trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
1	8	collaborate	contingent	1.44	22.6459419253	36309.5397014	19126.0972689	37644.8644205	40751.178319	47815.0294823	None	7063.85116325	4	4	5	82	1	0	1	61	[225, 587]	21	0	1	1	38	[1325, 490]	44	0	1	1	120	[1096, 612]	-38	0	1	1	147	[863, 347]	-65	0	1	1	167	[529, 250]	-85	1	0	1	26	[509, 750]	56	1	0	1	16	[1334, 779]	66	1	0	1	86	[776, 803]	-4	56	82	26	61	38	120	147	167	16	86
2	8	collaborate	contingent	12.89	77.7394912084	64497.9725106	55079.9867754	66252.0046726	69357.5561779	76404.6577826	None	7047.10160465	4	4	5	150	0	1	1	76	[1181, 121]	74	1	0	1	49	[450, 501]	-79	1	0	1	137	[867, 337]	13	0	1	1	92	[1450, 545]	58	0	1	1	106	[1078, 724]	44	1	0	1	5	[562, 698]	-35	1	0	1	155	[599, 432]	-5	0	1	1	61	[303, 413]	89	-35	150	5	76	49	137	92	106	155	61
3	8	collaborate	contingent	74.9	164.848113256	94523.880684	82583.1402609	95693.0997185	98798.5115739	105845.723872	None	7047.21229828	4	4	5	111	1	0	1	111	[1258, 668]	0	0	1	1	82	[1198, 379]	29	0	1	1	97	[224, 128]	14	0	1	1	166	[1381, 182]	-55	0	1	1	10	[1050, 255]	-79	1	0	1	124	[545, 743]	-13	1	0	1	33	[1109, 531]	78	1	0	1	136	[1483, 710]	-25	-13	111	124	111	82	97	166	10	33	136
4	8	collaborate	contingent	89.62	243.696790356	120675.434188	112525.68477	122227.62715	125333.998961	132364.974484	None	7030.97552241	4	4	6	46	1	0	1	168	[458, 620]	58	0	1	1	155	[1427, 551]	71	0	1	1	90	[1159, 906]	-44	1	0	1	15	[1101, 659]	31	0	1	1	115	[480, 423]	-69	0	1	1	143	[1253, 736]	83	1	0	1	54	[939, 702]	-8	1	0	1	130	[672, 640]	-84	-8	46	54	168	155	90	15	115	143	130
5	8	collaborate	contingent	1.0	290.173375582	150684.310938	138677.825464	152186.830317	155292.882876	162323.035894	None	7030.15301745	4	4	7	21.0	0	1	1	132	[1163, 417]	69.0	1	0	1	173	[670, 583]	28.0	0	1	1	75	[1366, 589]	-54.0	0	1	1	49	[1233, 225]	-28.0	1	0	1	13	[1238, 676]	8.0	0	1	1	121	[358, 148]	80.0	1	0	1	60	[763, 227]	-39.0	1	0	1	111	[1045, 887]	90.0	90	21.0	111	132	173	75	49	13	121	60
6	8	collaborate	contingent	26.5	339.187717998	177921.21436	168803.409584	179256.292401	182362.841249	189409.930391	None	7047.08914246	4	4	5	173	0	1	1	8	[1376, 568]	-15	1	0	1	151	[698, 641]	22	0	1	1	139	[1318, 751]	34	0	1	1	177	[1451, 338]	-4	1	0	1	61	[342, 604]	-68	1	0	1	21	[302, 752]	-28	0	1	1	129	[532, 342]	44	1	0	1	108	[836, 803]	65	-28	173	21	8	151	139	177	61	129	108
7	8	collaborate	contingent	84.27	429.227356112	205725.622019	195389.31352	207144.999855	210251.918903	217265.644913	None	7013.72600981	4	4	7	154	0	1	1	35	[1008, 570]	-61	0	1	1	25	[1272, 173]	-51	0	1	1	7	[1371, 481]	-33	1	0	1	96	[311, 581]	58	0	1	1	127	[855, 800]	27	1	0	1	151	[203, 890]	3	1	0	1	73	[1210, 848]	81	1	0	1	164	[539, 688]	-10	-10	154	164	35	25	7	96	127	151	73
8	8	collaborate	contingent	78.17	516.216994225	233548.237314	224128.558553	234765.446068	237871.908047	244903.603078	None	7031.69503099	4	4	0	116	1	0	1	128	[263, 464]	-12	1	0	1	32	[944, 149]	84	0	1	1	57	[1459, 693]	59	0	1	1	91	[674, 524]	25	0	1	1	167	[1247, 274]	-51	0	1	1	72	[1377, 518]	44	1	0	1	6	[809, 291]	-70	1	0	1	104	[1006, 389]	12	-12	116	128	32	57	91	167	72	6	104
9	8	collaborate	contingent	68.08	599.915616273	258763.390538	250947.854505	262019.157695	265125.475625	272172.81731	None	7047.3416852	4	4	2	120	0	1	1	40	[1265, 262]	80	1	0	1	138	[676, 757]	-18	1	0	1	105	[220, 822]	15	1	0	1	53	[1073, 635]	67	0	1	1	157	[855, 326]	-37	0	1	1	10	[1114, 263]	-70	1	0	1	72	[230, 269]	48	0	1	1	91	[1507, 318]	29	15	120	105	40	138	53	157	10	72	91
10	8	collaborate	contingent	94.02	689.061495999	286350.896234	278150.844259	287435.650532	290525.301741	297539.198923	None	7013.89718175	4	4	2	152	0	1	1	90	[959, 105]	62	1	0	1	16	[469, 805]	-44	1	0	1	158	[459, 554]	-6	1	0	1	126	[1103, 563]	26	1	0	1	40	[543, 377]	-68	0	1	1	27	[1416, 260]	-55	0	1	1	66	[1320, 752]	86	0	1	1	176	[837, 244]	-24	-6	152	158	90	16	126	40	27	66	176
