trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	99.32	942.053079939	290856.521266	278547.657822	292108.187993	295231.703755	302312.778406	None	7081.07465186	4	4	3	0	1	0	1	65	[356, 540]	-65	0	1	1	39	[1473, 410]	-39	1	0	1	81	[601, 321]	-81	1	0	1	2	[419, 386]	-2	0	1	1	54	[1396, 887]	-54	0	1	1	113	[1266, 772]	67	0	1	1	145	[933, 921]	35	1	0	1	15	[341, 184]	-15	-2	0	2	65	39	81	54	113	145	15
12	8	collaborate	contingent	37.55	970.715241007	317109.837035	307139.027164	318361.394534	321484.924591	328517.375051	None	7032.45046002	4	4	4	129	0	1	1	54	[1090, 491]	75	1	0	1	111	[566, 490]	18	1	0	1	76	[306, 153]	53	0	1	1	135	[1317, 401]	-6	1	0	1	153	[641, 129]	-24	0	1	1	1	[674, 857]	-52	1	0	1	166	[488, 661]	-37	0	1	1	64	[406, 940]	65	-24	129	153	54	111	76	135	1	166	64
13	8	collaborate	contingent	94.02	1067.72524101	346318.722508	337684.209041	347554.684301	350677.282992	357741.683958	None	7064.40096604	4	4	4	51	1	0	1	108	[664, 513]	-57	1	0	1	37	[1334, 182]	14	0	1	1	86	[729, 182]	-35	0	1	1	12	[1107, 116]	39	1	0	1	57	[977, 429]	-6	0	1	1	98	[902, 712]	-47	0	1	1	157	[365, 428]	74	1	0	1	25	[1407, 337]	26	-6	51	57	108	37	86	12	98	157	25
14	8	collaborate	contingent	99.83	1165.54487912	371219.290307	362785.54979	372471.091919	375594.570661	382693.388548	None	7098.81788736	4	4	6	106	1	0	1	31	[1425, 397]	75	0	1	1	80	[592, 193]	26	0	1	1	59	[318, 891]	47	0	1	1	159	[597, 500]	-53	1	0	1	8	[1090, 412]	-82	0	1	1	129	[1116, 753]	-23	1	0	1	107	[1282, 333]	-1	1	0	1	169	[1365, 903]	-63	-1	106	107	31	80	59	159	8	129	169
15	8	collaborate	contingent	78.17	1231.63678228	398858.917673	390191.433266	400177.286474	403300.692275	410365.250485	None	7064.55820964	3	5	6	159	1	0	1	70	[311, 643]	89	0	1	1	33	[1115, 798]	-54	0	1	1	159	[1402, 444]	0	0	1	1	46	[1468, 932]	-67	1	0	1	9	[445, 379]	-30	0	1	1	122	[507, 571]	37	1	0	1	171	[1476, 634]	-12	0	1	1	133	[1120, 596]	26	-12	159	171	70	33	159	46	9	122	133
16	8	collaborate	contingent	87.05	1324.39699074	427232.709527	415892.818513	428467.958777	431591.217597	438638.936447	None	7047.71884992	4	4	0	121	1	0	1	112	[1009, 154]	9	1	0	1	27	[819, 179]	-86	0	1	1	52	[206, 153]	69	0	1	1	68	[984, 930]	53	1	0	1	151	[574, 192]	-30	0	1	1	99	[171, 378]	22	1	0	1	161	[1007, 432]	-40	0	1	1	178	[330, 356]	-57	9	121	112	27	52	68	151	99	161	178
17	8	collaborate	contingent	81.3	1412.05799487	450797.420399	443782.963151	452049.136608	455172.499158	462186.733185	None	7014.23402759	4	4	5	121	1	0	1	24	[603, 145]	-83	0	1	1	103	[277, 927]	18	1	0	1	78	[1022, 387]	43	0	1	1	48	[424, 396]	73	1	0	1	92	[987, 223]	29	1	0	1	132	[1196, 499]	-11	0	1	1	159	[400, 662]	-38	0	1	1	60	[600, 672]	61	-11	121	132	24	103	78	48	92	159	60
18	8	collaborate	contingent	91.95	1505.93763299	483797.736719	467464.637968	485066.009689	488189.381402	495220.341164	None	7030.9597614	4	4	7	51	0	1	1	69	[601, 376]	-18	1	0	1	109	[1454, 387]	-58	0	1	1	123	[636, 632]	-72	1	0	1	166	[1188, 575]	65	1	0	1	179	[1457, 632]	52	0	1	1	28	[201, 339]	23	0	1	1	139	[1157, 274]	-88	1	0	1	58	[832, 944]	-7	-7	51	58	69	109	123	166	179	28	139
19	8	collaborate	contingent	91.95	1595.43990989	511353.435956	500865.111385	512605.208978	515728.588755	522829.64324	None	7101.05448509	4	4	3	34	0	1	1	126	[258, 740]	88	1	0	1	143	[757, 296]	71	1	0	1	46	[1052, 202]	-12	1	0	1	27	[1027, 464]	7	0	1	1	173	[232, 477]	41	0	1	1	13	[679, 802]	21	0	1	1	100	[628, 478]	-66	1	0	1	61	[1426, 676]	-27	7	34	27	126	143	46	173	13	100	61
20	8	collaborate	contingent	87.05	1640.38416969	535920.495951	527753.454869	537105.052284	540228.281782	547260.902681	None	7032.62089888	3	5	1	39	1	0	1	22	[1196, 910]	17	1	0	1	48	[1347, 845]	-9	0	1	1	80	[973, 787]	-41	1	0	1	154	[1177, 473]	65	0	1	1	133	[419, 942]	86	0	1	1	63	[506, 262]	-24	0	1	1	165	[570, 612]	54	0	1	1	122	[172, 886]	-83	-9	39	48	22	80	154	133	63	165	122
21	8	collaborate	contingent	98.47	1694.18941298	569940.049871	552469.783755	571207.361053	574330.692447	581344.783526	None	7014.09107886	4	4	0	77	1	0	1	74	[455, 667]	3	1	0	1	173	[591, 461]	84	0	1	1	162	[1408, 867]	-85	1	0	1	146	[569, 825]	-69	1	0	1	33	[168, 708]	44	0	1	1	110	[1479, 542]	-33	0	1	1	12	[667, 699]	65	0	1	1	97	[385, 381]	-20	3	77	74	173	162	146	33	110	12	97
22	8	collaborate	contingent	84.27	1778.46029271	596860.028275	586221.636866	598112.067401	601235.197201	608266.217808	None	7031.02060624	4	4	3	84	0	1	1	104	[921, 686]	-20	1	0	1	89	[453, 912]	-5	0	1	1	43	[1286, 284]	41	1	0	1	74	[589, 572]	10	0	1	1	129	[1004, 832]	-45	1	0	1	163	[307, 866]	-79	0	1	1	29	[1368, 931]	55	1	0	1	1	[410, 122]	83	10	84	74	104	89	43	129	163	29	1
23	8	collaborate	contingent	78.17	1853.30963512	624950.187868	613376.576789	626218.971788	629342.262497	636356.441911	None	7014.17941384	4	4	6	134	0	1	1	123	[1032, 876]	11	1	0	1	112	[372, 326]	22	0	1	1	79	[219, 806]	55	1	0	1	34	[947, 161]	-80	0	1	1	160	[1461, 313]	-26	1	0	1	68	[385, 590]	66	1	0	1	146	[696, 235]	-12	0	1	1	55	[742, 899]	79	-12	134	146	123	112	79	34	160	68	55
24	8	collaborate	contingent	99.83	1943.87494302	658401.825932	641199.806763	659670.020097	662794.424707	669874.478924	None	7080.05421789	4	4	5	31	0	1	1	170	[1453, 651]	41	0	1	1	136	[1113, 646]	75	0	1	1	118	[1233, 116]	-87	1	0	1	73	[477, 113]	-42	1	0	1	9	[663, 554]	22	1	0	1	30	[274, 449]	1	0	1	1	158	[870, 693]	53	1	0	1	105	[647, 105]	-74	1	31	30	170	136	118	73	9	158	105
25	8	collaborate	contingent	78.17	2032.95994302	682650.89759	674751.087418	683985.975631	687109.238483	694157.040536	None	7047.8020534	4	4	2	154	0	1	1	32	[638, 910]	-58	1	0	1	166	[1336, 768]	-12	1	0	1	142	[1015, 807]	12	1	0	1	176	[1456, 214]	-22	0	1	1	132	[817, 772]	22	1	0	1	76	[1018, 420]	78	0	1	1	49	[308, 494]	-75	0	1	1	15	[645, 221]	-41	12	154	142	32	166	176	132	76	49	15
