trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
1	8	collaborate	contingent	71.53	80.5765792704	16685.3902849	8771.23918522	18020.6552863	21144.0635845	25068.6350621	None	3924.57147758	5	3	2	113	0	1	1	82	[1156, 440]	31	1	0	1	178	[659, 674]	-65	1	0	1	127	[855, 942]	-14	0	1	1	60	[925, 224]	53	1	0	1	49	[168, 521]	64	1	0	1	96	[992, 762]	17	0	1	1	149	[1476, 340]	-36	1	0	1	114	[1202, 737]	-1	-14	113	127	82	178	60	49	96	149	114
2	8	collaborate	contingent	99.32	158.995778368	43605.3818398	34086.752789	44840.5864354	47963.4500545	51286.9252829	None	3323.47522846	5	3	7	10	0	1	1	72	[478, 420]	-62	1	0	1	0	[688, 860]	10	1	0	1	136	[1319, 744]	54	0	1	1	147	[450, 203]	43	1	0	1	43	[1167, 916]	-33	1	0	1	59	[1498, 504]	-49	0	1	1	114	[274, 292]	76	1	0	1	12	[202, 758]	-2	-2	10	12	72	0	136	147	43	59	114
3	8	collaborate	contingent	78.17	242.892357638	71777.5220547	62208.0336865	72878.6157381	76002.2249004	79308.9906503	None	3306.76574988	4	4	7	50	1	0	1	52	[757, 671]	-2	0	1	1	112	[637, 374]	-62	1	0	1	150	[633, 582]	80	0	1	1	176	[1491, 392]	54	0	1	1	31	[1132, 233]	19	0	1	1	82	[1051, 809]	-32	1	0	1	133	[359, 505]	-83	1	0	1	62	[295, 685]	-12	-12	50	62	52	112	150	176	31	82	133
4	8	collaborate	contingent	78.17	325.504634546	97077.0984806	91532.8662142	98379.8260546	101501.943764	105226.666403	None	3724.72263886	4	4	6	63	1	0	1	146	[559, 907]	-83	1	0	1	134	[768, 706]	-71	0	1	1	47	[1320, 110]	16	0	1	1	13	[1357, 496]	50	0	1	1	114	[845, 127]	-51	1	0	1	94	[216, 779]	-31	1	0	1	75	[317, 277]	-12	0	1	1	159	[1146, 171]	84	-12	63	75	146	134	47	13	114	94	159
5	8	collaborate	contingent	95.81	373.909771773	123279.026703	114361.244654	124830.980877	127970.979895	132964.173972	None	4993.19407729	4	4	1	53	0	1	1	175	[877, 139]	58	1	0	1	48	[1085, 531]	5	1	0	1	158	[348, 112]	75	1	0	1	65	[331, 863]	-12	0	1	1	77	[1377, 686]	-24	1	0	1	28	[549, 329]	25	0	1	1	102	[989, 278]	-49	0	1	1	147	[1495, 582]	86	5	53	48	175	158	65	77	28	102	147
6	8	collaborate	contingent	99.83	468.636351043	150582.841803	141197.69688	151867.604864	154992.670291	159232.3848	None	4239.71450899	4	4	3	24	0	1	1	13	[232, 213]	11	0	1	1	145	[629, 229]	59	1	0	1	78	[694, 713]	-54	1	0	1	23	[541, 796]	1	1	0	1	119	[1461, 820]	85	0	1	1	66	[462, 505]	-42	1	0	1	0	[930, 760]	24	0	1	1	131	[1090, 292]	73	1	24	23	13	145	78	119	66	0	131
7	8	collaborate	contingent	100.0	568.294973091	177452.21669	167047.826562	179088.119985	182194.712508	186370.438221	None	4175.7257134	4	4	1	43	0	1	1	119	[1396, 556]	-76	1	0	1	43	[244, 644]	0	0	1	1	91	[743, 828]	-48	1	0	1	61	[414, 921]	-18	1	0	1	170	[364, 116]	53	0	1	1	15	[1014, 823]	28	1	0	1	0	[620, 565]	43	0	1	1	29	[1021, 571]	14	0	43	43	119	91	61	170	15	0	29
8	8	collaborate	contingent	78.17	654.390977221	204338.193293	194334.951243	205507.535705	208612.913879	215209.868588	None	6596.9547088	4	4	0	35	1	0	1	47	[298, 702]	-12	0	1	1	21	[1186, 615]	14	1	0	1	174	[775, 896]	41	0	1	1	90	[1504, 681]	-55	1	0	1	107	[524, 196]	-72	0	1	1	61	[1032, 410]	-26	1	0	1	4	[701, 125]	31	0	1	1	78	[1350, 232]	-43	-12	35	47	21	174	90	107	61	4	78
9	8	collaborate	contingent	99.32	744.701285117	231391.41643	221254.832469	232960.596171	236084.652146	242563.265978	None	6478.61383206	4	4	2	151	1	0	1	109	[543, 638]	42	0	1	1	71	[1127, 500]	80	1	0	1	149	[501, 121]	2	1	0	1	31	[788, 824]	-60	1	0	1	47	[229, 785]	-76	0	1	1	132	[1226, 208]	19	0	1	1	5	[1137, 739]	-34	0	1	1	165	[941, 923]	-14	2	151	149	109	71	31	47	132	5	165
10	8	collaborate	contingent	98.47	843.171493583	255973.300462	247856.9488	257308.721243	260432.524305	265625.186752	None	5192.66244705	4	4	3	5	1	0	1	135	[1259, 650]	50	1	0	1	153	[915, 837]	32	0	1	1	67	[440, 861]	-62	1	0	1	8	[1233, 906]	-3	0	1	1	79	[212, 113]	-74	1	0	1	32	[1349, 209]	-27	0	1	1	44	[507, 474]	-39	0	1	1	57	[792, 351]	-52	-3	5	8	135	153	67	79	32	44	57
11	8	collaborate	contingent	98.47	942.06511563	285649.288985	273557.960305	287117.245654	290224.355365	295601.653757	None	5377.29839177	4	4	1	42	0	1	1	65	[356, 540]	-23	1	0	1	39	[1473, 410]	3	0	1	1	81	[601, 321]	-39	0	1	1	2	[419, 386]	40	1	0	1	54	[1396, 887]	-12	1	0	1	113	[1266, 772]	-71	1	0	1	145	[933, 921]	77	0	1	1	15	[341, 184]	27	3	42	39	65	81	2	54	113	145	15
12	8	collaborate	contingent	19.77	970.723267601	311583.950954	302648.662567	313353.04038	316494.574102	320450.121178	None	3955.54707625	4	4	3	166	1	0	1	54	[1090, 491]	-68	0	1	1	111	[566, 490]	55	0	1	1	76	[306, 153]	90	1	0	1	135	[1317, 401]	31	0	1	1	153	[641, 129]	13	1	0	1	1	[674, 857]	-15	0	1	1	166	[488, 661]	0	1	0	1	64	[406, 940]	-78	31	166	135	54	111	76	153	1	166	64
