trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	43.85	836.11850009	269581.330327	265055.034909	271751.261623	274876.142498	280436.058957	None	5559.91645872	5	3	0	114	1	0	1	136	[775, 888]	-22	0	1	1	20	[695, 360]	-86	1	0	1	115	[1110, 235]	-1	1	0	1	94	[1046, 837]	20	0	1	1	152	[883, 346]	-38	1	0	1	125	[1371, 646]	-11	1	0	1	34	[346, 131]	80	0	1	1	72	[968, 121]	42	-22	114	136	20	115	94	152	125	34	72
12	8	collaborate	contingent	89.62	927.93950422	299091.834565	286949.305997	300343.238038	303450.501644	307925.633157	None	4475.13151374	5	3	4	52	1	0	1	171	[360, 224]	61	0	1	1	144	[1153, 674]	88	0	1	1	61	[433, 658]	-9	1	0	1	29	[230, 826]	23	1	0	1	44	[670, 111]	8	0	1	1	98	[1017, 357]	-46	1	0	1	71	[376, 936]	-19	1	0	1	159	[823, 826]	73	8	52	44	171	144	61	29	98	71	159
13	8	collaborate	contingent	91.95	979.672543184	322640.022549	316175.790769	325277.872996	328401.034443	331925.14163	None	3524.10718737	5	3	3	117	0	1	1	82	[955, 305]	35	0	1	1	27	[1275, 682]	90	1	0	1	169	[961, 734]	-52	1	0	1	124	[368, 792]	-7	1	0	1	100	[227, 563]	17	1	0	1	143	[354, 350]	-26	1	0	1	65	[555, 210]	52	0	1	1	12	[746, 254]	-75	-7	117	124	82	27	169	100	143	65	12
14	8	collaborate	contingent	95.81	1037.46470425	349344.602658	341047.174874	350596.148348	353719.567471	356558.733641	None	2839.16617062	5	3	6	85	0	1	1	69	[1376, 343]	16	1	0	1	23	[319, 676]	62	0	1	1	40	[1301, 549]	45	0	1	1	96	[966, 191]	-11	1	0	1	129	[741, 192]	-44	1	0	1	143	[414, 363]	-58	1	0	1	80	[540, 161]	5	1	0	1	173	[1248, 713]	-88	5	85	80	69	23	40	96	129	143	173
15	8	collaborate	contingent	97.3	1121.87904667	370153.925693	365693.958212	373877.673526	377000.468435	381827.068959	None	4826.60052371	5	3	6	3	1	0	1	104	[1455, 489]	79	0	1	1	140	[566, 652]	43	1	0	1	14	[1325, 766]	-11	1	0	1	37	[358, 492]	-34	0	1	1	87	[772, 181]	-84	1	0	1	27	[505, 336]	-24	1	0	1	179	[672, 422]	4	0	1	1	118	[1276, 495]	65	4	3	179	104	140	14	37	87	27	118
16	8	collaborate	contingent	57.52	1198.54368478	394854.67145	389793.672606	396573.505112	399696.848362	403137.242727	None	3440.39436529	5	3	1	31	1	0	1	71	[755, 857]	-40	1	0	1	13	[248, 187]	18	1	0	1	1	[200, 350]	30	0	1	1	43	[709, 335]	-12	1	0	1	114	[236, 852]	-83	1	0	1	154	[526, 253]	57	0	1	1	86	[912, 223]	-55	0	1	1	124	[1082, 265]	87	18	31	13	71	1	43	114	154	86	124
17	8	collaborate	contingent	68.08	1263.10695244	422428.368628	412189.073363	423595.48858	426718.926396	429758.497078	None	3039.57068167	4	4	2	162	0	1	1	118	[1427, 478]	44	1	0	1	49	[1135, 746]	-67	1	0	1	177	[188, 705]	-15	1	0	1	161	[266, 474]	1	0	1	1	102	[783, 251]	60	0	1	1	31	[476, 400]	-49	1	0	1	150	[624, 795]	12	0	1	1	65	[1215, 560]	-83	-15	162	177	118	49	161	102	31	150	65
18	8	collaborate	contingent	26.5	1319.88422934	448213.877339	438960.70752	450066.373388	453189.795809	456547.947535	None	3358.1517261	5	3	2	68	1	0	1	58	[1129, 786]	10	1	0	1	173	[1362, 756]	75	1	0	1	96	[856, 870]	-28	0	1	1	10	[478, 759]	58	1	0	1	123	[1132, 361]	-55	0	1	1	135	[632, 593]	-67	0	1	1	32	[1180, 163]	36	1	0	1	148	[294, 723]	-80	-28	68	96	58	173	10	123	135	32	148
19	8	collaborate	contingent	68.08	1403.58285139	473198.167165	466416.804363	474449.630017	477573.508778	483585.44288	None	6011.93410238	4	4	7	133	1	0	1	116	[532, 765]	17	0	1	1	68	[1044, 605]	65	1	0	1	50	[611, 621]	83	0	1	1	99	[1147, 270]	34	0	1	1	85	[1366, 227]	48	1	0	1	170	[981, 128]	-37	0	1	1	4	[1353, 435]	-51	1	0	1	148	[620, 354]	-15	-15	133	148	116	68	50	99	85	170	4
20	8	collaborate	contingent	87.05	1496.76647344	496078.311155	489330.545936	497329.822024	500453.954796	503810.099361	None	3356.14456542	5	3	3	71	1	0	1	33	[599, 255]	38	1	0	1	108	[1056, 135]	-37	0	1	1	91	[1204, 669]	-20	1	0	1	62	[446, 385]	9	0	1	1	4	[977, 652]	67	1	0	1	52	[1361, 308]	19	0	1	1	162	[713, 796]	89	1	0	1	140	[448, 828]	-69	9	71	62	33	108	91	4	52	162	140
21	8	collaborate	contingent	31.74	1557.44805271	519927.648382	513379.78515	521262.163555	524385.594407	529379.230945	None	4993.63653824	5	3	4	132	1	0	1	140	[1072, 192]	-8	1	0	1	13	[766, 290]	-61	0	1	1	33	[1178, 694]	-81	0	1	1	74	[1402, 440]	58	1	0	1	158	[191, 883]	-26	1	0	1	174	[502, 588]	-42	1	0	1	84	[646, 770]	48	0	1	1	107	[1507, 801]	25	-26	132	158	140	13	33	74	174	84	107
22	8	collaborate	contingent	1.0	1607.18326118	541689.522372	537445.525161	543859.027018	546981.944351	550121.663773	None	3139.71942269	4	4	5	152	0	1	1	112	[1001, 288]	40	0	1	1	150	[427, 336]	2	0	1	1	98	[800, 113]	54	1	0	1	34	[286, 745]	-62	1	0	1	166	[396, 937]	-14	1	0	1	71	[660, 760]	81	1	0	1	14	[1253, 627]	-42	0	1	1	124	[1471, 691]	28	81	152	71	112	150	98	34	166	14	124
23	8	collaborate	contingent	71.53	1692.60688322	564552.371279	559991.732375	567273.097376	570396.574045	573953.784722	None	3557.2106771	5	3	5	11	1	0	1	153	[526, 746]	38	1	0	1	92	[1134, 790]	-81	1	0	1	75	[1279, 898]	-64	0	1	1	49	[1093, 634]	-38	1	0	1	163	[1374, 337]	28	1	0	1	177	[1406, 617]	14	0	1	1	138	[455, 444]	53	0	1	1	19	[1419, 179]	-8	14	11	177	153	92	75	49	163	138	19
24	8	collaborate	contingent	81.3	1783.17131713	589904.120324	583991.980887	591239.123359	594345.409408	599188.791129	None	4843.3817212	5	3	4	59	1	0	1	81	[753, 896]	-22	1	0	1	35	[1060, 898]	24	0	1	1	150	[719, 203]	89	0	1	1	3	[514, 472]	56	1	0	1	70	[1211, 807]	-11	1	0	1	59	[1426, 847]	0	0	1	1	115	[967, 230]	-56	1	0	1	132	[504, 925]	-73	-11	59	70	81	35	150	3	59	115	132
25	8	collaborate	contingent	78.17	1872.17075103	613251.813629	606988.668852	614487.241921	617609.976718	621451.07161	None	3841.09489222	4	4	2	163	1	0	1	142	[1445, 679]	21	0	1	1	53	[1098, 486]	-70	1	0	1	175	[535, 758]	-12	0	1	1	114	[1391, 111]	49	1	0	1	153	[1302, 535]	10	0	1	1	35	[1477, 369]	-52	0	1	1	90	[1037, 230]	73	1	0	1	73	[219, 315]	90	-12	163	175	142	53	114	153	35	90	73
