trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
1	8	collaborate	contingent	8.13	47.5922769076	20863.0376742	16751.3613212	22128.3769122	25251.7406877	32266.1998686	None	7014.45918089	4	4	5	72	1	0	1	100	[1398, 123]	-28	0	1	1	57	[385, 301]	15	0	1	1	26	[718, 863]	46	0	1	1	88	[330, 650]	-16	1	0	1	67	[1345, 325]	5	1	0	1	111	[1387, 733]	-39	1	0	1	155	[1115, 161]	-83	0	1	1	46	[554, 890]	26	-39	72	111	100	57	26	88	67	155	46
2	8	collaborate	contingent	8.13	85.6959540081	41235.8718027	38813.6331514	42888.4468036	46011.051113	51555.9043366	None	5544.85322363	4	4	0	66	1	0	1	27	[1149, 762]	39	0	1	1	125	[818, 246]	-59	1	0	1	90	[1371, 712]	-24	0	1	1	167	[304, 732]	79	0	1	1	4	[619, 124]	62	0	1	1	147	[531, 466]	-81	1	0	1	104	[1106, 603]	-38	1	0	1	114	[1305, 225]	-48	39	66	27	125	90	167	4	147	104	114
3	8	collaborate	contingent	78.17	155.304221664	65584.8457902	58069.0714719	66853.280073	69976.9814297	77041.1116063	None	7064.13017661	4	4	6	33	0	1	1	9	[1100, 309]	24	0	1	1	153	[833, 178]	60	0	1	1	126	[623, 333]	87	1	0	1	68	[1318, 775]	-35	0	1	1	79	[494, 420]	-46	1	0	1	32	[576, 818]	1	1	0	1	45	[1047, 643]	-12	1	0	1	109	[936, 857]	-76	-12	33	45	9	153	126	68	79	32	109
4	8	collaborate	contingent	99.32	218.214731851	87029.1635755	82503.6103968	88981.9062308	92106.3190374	96948.4743233	None	4842.15528591	4	4	4	126	1	0	1	175	[582, 937]	-49	0	1	1	83	[1021, 212]	43	1	0	1	147	[336, 918]	-21	0	1	1	64	[832, 252]	62	1	0	1	124	[361, 590]	2	0	1	1	47	[1005, 510]	79	0	1	1	31	[296, 281]	-85	1	0	1	113	[428, 728]	13	2	126	124	175	83	147	64	47	31	113
5	8	collaborate	contingent	24.11	279.928353899	106653.212777	102126.865311	108304.821584	111429.022165	114851.800727	None	3422.77856135	4	4	3	116	0	1	1	60	[377, 844]	56	1	0	1	36	[1143, 943]	80	0	1	1	159	[413, 387]	-43	1	0	1	145	[924, 701]	-29	0	1	1	126	[885, 350]	-10	1	0	1	93	[1288, 105]	23	1	0	1	79	[1317, 434]	37	0	1	1	114	[236, 921]	2	-29	116	145	60	36	159	126	93	79	114
6	8	collaborate	contingent	50.55	347.339233625	127010.95508	120196.126283	128262.392641	131369.086647	138400.281574	None	7031.1949277	4	4	4	135	1	0	1	113	[1325, 648]	22	0	1	1	9	[528, 277]	-54	1	0	1	178	[1450, 840]	-43	0	1	1	65	[173, 676]	70	1	0	1	155	[1092, 631]	-20	1	0	1	76	[1054, 390]	59	0	1	1	31	[303, 446]	-76	0	1	1	21	[749, 386]	-66	-20	135	155	113	9	178	65	76	31	21
7	8	collaborate	contingent	99.32	444.903871739	147639.899759	143410.30015	148821.083398	151944.641805	155669.603978	None	3724.9621733	4	4	1	141	1	0	1	157	[1289, 796]	-16	1	0	1	143	[1085, 545]	-2	0	1	1	93	[201, 200]	48	0	1	1	24	[962, 357]	-63	0	1	1	173	[1372, 437]	-32	1	0	1	65	[978, 691]	76	0	1	1	45	[1183, 314]	-84	1	0	1	131	[1446, 702]	10	-2	141	143	157	93	24	173	65	45	131
8	8	collaborate	contingent	87.05	537.664080204	166692.194066	161814.681816	167943.595706	171067.437447	176144.121908	None	5076.68446085	5	3	4	103	0	1	1	4	[272, 465]	-81	1	0	1	157	[1441, 783]	-54	1	0	1	43	[1016, 749]	60	0	1	1	57	[921, 130]	46	1	0	1	94	[1110, 525]	9	1	0	1	117	[639, 434]	-14	1	0	1	127	[483, 320]	-24	0	1	1	168	[762, 136]	-65	9	103	94	4	157	43	57	117	127	168
9	8	collaborate	contingent	54.01	610.64566543	185147.349639	181071.363799	186398.062188	189521.884136	196570.444889	None	7048.5607529	5	3	6	43	0	1	1	144	[781, 760]	79	1	0	1	30	[401, 521]	13	0	1	1	134	[286, 930]	89	0	1	1	74	[1225, 686]	-31	1	0	1	18	[552, 306]	25	1	0	1	100	[483, 676]	-57	1	0	1	62	[327, 188]	-19	1	0	1	51	[609, 130]	-8	-19	43	62	144	30	134	74	18	100	51
10	8	collaborate	contingent	11.52	618.178279383	205322.512162	201662.909166	207341.23381	210464.378396	217478.887793	None	7014.50939656	4	4	5	22	1	0	1	52	[223, 851]	-30	0	1	1	144	[973, 167]	58	1	0	1	156	[1274, 473]	46	0	1	1	25	[955, 880]	-3	0	1	1	82	[716, 776]	-60	1	0	1	166	[452, 501]	36	0	1	1	93	[1399, 332]	-71	1	0	1	178	[440, 239]	24	36	22	166	52	144	156	25	82	93	178
