trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	97.3	727.972453578	235826.629675	231067.128214	237162.113501	240285.40524	243025.336741	None	2739.93150092	4	4	1	85	1	0	1	46	[1132, 121]	39	1	0	1	89	[459, 592]	-4	0	1	1	163	[1455, 653]	-78	1	0	1	111	[923, 355]	-26	0	1	1	20	[1076, 692]	65	0	1	1	135	[230, 559]	-50	0	1	1	175	[1444, 865]	90	1	0	1	34	[1402, 194]	51	-4	85	89	46	163	111	20	135	175	34
12	8	collaborate	contingent	97.3	778.041713376	256367.488304	253310.766172	257688.090588	260792.403596	263781.487656	None	2989.08405945	4	4	4	10	1	0	1	50	[1070, 649]	-40	0	1	1	96	[584, 489]	-86	0	1	1	159	[949, 309]	31	1	0	1	82	[1408, 130]	-72	1	0	1	14	[853, 735]	-4	1	0	1	169	[1311, 654]	21	0	1	1	38	[274, 265]	-28	0	1	1	118	[441, 176]	72	-4	10	14	50	96	159	82	169	38	118
13	8	collaborate	contingent	78.17	826.044495367	279529.417069	273099.729053	280814.728841	283921.901231	289031.151905	None	5109.25067407	4	4	0	120	1	0	1	132	[1500, 791]	-12	0	1	1	166	[706, 851]	-46	0	1	1	11	[409, 620]	-71	1	0	1	38	[1333, 654]	82	1	0	1	83	[1185, 466]	37	0	1	1	148	[771, 358]	-28	1	0	1	103	[1445, 460]	17	0	1	1	51	[661, 109]	69	-12	120	132	166	11	38	83	148	103	51
14	8	collaborate	contingent	94.02	922.968929269	302524.686865	296129.525858	303843.3989	306966.570047	309371.856366	None	2405.28631939	4	4	5	103	1	0	1	119	[995, 184]	-16	0	1	1	78	[1500, 905]	25	1	0	1	28	[1181, 254]	75	1	0	1	175	[1331, 361]	-72	0	1	1	148	[761, 855]	-45	1	0	1	97	[1466, 140]	6	0	1	1	52	[1062, 548]	51	0	1	1	130	[1486, 458]	-27	6	103	97	119	78	28	175	148	52	130
15	8	collaborate	contingent	95.81	1020.10913773	326388.94778	319891.922988	327623.541352	330731.079183	334805.946165	None	4074.86698248	4	4	3	26	1	0	1	113	[943, 163]	-87	0	1	1	78	[1429, 727]	-52	0	1	1	98	[1090, 564]	-72	1	0	1	21	[572, 219]	5	0	1	1	133	[730, 764]	73	0	1	1	163	[494, 895]	43	1	0	1	63	[939, 392]	-37	1	0	1	41	[1437, 415]	-15	5	26	21	113	78	98	133	163	63	41
16	8	collaborate	contingent	94.02	1114.13014186	346628.603276	342806.914932	347930.216567	351037.38016	355913.732877	None	4876.35271746	4	4	6	0	0	1	1	103	[846, 795]	77	1	0	1	173	[740, 118]	7	1	0	1	158	[536, 110]	22	0	1	1	76	[305, 879]	-76	1	0	1	49	[174, 281]	-49	0	1	1	143	[1016, 687]	37	1	0	1	6	[1339, 286]	-6	0	1	1	126	[255, 489]	54	-6	0	6	103	173	158	76	49	143	126
17	8	collaborate	contingent	40.64	1136.22275582	369272.894482	364028.862493	370574.816766	373703.166396	377939.565913	None	4236.39951734	3	5	1	128	0	1	1	139	[1194, 844]	-11	1	0	1	151	[749, 244]	-23	0	1	1	56	[1195, 571]	72	1	0	1	84	[991, 300]	44	0	1	1	164	[857, 714]	-36	0	1	1	119	[252, 626]	9	1	0	1	28	[202, 221]	-80	0	1	1	105	[537, 689]	23	-23	128	151	139	56	84	164	119	28	105
18	8	collaborate	contingent	91.95	1227.00933509	393654.123653	385721.586519	394906.453751	398014.177417	402521.41879	None	4507.24137274	4	4	6	135	0	1	1	93	[368, 770]	42	0	1	1	34	[1267, 814]	-79	1	0	1	20	[762, 309]	-65	0	1	1	80	[544, 560]	55	1	0	1	127	[205, 131]	8	0	1	1	4	[1079, 762]	-49	1	0	1	142	[391, 131]	-7	1	0	1	56	[604, 261]	79	-7	135	142	93	34	20	80	127	4	56
19	8	collaborate	contingent	37.55	1246.29463586	417719.540857	410487.049394	419037.029014	422160.255141	425917.93343	None	3757.67828893	4	4	4	118	0	1	1	86	[552, 343]	32	1	0	1	175	[1405, 233]	-57	1	0	1	62	[733, 741]	56	0	1	1	11	[1147, 206]	-73	1	0	1	142	[1338, 539]	-24	0	1	1	37	[234, 630]	81	1	0	1	156	[904, 704]	-38	0	1	1	117	[241, 275]	1	-24	118	142	86	175	62	11	37	156	117
20	8	collaborate	contingent	71.53	1300.83278784	439377.67996	435303.441961	440680.590805	443802.639971	448145.100894	None	4342.46092312	4	4	4	21	1	0	1	74	[1184, 561]	-53	0	1	1	18	[320, 593]	3	0	1	1	50	[492, 892]	-29	1	0	1	121	[945, 124]	80	1	0	1	7	[1291, 306]	14	1	0	1	159	[1454, 496]	42	0	1	1	93	[534, 465]	-72	0	1	1	175	[1276, 754]	26	14	21	7	74	18	50	121	159	93	175
21	8	collaborate	contingent	99.32	1374.07349062	464243.17685	456445.152723	465479.532016	468601.783879	473477.88405	None	4876.1001711	4	4	4	2	1	0	1	62	[1442, 354]	-60	0	1	1	43	[630, 227]	-41	0	1	1	95	[514, 337]	87	0	1	1	76	[298, 708]	-74	1	0	1	0	[1055, 302]	2	0	1	1	27	[516, 516]	-25	1	0	1	132	[882, 122]	50	1	0	1	14	[1283, 430]	-12	2	2	0	62	43	95	76	27	132	14
22	8	collaborate	contingent	81.3	1435.04460507	484350.138112	480691.903342	485584.740849	488708.128621	492433.24639	None	3725.11776944	4	4	3	21	0	1	1	122	[422, 646]	79	0	1	1	147	[696, 309]	54	1	0	1	50	[1500, 635]	-29	1	0	1	10	[1331, 434]	11	1	0	1	110	[1392, 183]	-89	1	0	1	93	[1036, 851]	-72	0	1	1	26	[428, 164]	-5	0	1	1	169	[576, 898]	32	11	21	10	122	147	50	110	93	26	169
23	8	collaborate	contingent	95.81	1484.10449583	504824.238732	500648.718281	506125.290483	509249.034533	513122.401412	None	3873.36687911	4	4	7	128	0	1	1	21	[265, 822]	-73	1	0	1	56	[1040, 635]	72	1	0	1	90	[1439, 251]	38	1	0	1	168	[1091, 467]	-40	0	1	1	72	[272, 111]	56	0	1	1	7	[597, 821]	-59	0	1	1	156	[703, 640]	-28	1	0	1	133	[1364, 614]	-5	-5	128	133	21	56	90	168	72	7	156
24	8	collaborate	contingent	91.95	1577.98413394	527852.697298	521439.372747	529172.255309	532279.801936	534998.869956	None	2719.06801964	4	4	7	95	0	1	1	26	[400, 829]	69	0	1	1	5	[698, 395]	90	0	1	1	57	[593, 105]	38	1	0	1	102	[1343, 196]	-7	1	0	1	150	[625, 829]	-55	1	0	1	138	[1370, 757]	-43	0	1	1	16	[198, 652]	79	1	0	1	88	[804, 895]	7	7	95	88	26	5	57	102	150	138	16
25	8	collaborate	contingent	8.13	1582.55403771	552786.674203	545402.947425	554036.070511	557142.503222	562286.156281	None	5143.65305922	4	4	3	111	0	1	1	109	[213, 524]	2	0	1	1	137	[516, 629]	-26	0	1	1	120	[221, 351]	-9	1	0	1	72	[859, 245]	39	0	1	1	174	[269, 869]	-63	1	0	1	92	[590, 334]	19	1	0	1	16	[704, 225]	-85	1	0	1	31	[1145, 500]	80	39	111	72	109	137	120	174	92	16	31
