trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
1	8	collaborate	contingent	74.9	54.7378899586	19692.5194933	14080.4896617	21093.7879249	24200.1575368	31230.9783814	None	7030.82084456	4	4	3	45	0	1	1	56	[1100, 657]	-11	1	0	1	155	[891, 113]	70	0	1	1	136	[1171, 496]	89	1	0	1	32	[1023, 234]	13	0	1	1	19	[1210, 256]	26	0	1	1	176	[1020, 432]	49	1	0	1	118	[617, 167]	-73	1	0	1	90	[376, 480]	-45	13	45	32	56	155	136	19	176	118	90
2	8	collaborate	contingent	71.53	109.27604193	41618.226109	37659.951742	42936.7272293	46043.251519	53123.7562086	None	7080.50468963	5	3	2	100	1	0	1	113	[523, 254]	-13	1	0	1	44	[644, 902]	56	1	0	1	86	[310, 539]	14	1	0	1	17	[308, 343]	83	0	1	1	175	[1098, 387]	-75	1	0	1	159	[752, 762]	-59	0	1	1	149	[1290, 566]	-49	0	1	1	133	[1055, 915]	-33	14	100	86	113	44	17	175	159	149	133
3	8	collaborate	contingent	1.03	157.695680044	64847.3993045	59286.4564148	66132.306375	69238.7247361	76252.6637029	None	7013.93896676	4	4	1	55	0	1	1	145	[1266, 209]	90	1	0	1	166	[605, 205]	69	0	1	1	28	[722, 359]	27	1	0	1	96	[505, 705]	-41	0	1	1	77	[1505, 323]	-22	1	0	1	45	[208, 750]	10	0	1	1	18	[1197, 406]	37	1	0	1	119	[526, 473]	-64	69	55	166	145	28	96	77	45	18	119
4	8	collaborate	contingent	99.32	219.408798174	95692.0078101	82447.9793098	97828.0631071	100934.36491	107965.277022	None	7030.91211183	4	4	0	59	1	0	1	61	[390, 810]	-2	1	0	1	75	[797, 221]	-16	0	1	1	117	[1414, 246]	-58	1	0	1	51	[449, 332]	8	0	1	1	86	[1421, 746]	-27	0	1	1	6	[1195, 614]	53	1	0	1	136	[510, 668]	-77	0	1	1	22	[1166, 175]	37	-2	59	61	75	117	51	86	6	136	22
5	8	collaborate	contingent	89.62	286.144740099	121292.539433	113759.470445	122392.857549	125516.01044	132546.571412	None	7030.56097111	4	4	2	4	1	0	1	50	[275, 109]	-46	0	1	1	152	[1483, 623]	32	1	0	1	176	[801, 330]	8	1	0	1	66	[266, 482]	-62	0	1	1	34	[1385, 262]	-30	0	1	1	165	[1117, 779]	19	1	0	1	136	[826, 108]	48	0	1	1	102	[1406, 464]	82	8	4	176	50	152	66	34	165	136	102
6	8	collaborate	contingent	99.83	385.718362147	142517.205345	138725.283707	144119.324065	147226.075607	154272.613847	None	7046.53824007	4	4	1	120	0	1	1	2	[838, 812]	-62	1	0	1	119	[422, 818]	1	1	0	1	70	[324, 359]	50	1	0	1	81	[582, 168]	39	0	1	1	18	[1436, 839]	-78	0	1	1	147	[632, 800]	-27	0	1	1	170	[1169, 573]	-50	1	0	1	45	[599, 465]	75	1	120	119	2	70	81	18	147	170	45
7	8	collaborate	contingent	74.9	467.979941417	163490.825441	160568.343968	164859.754106	167966.141678	175030.049288	None	7063.90760967	4	4	1	120	0	1	1	79	[454, 807]	41	1	0	1	133	[1419, 239]	-13	1	0	1	116	[1260, 194]	4	1	0	1	170	[1308, 483]	-50	0	1	1	34	[227, 924]	86	1	0	1	61	[503, 172]	59	0	1	1	95	[813, 928]	25	0	1	1	23	[1388, 922]	-83	-13	120	133	79	116	170	34	61	95	23
8	8	collaborate	contingent	81.3	518.517102485	185768.589474	180557.471435	186953.186492	190076.418555	197107.982367	None	7031.56381139	4	4	3	122	0	1	1	87	[1135, 175]	35	0	1	1	97	[1128, 561]	25	0	1	1	29	[1236, 333]	-87	1	0	1	133	[871, 938]	-11	1	0	1	118	[1255, 741]	4	1	0	1	15	[418, 930]	-73	0	1	1	61	[494, 323]	61	1	0	1	176	[624, 892]	-54	-11	122	133	87	97	29	118	15	61	176
9	8	collaborate	contingent	1.0	554.781444901	205807.780882	203101.67393	207944.813362	211051.047356	218131.509161	None	7080.46180502	5	3	4	35	1	0	1	156	[704, 767]	59	1	0	1	1	[608, 510]	34	1	0	1	54	[475, 864]	-19	0	1	1	88	[715, 348]	-53	1	0	1	136	[1458, 788]	79	1	0	1	32	[705, 935]	3	0	1	1	103	[1141, 605]	-68	0	1	1	123	[1221, 440]	-88	79	35	136	156	1	54	88	32	103	123
10	8	collaborate	contingent	99.32	615.373457824	227968.038498	224060.688331	229904.244148	233011.45789	240074.683744	None	7063.22585422	4	4	2	63	0	1	1	83	[178, 441]	-20	0	1	1	110	[1133, 317]	-47	1	0	1	61	[335, 669]	2	1	0	1	99	[645, 592]	-36	0	1	1	171	[1321, 186]	72	1	0	1	14	[619, 179]	49	1	0	1	34	[727, 304]	29	0	1	1	157	[1216, 597]	86	2	63	61	83	110	99	171	14	34	157
11	8	collaborate	contingent	1.02	659.410734731	250378.529322	245802.414074	251463.993965	254569.60265	261600.920883	None	7031.31823282	4	4	7	107	0	1	1	103	[1002, 898]	4	1	0	1	53	[654, 325]	54	1	0	1	152	[1096, 146]	-45	0	1	1	175	[1356, 240]	-68	0	1	1	142	[1489, 872]	-35	1	0	1	81	[257, 503]	26	0	1	1	116	[1060, 479]	-9	1	0	1	37	[354, 727]	70	70	107	37	103	53	152	175	142	81	116
12	8	collaborate	contingent	1.0	704.722314002	270868.673374	267411.449313	271970.21755	275077.031402	282107.243432	None	7030.21202961	4	4	2	60	0	1	1	72	[1495, 568]	-12	1	0	1	107	[377, 264]	-47	1	0	1	155	[617, 934]	85	0	1	1	38	[918, 926]	22	0	1	1	9	[1177, 428]	51	0	1	1	83	[1268, 224]	-23	1	0	1	53	[208, 150]	7	1	0	1	133	[1000, 270]	-73	85	60	155	72	107	38	9	83	53	133
13	8	collaborate	contingent	57.52	758.759694173	293363.332039	287968.428858	294581.21925	297688.222601	304701.73822	None	7013.51561861	4	4	2	121	0	1	1	100	[477, 634]	21	0	1	1	153	[243, 872]	-32	1	0	1	139	[1215, 223]	-18	1	0	1	165	[591, 179]	-44	0	1	1	49	[1024, 708]	72	1	0	1	88	[380, 198]	33	0	1	1	21	[590, 908]	-80	1	0	1	68	[1063, 363]	53	-18	121	139	100	153	165	49	88	21	68
14	8	collaborate	contingent	61.05	835.261279398	317159.821072	310580.021046	318461.445813	321568.858584	328581.592383	None	7012.73379905	4	4	4	126	0	1	1	144	[996, 411]	-18	0	1	1	79	[504, 881]	47	1	0	1	97	[299, 207]	29	1	0	1	54	[873, 128]	72	1	0	1	109	[689, 116]	17	0	1	1	42	[1190, 476]	84	0	1	1	7	[1277, 705]	-61	1	0	1	27	[207, 758]	-81	17	126	109	144	79	97	54	42	7	27
15	8	collaborate	contingent	91.95	888.435375918	336714.837088	333525.156593	337966.638333	341072.908614	348103.269091	None	7030.36047636	4	4	7	14	0	1	1	82	[1483, 683]	-68	0	1	1	105	[531, 839]	89	1	0	1	154	[520, 363]	40	1	0	1	142	[357, 728]	52	0	1	1	53	[934, 772]	-39	0	1	1	66	[1358, 928]	-52	1	0	1	30	[634, 476]	-16	1	0	1	7	[1024, 145]	7	7	14	7	82	105	154	142	53	66	30
16	8	collaborate	contingent	40.64	927.528527889	360262.006318	353914.798528	361579.784631	364686.716508	371766.768893	None	7080.05238521	4	4	3	161	0	1	1	41	[1370, 460]	-60	0	1	1	164	[1023, 459]	-3	1	0	1	21	[480, 165]	-40	1	0	1	138	[550, 472]	23	0	1	1	78	[1126, 194]	83	0	1	1	122	[1249, 312]	39	1	0	1	153	[905, 928]	8	1	0	1	57	[1294, 675]	-76	23	161	138	41	164	21	78	122	153	57
17	8	collaborate	contingent	8.13	932.553666263	385660.822996	377795.040486	386812.44211	389935.578875	396982.945484	None	7047.3666096	4	4	3	102	0	1	1	52	[1439, 359]	50	0	1	1	110	[1370, 915]	-8	1	0	1	174	[1189, 623]	-72	1	0	1	63	[334, 294]	39	0	1	1	12	[1000, 930]	90	1	0	1	29	[1039, 242]	73	0	1	1	142	[1510, 219]	-40	1	0	1	129	[257, 542]	-27	39	102	63	52	110	174	12	29	142	129
18	8	collaborate	contingent	1.16	980.144670393	408823.906598	403430.171931	410008.032619	413131.309033	420228.580875	None	7097.27184192	4	4	0	94	1	0	1	155	[441, 579]	-61	1	0	1	97	[341, 802]	-3	1	0	1	72	[1010, 499]	22	0	1	1	107	[1461, 111]	-13	0	1	1	25	[1167, 451]	69	0	1	1	140	[628, 597]	-46	0	1	1	169	[1334, 701]	-75	1	0	1	38	[398, 354]	56	-61	94	155	97	72	107	25	140	169	38
19	8	collaborate	contingent	4.48	1018.14901281	429463.647223	426223.888491	430565.075208	433671.843243	440735.458358	None	7063.61511459	4	4	5	57	0	1	1	85	[807, 942]	-28	1	0	1	126	[563, 195]	-69	0	1	1	45	[1412, 333]	12	0	1	1	62	[736, 771]	-5	1	0	1	166	[191, 906]	71	1	0	1	101	[673, 537]	-44	1	0	1	149	[809, 357]	88	0	1	1	74	[1401, 663]	-17	-44	57	101	85	126	45	62	166	149	74
