trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	87.05	659.408761286	244943.268754	240566.202581	246244.014072	249367.847382	252924.762264	None	3556.91488114	4	4	0	112	1	0	1	103	[1002, 898]	9	0	1	1	53	[654, 325]	59	0	1	1	152	[1096, 146]	-40	1	0	1	175	[1356, 240]	-63	1	0	1	142	[1489, 872]	-30	0	1	1	81	[257, 503]	31	1	0	1	116	[1060, 479]	-4	0	1	1	37	[354, 727]	75	9	112	103	53	152	175	142	81	116	37
12	8	collaborate	contingent	89.62	704.718945755	265484.360201	262211.935422	266752.990581	269876.082752	272397.89688	None	2521.81412724	4	4	4	17	1	0	1	72	[1495, 568]	-55	0	1	1	107	[377, 264]	90	0	1	1	155	[617, 934]	42	1	0	1	38	[918, 926]	-21	1	0	1	9	[1177, 428]	8	1	0	1	83	[1268, 224]	-66	0	1	1	53	[208, 150]	-36	0	1	1	133	[1000, 270]	64	8	17	9	72	107	155	38	83	53	133
13	8	collaborate	contingent	50.55	758.753144853	288064.272393	282752.247976	289366.252577	292473.137548	298602.472957	None	6129.33540843	4	4	0	80	1	0	1	100	[477, 634]	-20	1	0	1	153	[243, 872]	-73	0	1	1	139	[1215, 223]	-59	0	1	1	165	[591, 179]	-85	1	0	1	49	[1024, 708]	31	0	1	1	88	[380, 198]	-8	1	0	1	21	[590, 908]	59	0	1	1	68	[1063, 363]	12	-20	80	100	153	139	165	49	88	21	68
14	8	collaborate	contingent	91.95	835.251412509	311946.894179	305381.926464	313231.283483	316354.458125	322366.864328	None	6012.40620299	4	4	1	86	1	0	1	144	[996, 411]	-58	1	0	1	79	[504, 881]	7	0	1	1	97	[299, 207]	-11	0	1	1	54	[873, 128]	32	0	1	1	109	[689, 116]	-23	1	0	1	42	[1190, 476]	44	1	0	1	7	[1277, 705]	79	0	1	1	27	[207, 758]	59	7	86	79	144	97	54	109	42	7	27
15	8	collaborate	contingent	14.4	888.427997734	331352.403681	328312.344771	332754.569626	335861.663524	342909.171581	None	7047.5080565	4	4	4	87	1	0	1	82	[1483, 683]	5	1	0	1	105	[531, 839]	-18	0	1	1	154	[520, 363]	-67	0	1	1	142	[357, 728]	-55	1	0	1	53	[934, 772]	34	1	0	1	66	[1358, 928]	21	0	1	1	30	[634, 476]	57	0	1	1	7	[1024, 145]	80	34	87	53	82	105	154	142	66	30	7
16	8	collaborate	contingent	37.55	927.524112188	355117.939383	348688.655144	356353.169012	359494.203206	361781.003595	None	2286.80038941	4	4	0	65	1	0	1	41	[1370, 460]	24	1	0	1	164	[1023, 459]	81	0	1	1	21	[480, 165]	44	0	1	1	138	[550, 472]	-73	1	0	1	78	[1126, 194]	-13	1	0	1	122	[1249, 312]	-57	0	1	1	153	[905, 928]	-88	0	1	1	57	[1294, 675]	8	24	65	41	164	21	138	78	122	153	57
17	8	collaborate	contingent	1.92	932.5466914	380320.125634	373755.523357	381605.155647	384728.05172	391775.807556	None	7047.75583601	4	4	1	58	1	0	1	52	[1439, 359]	6	1	0	1	110	[1370, 915]	-52	0	1	1	174	[1189, 623]	64	0	1	1	63	[334, 294]	-5	1	0	1	12	[1000, 930]	46	0	1	1	29	[1039, 242]	29	1	0	1	142	[1510, 219]	-84	0	1	1	129	[257, 542]	-71	-52	58	110	52	174	63	12	29	142	129
18	8	collaborate	contingent	94.02	980.135894203	403534.056488	398222.313205	404785.448965	407925.6075	410747.761921	None	2822.15442088	4	4	5	134	0	1	1	155	[441, 579]	-21	0	1	1	97	[341, 802]	37	0	1	1	72	[1010, 499]	62	1	0	1	107	[1461, 111]	27	1	0	1	25	[1167, 451]	-71	1	0	1	140	[628, 597]	-6	1	0	1	169	[1334, 701]	-35	0	1	1	38	[398, 354]	-84	-6	134	140	155	97	72	107	25	169	38
19	8	collaborate	contingent	71.53	1018.13847135	424058.957229	421002.89125	425360.925317	428484.526976	433795.441883	None	5310.91490753	4	4	3	76	1	0	1	85	[807, 942]	-9	0	1	1	126	[563, 195]	-50	1	0	1	45	[1412, 333]	31	1	0	1	62	[736, 771]	14	0	1	1	166	[191, 906]	90	0	1	1	101	[673, 537]	-25	0	1	1	149	[809, 357]	-73	1	0	1	74	[1401, 663]	2	14	76	62	85	126	45	166	101	149	74
20	8	collaborate	contingent	84.27	1094.31214845	444701.466004	440942.865563	446019.746121	449143.28107	456224.35592	None	7081.07484994	4	4	7	0	1	0	1	28	[436, 795]	-28	1	0	1	12	[660, 800]	-12	0	1	1	69	[1045, 634]	-69	0	1	1	87	[403, 255]	-87	1	0	1	156	[1451, 217]	24	0	1	1	122	[366, 604]	58	0	1	1	49	[252, 800]	-49	1	0	1	170	[1498, 635]	10	10	0	170	28	12	69	87	156	122	49
21	8	collaborate	contingent	31.74	1110.86136963	467431.326588	461919.279226	468716.355501	471824.305264	474579.006111	None	2754.70084656	4	4	4	60	0	1	1	130	[320, 224]	-70	1	0	1	54	[1225, 647]	6	0	1	1	20	[681, 747]	40	0	1	1	107	[1012, 360]	-47	1	0	1	86	[1340, 186]	-26	1	0	1	170	[1237, 362]	70	0	1	1	159	[530, 942]	81	1	0	1	4	[1371, 746]	56	-26	60	86	130	54	20	107	170	159	4
22	8	collaborate	contingent	12.89	1146.06556873	489159.336889	484482.396658	490393.98189	493518.52775	496623.763668	None	3105.23591835	6	2	5	48	1	0	1	168	[599, 499]	60	1	0	1	157	[571, 836]	71	1	0	1	61	[351, 552]	-13	1	0	1	129	[1474, 371]	-81	0	1	1	89	[316, 325]	-41	1	0	1	13	[418, 712]	35	0	1	1	42	[708, 305]	6	1	0	1	71	[1227, 385]	-23	35	48	13	168	157	61	129	89	42	71
23	8	collaborate	contingent	50.55	1221.25500263	512122.877013	506360.266649	513425.176451	516549.189732	521441.737726	None	4892.54799445	4	4	6	136	0	1	1	102	[772, 684]	34	0	1	1	51	[437, 632]	85	0	1	1	12	[257, 240]	-56	1	0	1	26	[558, 945]	-70	1	0	1	174	[1319, 570]	-38	1	0	1	87	[1434, 707]	49	1	0	1	116	[1181, 433]	20	0	1	1	72	[178, 907]	64	20	136	116	102	51	12	26	174	87	72
24	8	collaborate	contingent	61.05	1252.29310383	533900.808656	529441.107281	535135.720129	538259.233819	544989.658138	None	6730.42431875	4	4	0	36	1	0	1	19	[1497, 123]	17	0	1	1	84	[341, 454]	-48	0	1	1	31	[522, 737]	5	1	0	1	121	[970, 744]	-85	0	1	1	165	[349, 199]	51	0	1	1	99	[572, 247]	-63	1	0	1	67	[1019, 308]	-31	1	0	1	141	[1157, 110]	75	17	36	19	84	31	121	165	99	67	141
25	8	collaborate	contingent	50.55	1284.01337122	555478.270176	551152.991388	556713.132901	559837.279601	564029.087702	None	4191.80810136	4	4	1	60	1	0	1	97	[1117, 322]	-37	1	0	1	40	[1128, 906]	20	0	1	1	6	[259, 758]	54	0	1	1	154	[182, 241]	86	1	0	1	107	[1382, 242]	-47	1	0	1	126	[1035, 136]	-66	0	1	1	74	[603, 394]	-14	0	1	1	172	[884, 152]	68	20	60	40	97	6	154	107	126	74	172
