trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	40.64	538.014311883	324805.007292	318960.917962	326724.605527	329848.614191	334541.450763	None	4692.83657245	3	5	6	122	0	1	1	58	[275, 256]	64	1	0	1	105	[1476, 551]	17	0	1	1	28	[1017, 218]	-86	0	1	1	18	[600, 341]	-76	0	1	1	134	[722, 171]	-12	1	0	1	176	[1421, 368]	-54	1	0	1	145	[1057, 852]	-23	0	1	1	91	[278, 572]	31	-23	122	145	58	105	28	18	134	176	91
12	8	collaborate	contingent	98.47	589.769136596	360544.343082	341187.428915	362313.742344	365436.508824	371933.769167	None	6497.26034276	3	5	3	34	0	1	1	85	[474, 445]	-51	0	1	1	171	[653, 611]	43	1	0	1	3	[1051, 625]	31	1	0	1	37	[728, 936]	-3	0	1	1	155	[819, 761]	59	0	1	1	72	[517, 926]	-38	1	0	1	122	[1037, 912]	-88	0	1	1	19	[949, 359]	15	-3	34	37	85	171	3	155	72	122	19
13	8	collaborate	contingent	40.64	659.747758643	381185.544198	378514.649075	390169.628932	393309.794774	400341.202326	None	7031.40755228	3	5	0	41	1	0	1	64	[978, 634]	-23	1	0	1	123	[1342, 793]	-82	0	1	1	149	[795, 297]	72	1	0	1	84	[1128, 139]	-43	0	1	1	50	[608, 526]	-9	0	1	1	138	[555, 724]	83	0	1	1	94	[173, 847]	-53	0	1	1	171	[960, 254]	50	-23	41	64	123	149	84	50	138	94	171
14	8	collaborate	contingent	61.05	739.507967109	410277.933819	406185.635832	411913.898267	415038.02862	420865.438827	None	5827.41020745	3	5	2	173	0	1	1	90	[341, 494]	83	0	1	1	38	[709, 713]	-45	1	0	1	10	[995, 665]	-17	0	1	1	119	[1337, 764]	54	0	1	1	78	[621, 589]	-85	1	0	1	50	[1393, 479]	-57	0	1	1	63	[433, 797]	-70	1	0	1	144	[1135, 532]	29	-17	173	10	90	38	119	78	50	63	144
15	8	collaborate	contingent	97.3	788.976824914	438217.731002	426694.271186	439403.179901	442542.825998	447636.864655	None	5094.03865686	3	5	3	164	0	1	1	41	[182, 281]	-57	1	0	1	149	[1290, 442]	15	0	1	1	88	[1272, 716]	76	1	0	1	160	[1195, 863]	4	0	1	1	138	[294, 524]	26	1	0	1	123	[835, 351]	41	0	1	1	73	[390, 747]	-89	0	1	1	30	[240, 790]	-46	4	164	160	41	149	88	138	123	73	30
16	8	collaborate	contingent	1.0	825.24116733	463519.013394	454066.097782	465104.690497	468228.810953	475325.761721	None	7096.95076827	3	5	6	89	1	0	1	88	[1245, 675]	1	0	1	1	32	[198, 321]	57	1	0	1	126	[1303, 130]	-37	0	1	1	54	[520, 759]	35	0	1	1	76	[1053, 467]	13	0	1	1	140	[1035, 626]	-51	1	0	1	173	[1251, 943]	-84	0	1	1	7	[895, 234]	82	-84	89	173	88	32	126	54	76	140	7
17	8	collaborate	contingent	97.3	921.795805444	487801.433954	480452.683596	491625.1495	494748.573175	500043.481177	None	5294.90800184	4	4	4	81	0	1	1	99	[205, 698]	-18	0	1	1	115	[989, 383]	-34	0	1	1	30	[514, 922]	51	1	0	1	2	[1478, 813]	79	1	0	1	85	[1142, 846]	-4	1	0	1	66	[916, 771]	15	0	1	1	55	[401, 146]	26	1	0	1	127	[1381, 213]	-46	-4	81	85	99	115	30	2	66	55	127
18	8	collaborate	contingent	61.05	1000.96935473	512952.446998	505370.317576	518028.419935	521151.789363	526045.10199	None	4893.31262661	3	5	7	31	0	1	1	65	[666, 429]	-34	0	1	1	156	[325, 195]	55	0	1	1	31	[447, 355]	0	1	0	1	124	[1301, 879]	87	1	0	1	169	[1107, 651]	42	0	1	1	141	[974, 365]	70	0	1	1	18	[427, 832]	13	1	0	1	48	[1009, 886]	-17	-17	31	48	65	156	31	124	169	141	18
19	8	collaborate	contingent	98.47	1098.10899284	534429.097876	532658.360032	540056.947631	543179.662796	547972.768001	None	4793.10520511	3	5	0	36	1	0	1	39	[1135, 936]	-3	0	1	1	119	[642, 162]	-83	0	1	1	52	[938, 123]	-16	0	1	1	150	[832, 733]	66	0	1	1	79	[640, 596]	-43	0	1	1	109	[1506, 230]	-73	1	0	1	2	[1240, 649]	34	1	0	1	64	[1006, 821]	-28	-3	36	39	119	52	150	79	109	2	64
20	8	collaborate	contingent	99.83	1150.01360004	555121.764377	553301.091794	573390.516523	576514.384071	581991.601243	None	5477.2171724	2	6	7	56	0	1	1	172	[1471, 305]	64	0	1	1	151	[570, 688]	85	0	1	1	23	[439, 593]	33	0	1	1	69	[1130, 190]	-13	0	1	1	86	[368, 154]	-30	1	0	1	3	[1178, 408]	53	0	1	1	126	[300, 843]	-70	1	0	1	57	[1325, 214]	-1	-1	56	57	172	151	23	69	86	3	126
21	8	collaborate	contingent	1.0	1186.27794246	592129.192185	587653.134726	593381.114197	596521.136724	603535.609313	None	7014.47258895	4	4	5	71.0	0	1	1	50	[1193, 223]	21.0	0	1	1	92	[793, 204]	-21.0	0	1	1	113	[568, 473]	-42.0	1	0	1	137	[1511, 890]	-66.0	1	0	1	20	[1353, 710]	51.0	1	0	1	161	[1411, 271]	90.0	0	1	1	82	[714, 334]	-11.0	1	0	1	9	[1017, 861]	62.0	90	71.0	161	50	92	113	137	20	82	9
22	8	collaborate	contingent	94.02	1279.26452768	611352.462613	609196.587863	624310.159475	627450.321285	634564.820595	None	7114.49930927	3	5	5	18	0	1	1	167	[606, 629]	31	0	1	1	104	[1508, 204]	-86	1	0	1	127	[1340, 526]	71	0	1	1	79	[435, 787]	-61	0	1	1	155	[221, 378]	43	1	0	1	12	[1448, 356]	6	1	0	1	137	[1302, 308]	61	0	1	1	177	[288, 820]	21	6	18	12	167	104	127	79	155	137	177
23	8	collaborate	contingent	91.95	1374.89814973	643616.770536	639875.356133	645369.628126	648492.901156	653269.21178	None	4776.31062424	3	5	4	42	0	1	1	94	[244, 548]	-52	0	1	1	170	[191, 730]	52	1	0	1	115	[733, 772]	-73	1	0	1	19	[1497, 441]	23	1	0	1	35	[1169, 491]	7	0	1	1	104	[375, 218]	-62	0	1	1	144	[695, 272]	78	0	1	1	5	[333, 900]	37	7	42	35	94	170	115	19	104	144	5
24	8	collaborate	contingent	40.64	1443.86669901	664309.191826	658496.293793	667397.470403	670520.875752	676516.335864	None	5995.46011177	3	5	2	148	0	1	1	58	[840, 292]	90	0	1	1	76	[398, 285]	72	1	0	1	171	[1429, 655]	-23	0	1	1	26	[707, 139]	-58	1	0	1	132	[1471, 188]	16	0	1	1	11	[294, 439]	-43	0	1	1	157	[519, 134]	-9	1	0	1	108	[1409, 867]	40	-23	148	171	58	76	26	132	11	157	108
25	8	collaborate	contingent	95.81	1541.77169901	684282.480672	681961.144846	687020.825354	690144.805427	695488.510447	None	5343.70501942	3	5	4	36	0	1	1	17	[970, 189]	19	0	1	1	49	[662, 679]	-13	0	1	1	88	[1166, 310]	-52	1	0	1	0	[1471, 485]	36	1	0	1	31	[1058, 591]	5	1	0	1	71	[1349, 642]	-35	0	1	1	160	[700, 177]	56	0	1	1	144	[510, 139]	72	5	36	31	17	49	88	0	71	160	144
