trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	99.83	538.015295425	330422.284468	323991.989318	331740.986104	334846.836339	340424.695554	None	5577.85921432	5	3	3	17	1	0	1	58	[275, 256]	-41	0	1	1	105	[1476, 551]	-88	1	0	1	28	[1017, 218]	-11	1	0	1	18	[600, 341]	-1	1	0	1	134	[722, 171]	63	0	1	1	176	[1421, 368]	21	0	1	1	145	[1057, 852]	52	1	0	1	91	[278, 572]	-74	-1	17	18	58	105	28	134	176	145	91
12	8	collaborate	contingent	5.04	589.770503891	365909.681435	346219.168678	367327.180386	370450.819065	377514.340789	None	7063.52172396	5	3	7	156	1	0	1	85	[474, 445]	71	1	0	1	171	[653, 611]	-15	0	1	1	3	[1051, 625]	-27	0	1	1	37	[728, 936]	-61	1	0	1	155	[819, 761]	1	1	0	1	72	[517, 926]	84	0	1	1	122	[1037, 912]	34	1	0	1	19	[949, 359]	-43	-43	156	19	85	171	3	37	155	72	122
13	8	collaborate	contingent	99.32	659.751618345	393913.970293	383543.184744	395182.139569	398288.413889	401879.039246	None	3590.62535737	5	3	5	136	0	1	1	64	[978, 634]	72	0	1	1	123	[1342, 793]	13	1	0	1	149	[795, 297]	-13	0	1	1	84	[1128, 139]	52	1	0	1	50	[608, 526]	86	1	0	1	138	[555, 724]	-2	1	0	1	94	[173, 847]	42	1	0	1	171	[960, 254]	-35	-2	136	138	64	123	149	84	50	94	171
14	8	collaborate	contingent	98.47	739.509886001	415674.723044	411133.026443	416925.097646	420031.768193	424039.25326	None	4007.48506725	5	3	3	116	1	0	1	90	[341, 494]	26	1	0	1	38	[709, 713]	78	0	1	1	10	[995, 665]	-74	1	0	1	119	[1337, 764]	-3	1	0	1	78	[621, 589]	38	0	1	1	50	[1393, 479]	66	1	0	1	63	[433, 797]	53	0	1	1	144	[1135, 532]	-28	-3	116	119	90	38	10	78	50	63	144
15	8	collaborate	contingent	1.64	788.978435284	443145.54554	430552.013538	444412.551425	447518.958065	454032.090746	None	6513.1326808	5	3	7	156	1	0	1	41	[182, 281]	-65	0	1	1	149	[1290, 442]	7	1	0	1	88	[1272, 716]	68	0	1	1	160	[1195, 863]	-4	1	0	1	138	[294, 524]	18	0	1	1	123	[835, 351]	33	1	0	1	73	[390, 747]	83	1	0	1	30	[240, 790]	-54	-54	156	30	41	149	88	160	138	123	73
16	8	collaborate	contingent	71.53	825.243682403	468861.943926	459092.086743	470113.418507	473219.646276	478780.66858	None	5561.02230309	5	3	1	18	0	1	1	88	[1245, 675]	-70	1	0	1	32	[198, 321]	-14	0	1	1	126	[1303, 130]	72	1	0	1	54	[520, 759]	-36	1	0	1	76	[1053, 467]	-58	1	0	1	140	[1035, 626]	58	0	1	1	173	[1251, 943]	25	1	0	1	7	[895, 234]	11	-14	18	32	88	126	54	76	140	173	7
17	8	collaborate	contingent	95.81	921.797231686	495363.835627	485410.211082	496632.170211	499738.617537	504447.948708	None	4709.33117125	4	4	6	60	1	0	1	99	[205, 698]	-39	1	0	1	115	[989, 383]	-55	1	0	1	30	[514, 922]	30	0	1	1	2	[1478, 813]	58	0	1	1	85	[1142, 846]	-25	0	1	1	66	[916, 771]	-6	1	0	1	55	[401, 146]	5	0	1	1	127	[1381, 213]	-67	5	60	55	99	115	30	2	85	66	127
18	8	collaborate	contingent	97.3	1000.97049934	521799.913644	509708.040225	523050.949479	526157.315067	532152.748007	None	5995.43293972	5	3	0	61	1	0	1	65	[666, 429]	-4	1	0	1	156	[325, 195]	85	1	0	1	31	[447, 355]	30	0	1	1	124	[1301, 879]	-63	0	1	1	169	[1107, 651]	72	1	0	1	141	[974, 365]	-80	1	0	1	18	[427, 832]	43	0	1	1	48	[1009, 886]	13	-4	61	65	156	31	124	169	141	18	48
19	8	collaborate	contingent	95.81	1098.11070781	543793.07185	537680.117014	545078.082436	548184.078553	552927.082814	None	4743.00426063	5	3	2	57	0	1	1	39	[1135, 936]	18	1	0	1	119	[642, 162]	-62	1	0	1	52	[938, 123]	5	1	0	1	150	[832, 733]	87	1	0	1	79	[640, 596]	-22	1	0	1	109	[1506, 230]	-52	0	1	1	2	[1240, 649]	55	0	1	1	64	[1006, 821]	-7	5	57	52	39	119	150	79	109	2	64
20	8	collaborate	contingent	3.98	1150.01514171	577125.407223	557736.28599	578393.4801	581500.175572	584906.868624	None	3406.6930525	6	2	2	68	1	0	1	172	[1471, 305]	76	1	0	1	151	[570, 688]	-83	1	0	1	23	[439, 593]	45	1	0	1	69	[1130, 190]	-1	1	0	1	86	[368, 154]	-18	0	1	1	3	[1178, 408]	65	1	0	1	126	[300, 843]	-58	0	1	1	57	[1325, 214]	11	45	68	23	172	151	69	86	3	126	57
21	8	collaborate	contingent	71.53	1186.2801823	595898.415897	592120.763557	598399.691815	601506.103953	605764.353251	None	4258.24929845	4	4	2	99	1	0	1	50	[1193, 223]	49	1	0	1	92	[793, 204]	7	1	0	1	113	[568, 473]	-14	0	1	1	137	[1511, 890]	-38	0	1	1	20	[1353, 710]	79	0	1	1	161	[1411, 271]	-62	1	0	1	82	[714, 334]	17	0	1	1	9	[1017, 861]	90	-14	99	113	50	92	137	20	161	82	9
22	8	collaborate	contingent	91.95	1279.26618643	628043.005873	613297.04402	629310.531876	632417.10529	639464.073437	None	7046.9681464	5	3	4	148	1	0	1	167	[606, 629]	-19	1	0	1	104	[1508, 204]	44	0	1	1	127	[1340, 526]	21	1	0	1	79	[435, 787]	69	1	0	1	155	[221, 378]	-7	0	1	1	12	[1448, 356]	-44	0	1	1	137	[1302, 308]	11	1	0	1	177	[288, 820]	-29	-7	148	155	167	104	127	79	12	137	177
23	8	collaborate	contingent	99.32	1374.90277166	649117.862777	644273.739183	650385.586343	653492.356955	656798.609869	None	3306.25291398	5	3	1	168	1	0	1	94	[244, 548]	74	1	0	1	170	[191, 730]	-2	0	1	1	115	[733, 772]	53	0	1	1	19	[1497, 441]	-31	0	1	1	35	[1169, 491]	-47	1	0	1	104	[375, 218]	64	1	0	1	144	[695, 272]	24	1	0	1	5	[333, 900]	-17	-2	168	170	94	115	19	35	104	144	5
24	8	collaborate	contingent	97.3	1443.87388611	671127.522879	663361.22038	672395.524281	675501.955479	681397.029651	None	5895.07417258	5	3	3	30	1	0	1	58	[840, 292]	-28	1	0	1	76	[398, 285]	-46	0	1	1	171	[1429, 655]	39	1	0	1	26	[707, 139]	4	0	1	1	132	[1471, 188]	78	1	0	1	11	[294, 439]	19	1	0	1	157	[519, 134]	53	0	1	1	108	[1409, 867]	-78	4	30	26	58	76	171	132	11	157	108
25	8	collaborate	contingent	100.0	1541.77852423	690766.281607	685806.549076	692017.688378	695140.708342	701086.181087	None	5945.47274572	5	3	2	88	1	0	1	17	[970, 189]	71	1	0	1	49	[662, 679]	39	1	0	1	88	[1166, 310]	0	0	1	1	0	[1471, 485]	88	0	1	1	31	[1058, 591]	57	0	1	1	71	[1349, 642]	17	1	0	1	160	[700, 177]	-72	1	0	1	144	[510, 139]	-56	0	88	88	17	49	0	31	71	160	144
