trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	40.64	483.053883064	280723.844236	277583.916641	281825.900455	284948.189341	292045.569321	None	7097.37997941	4	4	4	52	0	1	1	148	[359, 573]	84	0	1	1	78	[321, 864]	-26	1	0	1	135	[423, 135]	-83	1	0	1	55	[1254, 931]	-3	1	0	1	29	[1472, 221]	23	0	1	1	172	[172, 440]	60	0	1	1	97	[626, 622]	-45	1	0	1	13	[610, 848]	39	23	52	29	148	78	135	55	172	97	13
12	8	collaborate	contingent	29.05	541.106159972	305806.104695	301246.730793	307074.973032	310182.466047	317244.825917	None	7062.35986953	4	4	3	138	0	1	1	84	[1134, 892]	54	0	1	1	130	[415, 873]	8	0	1	1	60	[1365, 539]	78	1	0	1	165	[1494, 173]	-27	1	0	1	102	[1293, 361]	36	1	0	1	32	[536, 290]	-74	1	0	1	50	[966, 380]	88	0	1	1	152	[574, 610]	-14	-27	138	165	84	130	60	102	32	50	152
13	8	collaborate	contingent	71.53	624.775798086	332375.142627	326446.165891	333643.28816	336767.040983	343847.801951	None	7080.76096825	4	4	5	46	0	1	1	4	[237, 315]	42	1	0	1	99	[791, 368]	-53	1	0	1	72	[1045, 193]	-26	0	1	1	21	[233, 721]	25	1	0	1	127	[1382, 578]	-81	1	0	1	32	[1430, 193]	14	0	1	1	49	[508, 144]	-3	0	1	1	172	[979, 922]	54	14	46	32	4	99	72	21	127	49	172
14	8	collaborate	contingent	37.55	688.362377356	358275.747445	352998.912861	359528.380533	362650.633499	369715.368141	None	7064.73464232	4	4	4	146	0	1	1	101	[925, 834]	45	1	0	1	72	[1384, 655]	74	1	0	1	136	[866, 343]	10	1	0	1	158	[712, 271]	-12	1	0	1	170	[1189, 308]	-24	0	1	1	125	[1329, 830]	21	0	1	1	48	[374, 141]	-82	0	1	1	87	[475, 821]	59	-24	146	170	101	72	136	158	125	48	87
15	8	collaborate	contingent	87.05	781.801811258	383308.097722	378164.280837	384577.488004	387699.708716	394730.222658	None	7030.51394276	4	4	2	131	1	0	1	126	[769, 334]	5	1	0	1	159	[1432, 662]	-28	1	0	1	140	[415, 235]	-9	0	1	1	66	[1133, 655]	65	0	1	1	17	[497, 459]	-66	0	1	1	4	[275, 413]	-53	0	1	1	41	[840, 872]	90	1	0	1	114	[1183, 294]	17	-9	131	140	126	159	66	17	4	41	114
16	8	collaborate	contingent	57.52	855.373390529	407021.858979	401861.365537	408256.31492	411379.541034	418443.25268	None	7063.71164636	4	4	3	107	1	0	1	76	[1458, 933]	31	1	0	1	50	[1167, 201]	57	0	1	1	32	[370, 425]	75	1	0	1	125	[1117, 465]	-18	0	1	1	103	[620, 539]	4	1	0	1	177	[652, 155]	-70	0	1	1	141	[241, 778]	-34	0	1	1	163	[518, 701]	-56	-18	107	125	76	50	32	103	177	141	163
17	8	collaborate	contingent	43.85	924.309394659	431018.518023	427661.93557	432270.026585	435393.138706	442507.257553	None	7114.11884713	4	4	7	61	0	1	1	134	[301, 934]	-73	1	0	1	4	[1204, 735]	57	1	0	1	118	[1475, 765]	-57	0	1	1	17	[460, 861]	44	1	0	1	55	[629, 270]	6	0	1	1	159	[227, 715]	82	0	1	1	27	[215, 434]	34	1	0	1	39	[758, 719]	22	22	61	39	134	4	118	17	55	159	27
18	8	collaborate	contingent	3.98	966.949702555	450039.135918	447784.541142	451308.127045	454430.818752	461494.935419	None	7064.11666626	4	4	6	27	1	0	1	145	[1288, 372]	62	1	0	1	177	[1214, 722]	30	1	0	1	61	[936, 179]	-34	0	1	1	20	[469, 291]	7	0	1	1	116	[1057, 903]	-89	0	1	1	7	[523, 668]	20	1	0	1	162	[937, 342]	45	0	1	1	73	[900, 716]	-46	45	27	162	145	177	61	20	116	7	73
19	8	collaborate	contingent	64.57	1029.75797021	472099.321143	467305.701324	473367.590198	476490.579897	483537.643576	None	7047.06367902	4	4	7	31	1	0	1	56	[741, 680]	-25	1	0	1	126	[1458, 562]	85	0	1	1	146	[206, 365]	65	0	1	1	102	[490, 267]	-71	1	0	1	114	[414, 684]	-83	0	1	1	136	[519, 474]	75	0	1	1	77	[285, 190]	-46	1	0	1	15	[344, 848]	16	16	31	15	56	126	146	102	114	136	77
20	8	collaborate	contingent	94.02	1086.65513128	494142.0282	489532.670445	495410.631901	498533.619767	505564.160467	None	7030.54069974	4	4	2	44	0	1	1	112	[185, 670]	-68	1	0	1	81	[1234, 547]	-37	1	0	1	50	[1375, 438]	-6	0	1	1	31	[366, 315]	13	1	0	1	70	[1040, 431]	-26	1	0	1	125	[467, 187]	-81	0	1	1	1	[549, 335]	43	0	1	1	149	[223, 136]	75	-6	44	50	112	81	31	70	125	1	149
21	8	collaborate	contingent	78.17	1126.27324803	514264.939461	511392.425431	515516.584007	518639.736448	525738.997479	None	7099.26103111	4	4	6	128	0	1	1	92	[215, 132]	36	0	1	1	169	[824, 841]	-41	0	1	1	42	[677, 650]	86	0	1	1	52	[1258, 843]	76	1	0	1	179	[1165, 110]	-51	1	0	1	130	[1348, 335]	-2	1	0	1	116	[1281, 493]	12	1	0	1	17	[971, 411]	-69	12	128	116	92	169	42	52	179	130	17
22	8	collaborate	contingent	68.08	1197.76396779	536658.769817	534889.342332	538244.470745	541351.714151	548448.184759	None	7096.47060893	4	4	2	170	0	1	1	41	[1325, 797]	-51	1	0	1	60	[663, 195]	-70	1	0	1	5	[1401, 293]	-15	1	0	1	147	[1011, 140]	23	0	1	1	78	[896, 866]	-88	1	0	1	111	[959, 359]	59	0	1	1	28	[579, 898]	-38	0	1	1	96	[529, 654]	74	-15	170	5	41	60	147	78	111	28	96
23	8	collaborate	contingent	21.86	1247.77796928	562008.38886	555294.905436	563260.26982	566383.382308	573397.014069	None	7013.6317603	4	4	4	44	1	0	1	128	[1462, 776]	-84	0	1	1	4	[323, 298]	40	0	1	1	157	[603, 561]	67	0	1	1	80	[432, 591]	-36	1	0	1	14	[997, 209]	30	0	1	1	46	[346, 811]	-2	1	0	1	145	[688, 388]	79	1	0	1	100	[786, 143]	-56	30	44	14	128	4	157	80	46	145	100
24	8	collaborate	contingent	78.17	1336.77740318	585487.704439	581780.218242	586672.947346	589796.041874	596909.866028	None	7113.82415392	4	4	2	23	1	0	1	155	[1261, 605]	48	0	1	1	57	[613, 924]	-34	1	0	1	11	[1024, 687]	12	0	1	1	139	[1396, 753]	64	1	0	1	34	[757, 679]	-11	1	0	1	112	[721, 327]	-89	0	1	1	102	[489, 815]	-79	0	1	1	80	[234, 353]	-57	12	23	11	155	57	139	34	112	102	80
25	8	collaborate	contingent	95.81	1423.76640468	605326.952223	603490.075546	606595.196721	609718.384715	616815.670495	None	7097.28578021	4	4	1	90	0	1	1	102	[559, 420]	-12	1	0	1	85	[967, 699]	5	1	0	1	70	[1129, 830]	20	0	1	1	31	[426, 552]	59	0	1	1	16	[604, 900]	74	0	1	1	54	[276, 543]	36	1	0	1	160	[938, 269]	-70	1	0	1	115	[779, 837]	-25	5	90	85	102	70	31	16	54	160	115
