trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
12	8	collaborate	contingent	1.13	880.860490011	263145.028646	260306.671539	264397.021766	267536.810444	274651.443539	None	7114.63309412	4	4	7	16	1	0	1	168	[424, 872]	28	0	1	1	116	[585, 156]	80	1	0	1	51	[1093, 886]	-35	1	0	1	31	[281, 751]	-15	0	1	1	178	[203, 355]	18	0	1	1	67	[365, 315]	-51	0	1	1	101	[1209, 404]	-85	1	0	1	78	[422, 519]	-62	-62	16	78	168	116	51	31	178	67	101
13	8	collaborate	contingent	81.3	965.037766918	285372.217687	279777.193604	286641.454392	289763.510163	296844.173999	None	7080.66383678	3	5	5	22	1	0	1	128	[1210, 898]	74	1	0	1	73	[751, 311]	-51	0	1	1	37	[537, 255]	-15	0	1	1	177	[1489, 216]	25	0	1	1	154	[1452, 769]	48	1	0	1	11	[587, 106]	11	0	1	1	63	[499, 712]	-41	0	1	1	53	[1274, 516]	-31	11	22	11	128	73	37	177	154	63	53
14	8	collaborate	contingent	74.9	1052.40220082	306947.874489	301703.720795	308302.005563	311422.649812	318454.183086	None	7031.53327339	4	4	1	26	0	1	1	125	[1419, 377]	81	1	0	1	39	[571, 880]	-13	0	1	1	163	[172, 435]	43	0	1	1	90	[183, 606]	-64	1	0	1	49	[374, 377]	-23	0	1	1	147	[1497, 157]	59	1	0	1	24	[1258, 561]	2	1	0	1	137	[621, 564]	69	-13	26	39	125	163	90	49	147	24	137
15	8	collaborate	contingent	47.16	1113.43292057	326218.872754	323312.577866	327487.212917	330611.366728	337641.055969	None	7029.68924161	4	4	2	139	0	1	1	112	[1138, 431]	27	0	1	1	133	[776, 236]	6	1	0	1	160	[1038, 894]	-21	1	0	1	85	[308, 768]	54	1	0	1	68	[837, 838]	71	0	1	1	95	[740, 676]	44	0	1	1	178	[229, 212]	-39	1	0	1	36	[1317, 641]	-77	-21	139	160	112	133	85	68	95	178	36
16	8	collaborate	contingent	7.21	1152.80226299	346792.834703	342550.832563	348061.734563	351183.898461	358214.656149	None	7030.75768777	4	4	6	5	1	0	1	173	[858, 809]	12	0	1	1	134	[232, 645]	51	0	1	1	101	[1449, 895]	84	1	0	1	89	[722, 920]	-84	0	1	1	57	[275, 274]	-52	0	1	1	159	[1055, 375]	26	1	0	1	45	[435, 584]	-40	1	0	1	22	[1169, 559]	-17	-40	5	45	173	134	101	89	57	159	22
17	8	collaborate	contingent	12.89	1176.53515295	367366.372572	364476.545316	368484.227865	371609.150298	378704.744891	None	7095.59459304	4	4	1	47	0	1	1	133	[408, 326]	-86	1	0	1	12	[784, 191]	35	1	0	1	155	[1369, 633]	72	0	1	1	32	[392, 770]	15	0	1	1	78	[273, 520]	-31	1	0	1	121	[1018, 212]	-74	1	0	1	167	[1198, 476]	60	0	1	1	98	[283, 195]	-51	35	47	12	133	155	32	78	121	167	98
18	8	collaborate	contingent	29.05	1240.97458685	387155.01706	383898.434571	388257.450808	391379.512444	398426.621573	None	7047.10912922	4	4	0	73	1	0	1	46	[489, 265]	27	0	1	1	16	[864, 713]	57	1	0	1	68	[1019, 282]	5	0	1	1	144	[394, 867]	-71	1	0	1	96	[534, 425]	-23	0	1	1	126	[261, 635]	-53	1	0	1	171	[673, 305]	82	0	1	1	30	[475, 644]	43	27	73	46	16	68	144	96	126	171	30
19	8	collaborate	contingent	1.01	1282.12989475	407728.532937	403386.270962	408997.025211	412121.058066	419151.371881	None	7030.31381528	5	3	7	60	0	1	1	99	[804, 856]	-39	0	1	1	113	[1191, 661]	-53	1	0	1	142	[1015, 513]	-82	1	0	1	177	[563, 227]	63	1	0	1	58	[578, 390]	2	0	1	1	81	[302, 639]	-21	1	0	1	32	[704, 286]	28	1	0	1	167	[974, 276]	73	73	60	167	99	113	142	177	58	81	32
20	8	collaborate	contingent	87.05	1375.56932865	427467.308296	424461.230432	428568.704387	431691.832636	438722.482197	None	7030.64956029	4	4	0	0	1	0	1	171	[1013, 518]	9	0	1	1	79	[567, 665]	-79	0	1	1	97	[504, 811]	83	1	0	1	8	[1082, 114]	-8	1	0	1	161	[1004, 864]	19	0	1	1	143	[1262, 934]	37	1	0	1	123	[856, 803]	57	0	1	1	67	[317, 719]	-67	9	0	171	79	97	8	161	143	123	67
21	8	collaborate	contingent	4.48	1419.94520838	448241.230953	444184.182525	449359.463043	452483.326559	459580.03798	None	7096.71142167	4	4	5	51	0	1	1	65	[417, 746]	-14	1	0	1	19	[375, 923]	32	1	0	1	97	[1392, 770]	-46	0	1	1	34	[626, 197]	17	0	1	1	82	[507, 551]	-31	1	0	1	7	[985, 776]	44	0	1	1	140	[201, 248]	-89	1	0	1	151	[970, 926]	80	44	51	7	65	19	97	34	82	140	151
22	8	collaborate	contingent	1.44	1469.90041684	468431.013382	465258.649008	469599.138059	472722.433814	479770.95813	None	7048.5243164	4	4	2	165	1	0	1	135	[1153, 592]	30	1	0	1	23	[847, 297]	-38	1	0	1	109	[1326, 211]	56	0	1	1	89	[437, 679]	76	0	1	1	177	[490, 941]	-12	0	1	1	152	[384, 418]	13	0	1	1	167	[670, 349]	-2	1	0	1	68	[1164, 114]	-83	56	165	109	135	23	89	177	152	167	68
23	8	collaborate	contingent	8.13	1520.97642097	489306.066025	484812.962543	490506.906047	493630.1164	500693.729815	None	7063.61341529	5	3	7	50	0	1	1	169	[354, 821]	61	1	0	1	73	[386, 336]	-23	1	0	1	23	[758, 696]	27	0	1	1	147	[1484, 749]	83	0	1	1	122	[521, 762]	-72	1	0	1	62	[657, 345]	-12	1	0	1	50	[1209, 585]	0	1	0	1	11	[195, 163]	39	39	50	11	169	73	23	147	122	62	50
24	8	collaborate	contingent	94.02	1611.51369788	512935.080625	505837.63247	514620.732401	517743.841223	524757.833286	None	7013.99206308	4	4	7	93	1	0	1	21	[1218, 596]	72	1	0	1	40	[209, 255]	53	0	1	1	178	[213, 895]	-85	0	1	1	139	[488, 613]	-46	0	1	1	76	[694, 807]	17	1	0	1	117	[1049, 460]	-24	0	1	1	150	[224, 485]	-57	1	0	1	99	[1326, 179]	-6	-6	93	99	21	40	178	139	76	117	150
25	8	collaborate	contingent	17.84	1668.33833599	533441.986672	530519.202892	535044.968938	538150.602893	545164.835402	None	7014.23250928	4	4	1	71	0	1	1	160	[795, 934]	-89	1	0	1	39	[1028, 241]	32	1	0	1	78	[1161, 919]	-7	0	1	1	142	[173, 742]	-71	1	0	1	88	[972, 901]	-17	1	0	1	174	[1324, 778]	77	0	1	1	119	[338, 345]	-48	0	1	1	21	[607, 911]	50	32	71	39	160	78	142	88	174	119	21
