trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
1	8	collaborate	contingent	21.86	54.4572769076	29433.7022427	14487.6208754	30618.4221812	33741.6977064	38200.4393337	None	4458.74162733	4	4	2	141	0	1	1	92	[347, 280]	49	1	0	1	111	[974, 691]	30	1	0	1	171	[432, 689]	-30	1	0	1	80	[543, 825]	61	0	1	1	159	[839, 300]	-18	1	0	1	53	[1165, 920]	88	0	1	1	70	[1254, 384]	71	0	1	1	136	[1434, 472]	5	-30	141	171	92	111	80	159	53	70	136
2	8	collaborate	contingent	81.3	115.428391362	51294.1032658	46967.5990444	52394.9429335	55518.0773412	58040.4398909	None	2522.36254968	4	4	3	92	0	1	1	74	[1224, 325]	18	1	0	1	157	[1161, 685]	-65	0	1	1	55	[940, 305]	37	1	0	1	103	[790, 814]	-11	0	1	1	126	[1043, 419]	-34	1	0	1	168	[1180, 496]	-76	0	1	1	88	[636, 278]	4	1	0	1	42	[291, 652]	50	-11	92	103	74	157	55	126	168	88	42
3	8	collaborate	contingent	64.57	196.948599827	72785.7897928	67875.9646392	74037.6457634	77160.6540817	81219.4649116	None	4058.81082991	4	4	7	26	1	0	1	174	[607, 944]	32	0	1	1	134	[241, 239]	72	1	0	1	31	[992, 848]	-5	0	1	1	86	[977, 254]	-60	1	0	1	76	[759, 752]	-50	0	1	1	60	[393, 143]	-34	0	1	1	164	[562, 123]	42	1	0	1	42	[1384, 111]	-16	-16	26	42	174	134	31	86	76	60	164
4	8	collaborate	contingent	7.21	213.804110015	95597.8322145	92090.22213	96715.6448412	99839.2201954	103713.341143	None	3874.12094764	4	4	1	174	1	0	1	5	[1437, 766]	-11	1	0	1	34	[895, 842]	-40	0	1	1	140	[628, 528]	34	0	1	1	107	[605, 373]	67	0	1	1	90	[537, 161]	84	1	0	1	166	[630, 819]	8	1	0	1	47	[1025, 936]	-53	0	1	1	76	[1224, 296]	-82	-40	174	34	5	140	107	90	166	47	76
5	8	collaborate	contingent	8.13	251.907787115	120029.990228	114801.656903	121582.120883	124704.633641	127877.704234	None	3173.07059323	4	4	0	77	1	0	1	116	[1059, 836]	-39	0	1	1	42	[1361, 769]	35	0	1	1	27	[1366, 467]	50	1	0	1	175	[407, 774]	82	1	0	1	81	[446, 409]	-4	0	1	1	105	[1095, 303]	-28	1	0	1	57	[275, 545]	20	0	1	1	130	[549, 144]	-53	-39	77	116	42	27	175	81	105	57	130
6	8	collaborate	contingent	2.55	301.831336398	146364.424889	136828.479867	147632.911105	150756.244177	153394.810979	None	2638.56680285	3	5	0	82	1	0	1	131	[274, 934]	-49	0	1	1	174	[1270, 156]	88	0	1	1	68	[357, 128]	14	1	0	1	97	[425, 628]	-15	0	1	1	28	[597, 921]	54	1	0	1	146	[222, 429]	-64	0	1	1	121	[1074, 174]	-39	0	1	1	160	[1114, 373]	-78	-49	82	131	174	68	97	28	146	121	160
7	8	collaborate	contingent	81.3	348.239375362	168992.533965	164700.341468	170160.758545	173283.899917	175722.101061	None	2438.20114346	4	4	6	78	1	0	1	104	[634, 415]	-26	0	1	1	151	[1185, 273]	-73	1	0	1	175	[633, 711]	83	0	1	1	17	[999, 281]	61	0	1	1	118	[1062, 543]	-40	1	0	1	132	[258, 358]	-54	1	0	1	67	[1032, 836]	11	0	1	1	44	[609, 163]	34	11	78	67	104	151	175	17	118	132	44
8	8	collaborate	contingent	98.47	429.76165172	192839.62742	187812.647944	194108.741151	197231.322818	202241.16036	None	5009.83754255	4	4	4	90	0	1	1	14	[287, 429]	76	1	0	1	62	[996, 708]	28	0	1	1	30	[1057, 275]	60	0	1	1	109	[1207, 427]	-19	1	0	1	93	[1302, 890]	-3	0	1	1	72	[1331, 693]	18	1	0	1	44	[795, 767]	46	1	0	1	163	[306, 893]	-73	-3	90	93	14	62	30	109	72	44	163
9	8	collaborate	contingent	71.53	504.610653214	215183.667605	211309.121472	216268.55036	219391.559411	226288.806409	None	6897.24699823	4	4	2	169	1	0	1	166	[785, 924]	3	0	1	1	100	[1108, 312]	69	1	0	1	155	[257, 870]	14	1	0	1	3	[1162, 655]	-14	0	1	1	57	[306, 219]	-68	1	0	1	131	[432, 653]	38	0	1	1	110	[1055, 164]	59	0	1	1	79	[552, 378]	90	14	169	155	166	100	3	57	131	110	79
10	8	collaborate	contingent	78.17	588.507232484	236041.702985	231816.875973	237310.207161	240416.495432	245660.407767	None	5243.91233558	4	4	5	167	0	1	1	175	[473, 379]	-8	1	0	1	105	[223, 944]	62	1	0	1	14	[1227, 778]	-27	0	1	1	44	[1467, 396]	-57	0	1	1	134	[430, 530]	33	1	0	1	155	[1082, 858]	12	1	0	1	63	[253, 532]	-76	0	1	1	78	[1179, 190]	89	12	167	155	175	105	14	44	134	63	78
