trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	95.81	755.924971216	251454.442291	246827.560486	252706.004108	255830.257104	261908.357134	None	6078.10002962	4	4	5	88	0	1	1	76	[438, 532]	12	0	1	1	10	[426, 868]	78	0	1	1	125	[268, 699]	-37	1	0	1	52	[707, 936]	36	1	0	1	144	[1295, 308]	-56	1	0	1	93	[771, 682]	-5	1	0	1	166	[1153, 372]	-78	0	1	1	177	[667, 188]	-89	-5	88	93	76	10	125	52	144	166	177
12	8	collaborate	contingent	95.81	819.700047129	275686.936815	270927.703362	276922.068944	280045.683432	286191.471253	None	6145.78782156	4	4	1	164	1	0	1	36	[1373, 944]	-52	1	0	1	159	[1376, 513]	5	0	1	1	18	[617, 925]	-34	0	1	1	98	[441, 165]	66	1	0	1	74	[1192, 220]	90	0	1	1	84	[249, 441]	80	1	0	1	133	[1237, 840]	31	0	1	1	111	[1028, 942]	53	5	164	159	36	18	98	74	84	133	111
13	8	collaborate	contingent	78.17	908.785047129	296830.783819	291151.463292	298099.124268	301222.037935	305213.631026	None	3991.59309032	4	4	5	60	0	1	1	61	[780, 758]	-1	1	0	1	124	[939, 168]	-64	1	0	1	102	[705, 189]	-42	0	1	1	143	[932, 935]	-83	1	0	1	17	[1317, 346]	43	1	0	1	72	[1497, 270]	-12	0	1	1	37	[317, 627]	23	0	1	1	50	[263, 875]	10	-12	60	72	61	124	102	143	17	37	50
14	8	collaborate	contingent	98.47	983.2974273	319510.613467	315718.301083	320779.969959	323901.775216	327475.577957	None	3573.80274112	4	4	7	89	1	0	1	30	[1193, 164]	59	0	1	1	144	[927, 737]	-55	1	0	1	17	[802, 198]	72	0	1	1	67	[267, 628]	22	0	1	1	126	[437, 832]	-37	0	1	1	162	[1136, 766]	-73	1	0	1	113	[1409, 706]	-24	1	0	1	92	[1431, 448]	-3	-3	89	92	30	144	17	67	126	162	113
15	8	collaborate	contingent	21.86	994.727564527	341672.703421	336729.006551	342940.147319	346064.077029	349254.076266	None	3189.9992376	4	4	3	90	0	1	1	55	[495, 872]	35	0	1	1	71	[221, 121]	19	1	0	1	179	[1260, 621]	-89	1	0	1	120	[1411, 181]	-30	0	1	1	139	[226, 579]	-49	1	0	1	150	[415, 177]	-60	1	0	1	35	[664, 832]	55	0	1	1	168	[335, 383]	-78	-30	90	120	55	71	179	139	150	35	168
16	8	collaborate	contingent	99.32	1093.03611381	365353.265411	359708.07468	366454.75678	369578.317753	372433.867061	None	2855.54930812	4	4	3	0	0	1	1	104	[262, 556]	76	0	1	1	83	[1401, 802]	-83	1	0	1	163	[1186, 141]	17	1	0	1	2	[1181, 533]	-2	0	1	1	118	[1442, 585]	62	1	0	1	31	[1024, 549]	-31	0	1	1	19	[224, 218]	-19	1	0	1	143	[963, 233]	37	-2	0	2	104	83	163	118	31	19	143
17	8	collaborate	contingent	99.83	1192.60973586	388768.310026	384609.01309	390036.35468	393159.652478	396900.723985	None	3741.07150712	4	4	4	84	1	0	1	70	[1035, 661]	14	0	1	1	136	[553, 190]	-52	0	1	1	111	[422, 296]	-27	1	0	1	46	[1285, 906]	38	1	0	1	83	[650, 871]	1	1	0	1	167	[850, 169]	-83	0	1	1	6	[664, 459]	78	0	1	1	124	[635, 660]	-40	1	84	83	70	136	111	46	167	6	124
18	8	collaborate	contingent	99.32	1281.35373735	410896.2284	405652.791625	412148.708028	415271.736421	422369.235461	None	7097.49903967	5	3	1	63	0	1	1	100	[321, 291]	-37	1	0	1	65	[751, 854]	-2	1	0	1	178	[793, 154]	65	1	0	1	80	[1280, 933]	-17	1	0	1	42	[1343, 192]	21	0	1	1	16	[514, 855]	47	0	1	1	55	[372, 142]	8	1	0	1	150	[1504, 403]	-87	-2	63	65	100	178	80	42	16	55	150
19	8	collaborate	contingent	61.05	1358.88974148	434310.957059	428834.687079	435562.463529	438685.883752	442510.153462	None	3824.2697102	4	4	4	57	0	1	1	130	[378, 903]	-73	1	0	1	166	[569, 945]	71	1	0	1	5	[1062, 204]	52	0	1	1	147	[546, 662]	90	1	0	1	74	[1381, 420]	-17	0	1	1	38	[254, 376]	19	1	0	1	55	[719, 664]	2	0	1	1	118	[406, 478]	-61	-17	57	74	130	166	5	147	38	55	118
20	8	collaborate	contingent	68.08	1418.20712165	457424.504954	452131.999405	458660.486718	461782.916922	465841.330576	None	4058.41365397	4	4	6	52	1	0	1	135	[1265, 323]	-83	1	0	1	2	[1350, 129]	50	0	1	1	62	[223, 163]	-10	0	1	1	14	[377, 428]	38	0	1	1	155	[392, 257]	77	0	1	1	111	[754, 255]	-59	1	0	1	37	[1355, 680]	15	1	0	1	49	[1009, 436]	3	15	52	37	135	2	62	14	155	111	49
21	8	collaborate	contingent	74.9	1504.30567093	480454.637289	475477.561659	481724.413833	484846.749103	489424.585226	None	4577.83612244	4	4	5	154	0	1	1	42	[315, 251]	-68	0	1	1	137	[824, 910]	17	1	0	1	16	[1265, 484]	-42	1	0	1	117	[1347, 180]	37	0	1	1	66	[654, 583]	88	1	0	1	167	[1195, 631]	-13	1	0	1	87	[1155, 286]	67	0	1	1	149	[1022, 748]	5	-13	154	167	42	137	16	117	66	87	149
22	8	collaborate	contingent	98.47	1598.35225021	505973.583258	499560.081034	507225.754628	510349.78257	514591.339373	None	4241.55680309	4	4	5	154	0	1	1	179	[681, 308]	-25	0	1	1	54	[372, 695]	-80	0	1	1	126	[852, 868]	28	0	1	1	36	[324, 865]	-62	1	0	1	92	[1209, 461]	62	1	0	1	151	[1497, 942]	3	1	0	1	69	[1410, 339]	85	1	0	1	22	[1363, 848]	-48	3	154	151	179	54	126	36	92	69	22
23	8	collaborate	contingent	95.81	1686.9075581	528903.782376	523578.255442	530005.204469	533128.605998	536569.148445	None	3440.54244654	4	4	2	30	1	0	1	56	[1388, 840]	-26	0	1	1	85	[664, 796]	-55	1	0	1	35	[899, 755]	-5	0	1	1	104	[378, 302]	-74	1	0	1	10	[1211, 668]	20	0	1	1	165	[574, 518]	45	0	1	1	147	[233, 772]	63	1	0	1	136	[1436, 695]	74	-5	30	35	56	85	104	10	165	147	136
24	8	collaborate	contingent	74.9	1774.01618015	552803.206985	548175.917591	554071.343273	557177.945644	561921.576318	None	4743.63067364	4	4	6	144	0	1	1	5	[528, 445]	-41	1	0	1	38	[1264, 818]	-74	0	1	1	68	[825, 747]	76	1	0	1	19	[1021, 203]	-55	0	1	1	146	[441, 238]	-2	0	1	1	117	[206, 669]	27	1	0	1	131	[1260, 643]	13	1	0	1	52	[960, 365]	-88	13	144	131	5	38	68	19	146	117	52
25	8	collaborate	contingent	100.0	1829.15036613	577653.204346	571222.877673	578921.691044	582046.124377	587456.268015	None	5410.14363881	4	4	0	71	1	0	1	71	[789, 161]	0	0	1	1	52	[225, 696]	19	1	0	1	102	[1277, 485]	-31	0	1	1	91	[523, 748]	-20	0	1	1	31	[350, 500]	40	1	0	1	132	[726, 806]	-61	0	1	1	3	[169, 310]	68	1	0	1	17	[1447, 378]	54	0	71	71	52	102	91	31	132	3	17
