trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
1	8	collaborate	contingent	89.62	45.6937020565	16176.9837645	10732.4403952	18614.4276382	21771.3074669	28851.7144133	None	7080.40694636	4	4	1	166	0	1	1	92	[1214, 916]	74	1	0	1	174	[717, 224]	-8	1	0	1	5	[926, 833]	-19	0	1	1	31	[1156, 463]	-45	0	1	1	164	[1426, 174]	2	1	0	1	151	[537, 780]	15	1	0	1	109	[289, 798]	57	0	1	1	80	[1198, 685]	86	-8	166	174	92	5	31	164	151	109	80
2	8	collaborate	contingent	1.0	86.8440099531	40257.9749742	36182.7985406	42678.62476	45802.2613262	51247.6525004	None	5445.39117418	4	4	1	71	1	0	1	58	[836, 832]	13	1	0	1	163	[1369, 840]	88	0	1	1	73	[1258, 711]	-2	0	1	1	14	[1500, 380]	57	0	1	1	38	[1154, 545]	33	0	1	1	111	[1357, 567]	-40	1	0	1	134	[394, 208]	-63	1	0	1	98	[380, 505]	-27	88	71	163	58	73	14	38	111	134	98
3	8	collaborate	contingent	10.27	95.1801344626	62351.4222816	59796.3659116	64121.3893151	67244.1399564	74058.5033036	None	6814.36334726	5	3	2	70	0	1	1	12	[1288, 511]	58	0	1	1	1	[1497, 535]	69	1	0	1	33	[666, 853]	37	1	0	1	159	[707, 147]	-89	1	0	1	82	[323, 553]	-12	1	0	1	56	[603, 280]	14	0	1	1	129	[1328, 731]	-59	1	0	1	99	[836, 885]	-29	37	70	33	12	1	159	82	56	129	99
4	8	collaborate	contingent	37.55	160.966138592	86298.9034617	80720.8262377	87567.2896121	90707.1015482	93346.221092	None	2639.11954379	4	4	2	101	0	1	1	103	[1035, 232]	-2	1	0	1	151	[199, 521]	-50	1	0	1	77	[725, 221]	24	1	0	1	125	[594, 349]	-24	1	0	1	22	[854, 854]	79	0	1	1	177	[1391, 278]	-76	0	1	1	87	[923, 107]	14	0	1	1	165	[1099, 561]	-64	24	101	77	103	151	125	22	177	87	165
5	8	collaborate	contingent	98.47	238.96033769	107374.157602	102731.141381	108559.518617	111682.076459	113954.551352	None	2272.47489391	4	4	3	90	0	1	1	148	[966, 748]	-58	0	1	1	73	[1323, 319]	17	1	0	1	125	[688, 913]	-35	1	0	1	87	[330, 610]	3	1	0	1	179	[310, 436]	-89	0	1	1	9	[1399, 656]	81	0	1	1	46	[1083, 369]	44	1	0	1	113	[180, 750]	-23	3	90	87	148	73	125	179	9	46	113
6	8	collaborate	contingent	31.74	288.86901479	123322.138374	119981.58361	124590.596733	127714.146063	131888.451526	None	4174.30546341	4	4	0	97	1	0	1	123	[604, 179]	-26	0	1	1	65	[1371, 725]	32	0	1	1	54	[1205, 935]	43	1	0	1	113	[891, 262]	-16	0	1	1	25	[1363, 337]	72	1	0	1	145	[433, 197]	-48	0	1	1	87	[1020, 443]	10	1	0	1	12	[425, 626]	85	-26	97	123	65	54	113	25	145	87	12
7	8	collaborate	contingent	6.4	339.973652904	141424.618671	138785.60579	143528.046471	146651.843582	149039.209786	None	2387.36620407	4	4	3	2	0	1	1	22	[955, 757]	-20	0	1	1	56	[1507, 253]	-54	0	1	1	0	[1054, 191]	2	1	0	1	43	[603, 325]	-41	0	1	1	132	[884, 260]	50	1	0	1	69	[346, 837]	-67	1	0	1	11	[599, 845]	-9	1	0	1	90	[279, 183]	-88	-41	2	43	22	56	0	132	69	11	90
8	8	collaborate	contingent	40.64	392.580929262	160328.564538	154934.029562	161596.895341	164720.527508	168861.552689	None	4141.0251805	4	4	5	79	0	1	1	140	[1485, 190]	-61	0	1	1	35	[1103, 833]	44	0	1	1	17	[1142, 192]	62	1	0	1	117	[1042, 680]	-38	0	1	1	53	[1292, 450]	26	1	0	1	102	[663, 863]	-23	1	0	1	168	[335, 226]	-89	1	0	1	90	[935, 284]	-11	-23	79	102	140	35	17	117	53	168	90
9	8	collaborate	contingent	1.44	443.215363164	180668.488855	175658.349284	182104.122758	185227.596948	187431.828128	None	2204.2311806	4	4	6	107	0	1	1	79	[1238, 299]	28	0	1	1	109	[954, 675]	-2	1	0	1	170	[302, 760]	-63	0	1	1	136	[998, 899]	-29	0	1	1	41	[1190, 885]	66	1	0	1	24	[294, 273]	83	1	0	1	51	[542, 445]	56	1	0	1	124	[562, 820]	-17	56	107	51	79	109	170	136	41	24	124
10	8	collaborate	contingent	9.14	465.073253123	198905.444645	193410.031882	200356.973516	203480.058074	206185.587536	None	2705.52946205	4	4	0	89	1	0	1	127	[273, 433]	-38	1	0	1	92	[530, 485]	-3	0	1	1	15	[786, 115]	74	0	1	1	154	[894, 697]	-65	1	0	1	44	[499, 252]	45	0	1	1	142	[1467, 168]	-53	0	1	1	25	[1424, 882]	64	1	0	1	66	[674, 538]	23	-38	89	127	92	15	154	44	142	25	66
