trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	3.17	483.057972295	285556.330365	282565.679876	286808.082848	289930.884065	295542.370608	None	5611.48654221	4	4	1	31	1	0	1	148	[359, 573]	63	1	0	1	78	[321, 864]	-47	0	1	1	135	[423, 135]	76	0	1	1	55	[1254, 931]	-24	0	1	1	29	[1472, 221]	2	1	0	1	172	[172, 440]	39	1	0	1	97	[626, 622]	-66	0	1	1	13	[610, 848]	18	-47	31	78	148	135	55	29	172	97	13
12	8	collaborate	contingent	87.05	541.106367134	310723.616532	306230.556275	312058.925964	315182.824214	322263.360201	None	7080.53598781	4	4	2	51	1	0	1	84	[1134, 892]	-33	1	0	1	130	[415, 873]	-79	1	0	1	60	[1365, 539]	-9	0	1	1	165	[1494, 173]	66	0	1	1	102	[1293, 361]	-51	0	1	1	32	[536, 290]	19	0	1	1	50	[966, 380]	1	1	0	1	152	[574, 610]	79	-9	51	60	84	130	165	102	32	50	152
13	8	collaborate	contingent	95.81	624.775709549	337210.799807	331431.795082	338630.071939	341753.457043	348800.418653	None	7046.96161049	4	4	0	9	1	0	1	4	[237, 315]	5	0	1	1	99	[791, 368]	90	0	1	1	72	[1045, 193]	-63	1	0	1	21	[233, 721]	-12	0	1	1	127	[1382, 578]	62	0	1	1	32	[1430, 193]	-23	1	0	1	49	[508, 144]	-40	1	0	1	172	[979, 922]	17	5	9	4	99	72	21	127	32	49	172
14	8	collaborate	contingent	89.62	688.35886152	363031.966399	358002.591751	364515.637559	367638.906106	374703.423157	None	7064.51705128	4	4	7	79	1	0	1	101	[925, 834]	-22	0	1	1	72	[1384, 655]	7	0	1	1	136	[866, 343]	-57	0	1	1	158	[712, 271]	-79	0	1	1	170	[1189, 308]	89	1	0	1	125	[1329, 830]	-46	1	0	1	48	[374, 141]	31	1	0	1	87	[475, 821]	-8	-8	79	87	101	72	136	158	170	125	48
15	8	collaborate	contingent	99.83	781.801138428	388481.637638	383170.976417	389583.998071	392706.705456	399720.679507	None	7013.9740517	4	4	6	42	0	1	1	126	[769, 334]	-84	0	1	1	159	[1432, 662]	63	0	1	1	140	[415, 235]	82	1	0	1	66	[1133, 655]	-24	1	0	1	17	[497, 459]	25	1	0	1	4	[275, 413]	38	1	0	1	41	[840, 872]	1	0	1	1	114	[1183, 294]	-72	1	42	41	126	159	140	66	17	4	114
16	8	collaborate	contingent	89.62	855.370337526	411512.390448	406868.956933	413264.604579	416387.946065	423487.597456	None	7099.65139094	4	4	6	149	0	1	1	76	[1458, 933]	73	0	1	1	50	[1167, 201]	-81	1	0	1	32	[370, 425]	-63	0	1	1	125	[1117, 465]	24	1	0	1	103	[620, 539]	46	0	1	1	177	[652, 155]	-28	1	0	1	141	[241, 778]	8	1	0	1	163	[518, 701]	-14	8	149	141	76	50	32	125	103	177	163
17	8	collaborate	contingent	94.02	924.306279451	435778.094258	432654.333825	437280.90208	440403.550087	447434.716346	None	7031.16625878	4	4	0	140	1	0	1	134	[301, 934]	6	0	1	1	4	[1204, 735]	-44	0	1	1	118	[1475, 765]	22	1	0	1	17	[460, 861]	-57	0	1	1	55	[629, 270]	85	1	0	1	159	[227, 715]	-19	1	0	1	27	[215, 434]	-67	0	1	1	39	[758, 719]	-79	6	140	134	4	118	17	55	159	27	39
18	8	collaborate	contingent	81.3	966.945886652	454968.086381	452795.530576	456319.828932	459442.222932	464753.00914	None	5310.78620855	4	4	5	18	0	1	1	145	[1288, 372]	53	0	1	1	177	[1214, 722]	21	0	1	1	61	[936, 179]	-43	1	0	1	20	[469, 291]	-2	1	0	1	116	[1057, 903]	82	1	0	1	7	[523, 668]	11	0	1	1	162	[937, 342]	36	1	0	1	73	[900, 716]	-55	11	18	7	145	177	61	20	116	162	73
19	8	collaborate	contingent	61.05	1029.75816301	477028.948004	472318.630004	478380.364707	481503.633987	488518.128881	None	7014.49489439	4	4	2	129	0	1	1	56	[741, 680]	73	0	1	1	126	[1458, 562]	3	1	0	1	146	[206, 365]	-17	1	0	1	102	[490, 267]	27	0	1	1	114	[414, 684]	15	1	0	1	136	[519, 474]	-7	1	0	1	77	[285, 190]	52	0	1	1	15	[344, 848]	-66	-17	129	146	56	126	102	114	136	77	15
20	8	collaborate	contingent	19.77	1086.65416714	498755.837672	494547.044264	500408.766944	503531.948256	510546.858432	None	7014.91017571	4	4	3	0	1	0	1	112	[185, 670]	68	0	1	1	81	[1234, 547]	-81	0	1	1	50	[1375, 438]	-50	1	0	1	31	[366, 315]	-31	0	1	1	70	[1040, 431]	-70	0	1	1	125	[467, 187]	55	1	0	1	1	[549, 335]	-1	1	0	1	149	[223, 136]	31	-31	0	31	112	81	50	70	125	1	149
21	8	collaborate	contingent	1.07	1126.27316863	519431.224024	516391.16752	520533.95832	523656.308702	530670.575614	None	7014.26691117	4	4	0	157	1	0	1	92	[215, 132]	65	1	0	1	169	[824, 841]	-12	1	0	1	42	[677, 650]	-65	1	0	1	52	[1258, 843]	-75	0	1	1	179	[1165, 110]	-22	0	1	1	130	[1348, 335]	27	0	1	1	116	[1281, 493]	41	0	1	1	17	[971, 411]	-40	65	157	92	169	42	52	179	130	116	17
22	8	collaborate	contingent	74.9	1197.76184573	541993.930588	539905.730772	543245.617829	546369.035554	553383.532648	None	7014.49709358	4	4	6	41	1	0	1	41	[1325, 797]	0	0	1	1	60	[663, 195]	-19	0	1	1	5	[1401, 293]	36	0	1	1	147	[1011, 140]	74	1	0	1	78	[896, 866]	-37	0	1	1	111	[959, 359]	-70	1	0	1	28	[579, 898]	13	1	0	1	96	[529, 654]	-55	13	41	28	41	60	5	147	78	111	96
23	8	collaborate	contingent	78.17	1247.77885866	566944.583218	560313.87901	568279.923072	571403.195284	578501.016211	None	7097.82092761	4	4	1	16	0	1	1	128	[1462, 776]	68	1	0	1	4	[323, 298]	12	1	0	1	157	[603, 561]	39	1	0	1	80	[432, 591]	-64	0	1	1	14	[997, 209]	2	1	0	1	46	[346, 811]	-30	0	1	1	145	[688, 388]	51	0	1	1	100	[786, 143]	-84	12	16	4	128	157	80	14	46	145	100
24	8	collaborate	contingent	99.83	1336.77786015	590425.960251	586784.379924	591694.379701	594818.39414	601831.808864	None	7013.4147231	4	4	3	140	0	1	1	155	[1261, 605]	-15	1	0	1	57	[613, 924]	83	0	1	1	11	[1024, 687]	-51	1	0	1	139	[1396, 753]	1	0	1	1	34	[757, 679]	-74	0	1	1	112	[721, 327]	28	1	0	1	102	[489, 815]	38	1	0	1	80	[234, 353]	60	1	140	139	155	57	11	34	112	102	80
25	8	collaborate	contingent	78.17	1423.76749826	610332.660502	608495.179914	611617.98663	614741.505151	621772.363156	None	7030.85800494	4	4	5	66	1	0	1	102	[559, 420]	-36	0	1	1	85	[967, 699]	-19	0	1	1	70	[1129, 830]	-4	1	0	1	31	[426, 552]	35	1	0	1	16	[604, 900]	50	1	0	1	54	[276, 543]	12	0	1	1	160	[938, 269]	86	0	1	1	115	[779, 837]	-49	12	66	54	102	85	70	31	16	160	115
