trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	89.62	832.387193108	249021.829888	244111.375792	250290.300825	253414.182885	257639.396503	None	4225.2136182	5	3	0	110	1	0	1	102	[615, 432]	8	0	1	1	20	[1149, 567]	90	1	0	1	55	[1475, 711]	55	1	0	1	159	[1308, 944]	-49	1	0	1	9	[1013, 202]	-79	0	1	1	118	[665, 614]	-8	1	0	1	178	[1165, 284]	-68	0	1	1	35	[1163, 779]	75	8	110	102	20	55	159	9	118	178	35
12	8	collaborate	contingent	95.81	880.856213965	268144.073158	265305.449463	269413.052116	272536.184606	275375.188034	None	2839.00342786	4	4	6	106	0	1	1	168	[424, 872]	-62	1	0	1	116	[585, 156]	-10	0	1	1	51	[1093, 886]	55	0	1	1	31	[281, 751]	75	1	0	1	178	[203, 355]	-72	1	0	1	67	[365, 315]	39	1	0	1	101	[1209, 404]	5	0	1	1	78	[422, 519]	28	5	106	101	168	116	51	31	178	67	78
13	8	collaborate	contingent	87.05	965.031521861	290123.113797	284777.712086	291641.390468	294764.693032	298505.669606	None	3740.97657384	5	3	4	145	0	1	1	128	[1210, 898]	17	0	1	1	73	[751, 311]	72	1	0	1	37	[537, 255]	-72	1	0	1	177	[1489, 216]	-32	1	0	1	154	[1452, 769]	-9	0	1	1	11	[587, 106]	-46	1	0	1	63	[499, 712]	82	1	0	1	53	[1274, 516]	-88	-9	145	154	128	73	37	177	11	63	53
14	8	collaborate	contingent	99.83	1052.39724161	312033.764357	306689.638564	313302.22833	316425.562049	319632.206499	None	3206.64444959	4	4	3	89	1	0	1	125	[1419, 377]	-36	0	1	1	39	[571, 880]	50	1	0	1	163	[172, 435]	-74	1	0	1	90	[183, 606]	-1	0	1	1	49	[374, 377]	40	1	0	1	147	[1497, 157]	-58	0	1	1	24	[1258, 561]	65	0	1	1	137	[621, 564]	-48	-1	89	90	125	39	163	49	147	24	137
15	8	collaborate	contingent	74.9	1113.4279444	330304.478505	328317.459439	332492.349258	335614.849837	340391.149286	None	4776.29944961	4	4	1	146	1	0	1	112	[1138, 431]	34	1	0	1	133	[776, 236]	13	0	1	1	160	[1038, 894]	-14	0	1	1	85	[308, 768]	61	0	1	1	68	[837, 838]	78	1	0	1	95	[740, 676]	51	1	0	1	178	[229, 212]	-32	0	1	1	36	[1317, 641]	-70	13	146	133	112	160	85	68	95	178	36
16	8	collaborate	contingent	71.53	1152.80040722	351798.386647	347556.555308	353066.654156	356190.899088	359062.758592	None	2871.85950462	4	4	2	115	0	1	1	173	[858, 809]	-58	1	0	1	134	[232, 645]	-19	1	0	1	101	[1449, 895]	14	0	1	1	89	[722, 920]	26	1	0	1	57	[275, 274]	58	1	0	1	159	[1055, 375]	-44	0	1	1	45	[435, 584]	70	0	1	1	22	[1169, 559]	-87	14	115	101	173	134	89	57	159	45	22
17	8	collaborate	contingent	34.58	1176.53567461	372223.640438	368314.783713	373491.855165	376616.608851	380072.358582	None	3455.74973096	4	4	0	108	1	0	1	133	[408, 326]	-25	0	1	1	12	[784, 191]	-84	0	1	1	155	[1369, 633]	-47	1	0	1	32	[392, 770]	76	1	0	1	78	[273, 520]	30	0	1	1	121	[1018, 212]	-13	0	1	1	167	[1198, 476]	-59	1	0	1	98	[283, 195]	10	-25	108	133	12	155	32	78	121	167	98
18	8	collaborate	contingent	99.83	1240.97406945	391997.073196	388906.842966	393265.611942	396388.751397	399729.091221	None	3340.33982447	4	4	1	17	0	1	1	46	[489, 265]	-29	1	0	1	16	[864, 713]	1	0	1	1	68	[1019, 282]	-51	1	0	1	144	[394, 867]	53	0	1	1	96	[534, 425]	-79	1	0	1	126	[261, 635]	71	0	1	1	171	[673, 305]	26	1	0	1	30	[475, 644]	-13	1	17	16	46	68	144	96	126	171	30
19	8	collaborate	contingent	81.3	1282.12897322	412655.833521	408397.42368	414007.70389	417131.665489	420605.005366	None	3473.33987725	3	5	1	102	1	0	1	99	[804, 856]	3	1	0	1	113	[1191, 661]	-11	0	1	1	142	[1015, 513]	-40	0	1	1	177	[563, 227]	-75	0	1	1	58	[578, 390]	44	1	0	1	81	[302, 639]	21	0	1	1	32	[704, 286]	70	0	1	1	167	[974, 276]	-65	-11	102	113	99	142	177	58	81	32	167
20	8	collaborate	contingent	99.83	1375.57125013	432313.570107	429373.575268	433580.935199	436704.334895	442049.32645	None	5344.99155497	4	4	5	144	0	1	1	171	[1013, 518]	-27	1	0	1	79	[567, 665]	65	1	0	1	97	[504, 811]	47	0	1	1	8	[1082, 114]	-44	0	1	1	161	[1004, 864]	-17	1	0	1	143	[1262, 934]	1	0	1	1	123	[856, 803]	21	1	0	1	67	[317, 719]	77	1	144	143	171	79	97	8	161	123	67
21	8	collaborate	contingent	84.27	1419.94382728	453105.643142	448579.335995	454373.433051	457497.00392	460085.476968	None	2588.47304775	4	4	3	24	1	0	1	65	[417, 746]	-41	0	1	1	19	[375, 923]	5	0	1	1	97	[1392, 770]	-73	1	0	1	34	[626, 197]	-10	1	0	1	82	[507, 551]	-58	0	1	1	7	[985, 776]	17	1	0	1	140	[201, 248]	64	0	1	1	151	[970, 926]	53	-10	24	34	65	19	97	82	7	140	151
22	8	collaborate	contingent	98.47	1469.89674606	473363.924696	470256.250568	474614.709453	477738.628533	480944.718778	None	3206.09024452	4	4	4	0	0	1	1	135	[1153, 592]	45	0	1	1	23	[847, 297]	-23	0	1	1	109	[1326, 211]	71	1	0	1	89	[437, 679]	-89	1	0	1	177	[490, 941]	3	1	0	1	152	[384, 418]	28	1	0	1	167	[670, 349]	13	0	1	1	68	[1164, 114]	-68	3	0	177	135	23	109	89	152	167	68
23	8	collaborate	contingent	94.02	1520.96932527	494255.494034	489696.129215	495524.185626	498647.306754	502489.026593	None	3841.71983908	3	5	4	116	1	0	1	169	[354, 821]	-53	0	1	1	73	[386, 336]	43	0	1	1	23	[758, 696]	-87	1	0	1	147	[1484, 749]	-31	1	0	1	122	[521, 762]	-6	0	1	1	62	[657, 345]	54	0	1	1	50	[1209, 585]	66	0	1	1	11	[195, 163]	-75	-6	116	122	169	73	23	147	62	50	11
24	8	collaborate	contingent	87.05	1611.5053294	518371.593398	510855.952866	519639.943744	522763.360667	527991.513918	None	5228.1532509	4	4	4	67	0	1	1	21	[1218, 596]	46	0	1	1	40	[209, 255]	27	1	0	1	178	[213, 895]	69	1	0	1	139	[488, 613]	-72	1	0	1	76	[694, 807]	-9	0	1	1	117	[1049, 460]	-50	1	0	1	150	[224, 485]	-83	0	1	1	99	[1326, 179]	-32	-9	67	76	21	40	178	139	117	150	99
25	8	collaborate	contingent	95.81	1668.32811139	538798.640292	534370.383824	540064.93656	543188.600896	548248.772832	None	5060.17193553	4	4	3	147	1	0	1	160	[795, 934]	-13	0	1	1	39	[1028, 241]	-72	0	1	1	78	[1161, 919]	69	1	0	1	142	[173, 742]	5	0	1	1	88	[972, 901]	59	0	1	1	174	[1324, 778]	-27	1	0	1	119	[338, 345]	28	1	0	1	21	[607, 911]	-54	5	147	142	160	39	78	88	174	119	21
