trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	99.83	475.454943434	253970.268607	248692.573768	255238.449327	258362.338867	265458.805811	None	7096.4669436	4	4	0	64	1	0	1	63	[1457, 218]	1	0	1	1	138	[216, 138]	-74	1	0	1	42	[1345, 388]	22	0	1	1	53	[544, 117]	11	1	0	1	100	[670, 740]	-36	0	1	1	27	[1218, 577]	37	0	1	1	117	[363, 878]	-53	1	0	1	8	[1083, 761]	56	1	64	63	138	42	53	100	27	117	8
12	8	collaborate	contingent	89.62	521.083801238	275295.351508	271487.333873	276563.604802	279686.774103	286750.565287	None	7063.7911842	4	4	2	151	1	0	1	53	[792, 843]	-82	0	1	1	19	[1192, 424]	-48	1	0	1	159	[1262, 827]	-8	0	1	1	39	[590, 289]	-68	1	0	1	99	[466, 648]	52	0	1	1	0	[1039, 588]	-29	0	1	1	169	[369, 286]	-18	1	0	1	67	[1326, 185]	84	-8	151	159	53	19	39	99	0	169	67
13	8	collaborate	contingent	91.95	567.579775414	297739.244522	293564.120881	299007.587617	302130.759117	309194.740533	None	7063.98141527	4	4	4	20	0	1	1	114	[789, 129]	86	0	1	1	169	[1393, 507]	31	1	0	1	155	[238, 680]	45	1	0	1	33	[712, 794]	-13	1	0	1	13	[968, 705]	7	1	0	1	124	[1499, 750]	76	0	1	1	145	[1125, 499]	55	0	1	1	134	[1296, 276]	66	7	20	13	114	169	155	33	124	145	134
14	8	collaborate	contingent	94.02	616.579382616	317912.123877	315557.63983	319163.895976	322286.934791	329350.779123	None	7063.84433161	4	4	2	55	1	0	1	83	[1174, 575]	-28	0	1	1	160	[527, 851]	75	1	0	1	49	[1032, 764]	6	0	1	1	175	[343, 759]	60	1	0	1	67	[824, 888]	-12	1	0	1	150	[1403, 430]	85	0	1	1	138	[286, 209]	-83	0	1	1	28	[370, 942]	27	6	55	49	83	160	175	67	150	138	28
15	8	collaborate	contingent	40.64	637.4023211	339821.653793	335629.778456	341074.27112	344196.723114	351243.742076	None	7047.01896189	4	4	2	167	0	1	1	124	[261, 482]	43	0	1	1	135	[719, 386]	32	1	0	1	10	[1258, 479]	-23	0	1	1	44	[551, 276]	-57	1	0	1	26	[1277, 194]	-39	1	0	1	75	[203, 843]	-88	0	1	1	166	[468, 657]	1	1	0	1	113	[405, 855]	54	-23	167	10	124	135	44	26	75	166	113
16	8	collaborate	contingent	78.17	677.642211854	361464.261667	358891.966714	362732.565176	365856.268517	372902.834076	None	7046.56555953	4	4	1	153	0	1	1	44	[695, 141]	-71	1	0	1	165	[1460, 873]	-12	0	1	1	81	[1213, 225]	72	0	1	1	67	[235, 611]	86	1	0	1	136	[594, 500]	17	1	0	1	33	[1136, 883]	-60	0	1	1	101	[172, 868]	52	1	0	1	178	[760, 916]	-25	-12	153	165	44	81	67	136	33	101	178
17	8	collaborate	contingent	64.57	710.977107182	383307.217308	380083.546259	384558.839495	387698.699281	394746.159183	None	7047.45990211	4	4	2	117	1	0	1	20	[1360, 248]	-83	0	1	1	113	[329, 233]	4	1	0	1	101	[1129, 745]	16	1	0	1	56	[688, 664]	61	0	1	1	7	[881, 925]	-70	0	1	1	73	[256, 718]	44	0	1	1	156	[732, 185]	-39	1	0	1	89	[975, 714]	28	16	117	101	20	113	56	7	73	156	89
18	8	collaborate	contingent	84.27	773.433221636	405116.650496	402261.147669	406384.811424	409508.038271	416555.259559	None	7047.22128858	4	4	0	120	1	0	1	110	[1231, 116]	10	0	1	1	26	[951, 830]	-86	0	1	1	132	[1216, 919]	-12	0	1	1	58	[172, 318]	62	0	1	1	39	[195, 635]	81	1	0	1	16	[1363, 378]	-76	1	0	1	80	[1238, 478]	40	1	0	1	177	[1480, 859]	-57	10	120	110	26	132	58	39	16	80	177
19	8	collaborate	contingent	74.9	849.96722313	423870.79462	422199.570349	425539.919385	428662.18298	435693.829146	None	7031.64616582	4	4	3	145	0	1	1	48	[508, 785]	-83	0	1	1	28	[361, 415]	-63	0	1	1	112	[335, 570]	33	1	0	1	158	[1293, 529]	-13	1	0	1	16	[1440, 491]	-51	1	0	1	89	[1475, 641]	56	0	1	1	5	[836, 911]	-40	1	0	1	130	[1051, 840]	15	-13	145	158	48	28	112	16	89	5	130
20	8	collaborate	contingent	99.83	933.92090023	443358.007537	441170.212087	444626.449229	447750.20755	454830.14455	None	7079.93700016	4	4	4	173	0	1	1	84	[1002, 218]	89	1	0	1	47	[1037, 811]	-54	0	1	1	74	[1409, 604]	-81	1	0	1	58	[389, 914]	-65	1	0	1	172	[244, 560]	1	0	1	1	16	[1269, 544]	-23	0	1	1	115	[590, 140]	58	1	0	1	130	[592, 683]	43	1	173	172	84	47	74	58	16	115	130
21	8	collaborate	contingent	1.0	982.325538344	466003.210103	462294.708607	467254.139908	470394.121017	477424.364824	None	7030.24380732	5	3	6	75	1	0	1	46	[677, 610]	29	0	1	1	119	[278, 364]	-44	0	1	1	66	[834, 346]	9	0	1	1	136	[310, 843]	-61	1	0	1	77	[1465, 569]	-2	1	0	1	6	[1014, 385]	69	1	0	1	159	[1275, 566]	-84	1	0	1	173	[1072, 223]	82	-84	75	159	46	119	66	136	77	6	173
22	8	collaborate	contingent	19.77	1006.73393318	487544.957392	484020.419234	488813.096328	491936.387684	498950.026042	None	7013.63835792	4	4	2	78	0	1	1	115	[489, 707]	-37	1	0	1	145	[1420, 819]	-67	1	0	1	47	[1187, 632]	31	0	1	1	79	[749, 366]	-1	1	0	1	12	[1012, 885]	66	0	1	1	57	[247, 587]	21	0	1	1	159	[1111, 140]	-81	1	0	1	1	[1505, 664]	77	31	78	47	115	145	79	12	57	159	1
23	8	collaborate	contingent	68.08	1074.81261028	508385.059201	506047.245113	509653.955762	512777.078513	519840.948135	None	7063.86962245	4	4	2	136	1	0	1	142	[773, 873]	-6	0	1	1	29	[330, 163]	-73	1	0	1	121	[1168, 704]	15	0	1	1	11	[277, 462]	-55	0	1	1	47	[465, 629]	89	1	0	1	62	[662, 623]	74	0	1	1	170	[562, 293]	-34	1	0	1	97	[1313, 505]	39	15	136	121	142	29	11	47	62	170	97
24	8	collaborate	contingent	89.62	1151.90988664	527873.770508	525302.373197	529225.655097	532348.91823	539429.362147	None	7080.44391647	4	4	4	158	0	1	1	117	[1428, 183]	41	0	1	1	58	[791, 197]	-80	0	1	1	74	[609, 689]	84	1	0	1	148	[928, 768]	10	1	0	1	166	[1030, 418]	-8	1	0	1	40	[1376, 653]	-62	1	0	1	3	[1467, 518]	-25	0	1	1	103	[438, 108]	55	-8	158	166	117	58	74	148	40	3	103
25	8	collaborate	contingent	81.3	1242.47432054	548213.842077	544589.415016	549465.378862	552589.112259	559686.378246	None	7097.26598738	4	4	2	137	0	1	1	105	[812, 827]	32	0	1	1	21	[1074, 142]	-64	1	0	1	148	[360, 392]	-11	1	0	1	158	[390, 640]	-21	1	0	1	3	[1064, 623]	-46	1	0	1	116	[1292, 515]	21	0	1	1	58	[1435, 737]	79	0	1	1	33	[1395, 186]	-76	-11	137	148	105	21	158	3	116	58	33
