trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
1	8	collaborate	contingent	100.0	98.6485492831	17216.4210506	14210.8236733	18467.7480957	21591.1902243	26768.0396387	None	5176.84941438	4	4	7	77	0	1	1	50	[1299, 270]	27	1	0	1	128	[418, 364]	-51	0	1	1	168	[901, 261]	89	0	1	1	27	[1446, 327]	50	1	0	1	62	[819, 792]	15	0	1	1	6	[1067, 306]	71	1	0	1	151	[621, 786]	-74	1	0	1	77	[477, 876]	0	0	77	77	50	128	168	27	62	6	151
2	8	collaborate	contingent	54.01	126.157351862	37489.6827334	33898.3297669	38758.3682093	41897.8543692	46155.7625753	None	4257.90820609	4	4	4	22	1	0	1	28	[540, 453]	-6	1	0	1	58	[357, 563]	-36	0	1	1	171	[797, 364]	31	0	1	1	126	[931, 911]	76	1	0	1	3	[370, 364]	19	0	1	1	43	[669, 643]	-21	0	1	1	152	[1455, 209]	50	1	0	1	90	[594, 923]	-68	19	22	3	28	58	171	126	43	152	90
3	8	collaborate	contingent	84.27	168.912321249	57311.4793336	54321.7346555	59665.7363973	62806.0883162	67648.1430166	None	4842.05470043	4	4	5	96	0	1	1	39	[1436, 372]	57	1	0	1	60	[646, 220]	36	1	0	1	110	[1482, 627]	-14	0	1	1	178	[474, 247]	-82	0	1	1	121	[1017, 228]	-25	1	0	1	86	[985, 649]	10	0	1	1	27	[1483, 145]	69	1	0	1	134	[671, 596]	-38	10	96	86	39	60	110	178	121	27	134
4	8	collaborate	contingent	10.27	194.368435703	78270.3019014	75613.5995267	80038.6453988	83161.8459799	87153.191689	None	3991.34570907	4	4	3	117	1	0	1	89	[399, 594]	28	0	1	1	179	[960, 212]	-62	0	1	1	41	[499, 338]	76	1	0	1	154	[1381, 938]	-37	1	0	1	52	[592, 729]	65	1	0	1	112	[1009, 808]	5	0	1	1	13	[640, 267]	-76	0	1	1	79	[1012, 361]	38	-37	117	154	89	179	41	52	112	13	79
5	8	collaborate	contingent	98.47	293.517869605	100463.134135	96689.0308851	101731.291432	104855.292529	108879.195101	None	4023.90257169	4	4	4	25	1	0	1	142	[754, 732]	63	0	1	1	89	[1199, 906]	-64	0	1	1	44	[1078, 602]	-19	1	0	1	178	[967, 708]	27	1	0	1	22	[453, 783]	3	1	0	1	56	[193, 110]	-31	0	1	1	69	[1203, 349]	-44	0	1	1	119	[1365, 461]	86	3	25	22	142	89	44	178	56	69	119
6	8	collaborate	contingent	95.81	391.337303507	121955.089761	118965.900386	123223.61726	126346.577027	130638.539763	None	4291.96273644	4	4	1	74	0	1	1	135	[1330, 322]	-61	1	0	1	79	[376, 866]	-5	0	1	1	150	[1379, 871]	-76	0	1	1	108	[1239, 454]	-34	1	0	1	89	[412, 483]	-15	0	1	1	14	[1370, 613]	60	1	0	1	176	[444, 202]	78	1	0	1	24	[942, 867]	50	-5	74	79	135	150	108	89	14	176	24
7	8	collaborate	contingent	64.57	424.122344102	144382.530949	140658.201142	146151.990183	149275.431945	153366.494981	None	4091.0630362	4	4	1	148	0	1	1	63	[290, 324]	85	1	0	1	132	[748, 836]	16	1	0	1	145	[230, 884]	3	1	0	1	20	[572, 509]	-52	0	1	1	77	[485, 171]	71	0	1	1	46	[1119, 281]	-78	1	0	1	173	[566, 775]	-25	0	1	1	160	[1401, 938]	-12	16	148	132	63	145	20	77	46	173	160
8	8	collaborate	contingent	84.27	498.544620459	165726.074886	162100.072501	166992.790229	170115.912738	173790.343745	None	3674.43100722	4	4	7	67	0	1	1	43	[1409, 593]	24	0	1	1	67	[938, 349]	0	0	1	1	77	[1180, 805]	-10	1	0	1	29	[670, 296]	38	1	0	1	130	[809, 712]	-63	1	0	1	119	[994, 765]	-52	0	1	1	163	[1182, 511]	84	1	0	1	57	[276, 458]	10	10	67	57	43	67	77	29	130	119	163
9	8	collaborate	contingent	1.13	546.120624589	185814.162747	183225.06068	187082.220712	190206.101585	194096.446723	None	3890.345138	4	4	1	55	0	1	1	107	[907, 169]	-52	1	0	1	117	[319, 837]	-62	0	1	1	63	[1500, 549]	-8	1	0	1	14	[307, 354]	41	0	1	1	96	[636, 136]	-41	1	0	1	179	[711, 637]	56	1	0	1	32	[221, 595]	23	0	1	1	151	[1367, 407]	84	-62	55	117	107	63	14	96	179	32	151
10	8	collaborate	contingent	47.16	570.320593976	206806.017208	202095.317424	208073.477719	211196.834079	215037.777441	None	3840.94336206	4	4	5	115	0	1	1	150	[1322, 764]	-35	0	1	1	93	[1014, 124]	22	1	0	1	108	[502, 747]	7	1	0	1	4	[274, 303]	-69	1	0	1	74	[171, 552]	41	1	0	1	136	[700, 814]	-21	0	1	1	15	[664, 649]	-80	0	1	1	30	[1492, 929]	85	-21	115	136	150	93	108	4	74	15	30
