trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	31.74	444.420875109	237091.069634	234752.731613	238359.362183	241482.390492	248496.201217	None	7013.810725	4	4	2	95	1	0	1	168	[1012, 562]	-73	0	1	1	108	[487, 127]	-13	1	0	1	121	[1460, 593]	-26	0	1	1	139	[889, 792]	-44	1	0	1	150	[1502, 858]	-55	0	1	1	13	[354, 783]	82	0	1	1	57	[737, 295]	38	1	0	1	71	[301, 591]	24	-26	95	121	168	108	139	150	13	57	71
12	8	collaborate	contingent	1.1	494.629497156	257364.48233	254776.099041	258632.470653	261756.331366	268819.538003	None	7063.20663636	4	4	5	51	0	1	1	179	[169, 360]	52	0	1	1	54	[610, 540]	-3	1	0	1	139	[934, 930]	-88	1	0	1	155	[1229, 112]	76	1	0	1	92	[554, 846]	-41	1	0	1	114	[1037, 525]	-63	0	1	1	23	[450, 297]	28	0	1	1	75	[203, 132]	-24	-63	51	114	179	54	139	155	92	23	75
13	8	collaborate	contingent	10.27	533.803174257	278338.532286	275282.067353	279607.152151	282731.077375	289827.366487	None	7096.28911218	5	3	2	40	1	0	1	95	[1417, 145]	-55	1	0	1	163	[995, 734]	57	1	0	1	3	[1162, 406]	37	0	1	1	108	[632, 463]	-68	0	1	1	19	[403, 159]	21	1	0	1	58	[592, 646]	-18	1	0	1	73	[1349, 542]	-33	0	1	1	38	[200, 658]	2	37	40	3	95	163	108	19	58	73	38
14	8	collaborate	contingent	84.27	613.38889401	298528.207175	295438.465869	299797.341658	302937.645561	309968.418857	None	7030.7732965	4	4	7	90	0	1	1	174	[1015, 678]	-84	0	1	1	36	[869, 313]	54	0	1	1	15	[1210, 485]	75	1	0	1	159	[622, 635]	-69	1	0	1	66	[849, 700]	24	1	0	1	123	[273, 823]	-33	0	1	1	143	[864, 115]	-53	1	0	1	100	[259, 410]	-10	-10	90	100	174	36	15	159	66	123	143
15	8	collaborate	contingent	1.01	646.181170368	318601.00277	316029.168234	319869.493982	322993.632163	330023.186726	None	7029.55456297	5	3	3	154	1	0	1	56	[230, 260]	-82	1	0	1	154	[1479, 765]	0	1	0	1	1	[413, 310]	-27	1	0	1	81	[1310, 727]	73	0	1	1	120	[1388, 364]	34	0	1	1	28	[1023, 166]	-54	0	1	1	39	[755, 364]	-65	1	0	1	110	[291, 836]	44	73	154	81	56	154	1	120	28	39	110
16	8	collaborate	contingent	74.9	724.281478264	339542.058219	336235.789934	340810.771185	343934.564822	351031.43746	None	7096.87263813	6	2	1	42	1	0	1	6	[372, 440]	36	1	0	1	55	[325, 771]	-13	1	0	1	26	[944, 834]	16	1	0	1	92	[312, 578]	-50	0	1	1	121	[581, 173]	-79	0	1	1	40	[923, 268]	2	1	0	1	144	[635, 319]	78	1	0	1	161	[1462, 856]	61	-13	42	55	6	26	92	121	40	144	161
17	8	collaborate	contingent	21.86	751.081554177	360015.324887	357643.923083	361284.064977	364423.909243	371471.077712	None	7047.16846966	5	3	4	86	0	1	1	103	[1412, 170]	-17	1	0	1	12	[1295, 626]	74	1	0	1	170	[259, 863]	-84	1	0	1	93	[1217, 924]	-7	1	0	1	116	[539, 812]	-30	0	1	1	73	[461, 135]	13	1	0	1	54	[1453, 765]	32	0	1	1	135	[1137, 257]	-49	-30	86	116	103	12	170	93	73	54	135
18	8	collaborate	contingent	68.08	810.398934348	380105.106512	377766.723773	381374.218636	384513.337527	391528.101246	None	7014.76371964	6	2	0	98	1	0	1	113	[227, 890]	-15	0	1	1	13	[532, 361]	85	1	0	1	178	[1512, 105]	-80	1	0	1	35	[363, 695]	63	0	1	1	141	[794, 266]	-43	1	0	1	153	[1270, 681]	-55	1	0	1	66	[767, 784]	32	1	0	1	85	[416, 257]	13	-15	98	113	13	178	35	141	153	66	85
19	8	collaborate	contingent	61.05	883.059814074	402081.592469	400078.233163	403350.007807	406473.70981	413504.599299	None	7030.88948854	5	3	1	6	0	1	1	58	[1046, 294]	-52	1	0	1	23	[243, 724]	-17	1	0	1	74	[1410, 866]	-68	0	1	1	144	[566, 271]	42	1	0	1	0	[315, 497]	6	0	1	1	133	[1452, 113]	53	1	0	1	97	[649, 656]	89	1	0	1	10	[795, 890]	-4	-17	6	23	58	74	144	0	133	97	10
20	8	collaborate	contingent	26.5	932.07415649	422705.483604	418647.114516	423974.288205	427097.277661	434211.775935	None	7114.49827398	4	4	2	98	1	0	1	116	[1305, 578]	-18	1	0	1	178	[1401, 247]	-80	1	0	1	126	[1486, 688]	-28	0	1	1	140	[242, 377]	-42	0	1	1	57	[581, 460]	41	0	1	1	26	[364, 149]	72	1	0	1	83	[1356, 802]	15	0	1	1	13	[657, 820]	85	-28	98	126	116	178	140	57	26	83	13
21	8	collaborate	contingent	94.02	1011.37143285	444815.461385	442478.25816	446083.965792	449208.092611	456304.410679	None	7096.31806856	4	4	4	123	1	0	1	28	[299, 463]	-85	0	1	1	157	[218, 119]	-34	0	1	1	67	[869, 189]	56	1	0	1	7	[182, 638]	-64	1	0	1	129	[633, 785]	-6	0	1	1	176	[1212, 351]	-53	1	0	1	108	[366, 783]	15	0	1	1	17	[1488, 242]	-74	-6	123	129	28	157	67	7	176	108	17
22	8	collaborate	contingent	5.68	1030.08150876	464721.301483	462300.011876	466240.209629	469363.95745	476477.409629	None	7113.4521791	5	3	3	55	1	0	1	41	[247, 390]	14	1	0	1	140	[861, 127]	-85	0	1	1	88	[652, 368]	-33	1	0	1	13	[1457, 254]	42	0	1	1	171	[834, 928]	64	0	1	1	29	[1336, 856]	26	1	0	1	111	[1446, 442]	-56	1	0	1	57	[1276, 147]	-2	42	55	13	41	140	88	171	29	111	57
23	8	collaborate	contingent	11.52	1085.84150876	484510.496136	481921.346054	485779.148624	488901.663415	495966.947947	None	7065.28453121	5	3	6	22	1	0	1	0	[451, 355]	22	1	0	1	156	[1235, 615]	46	1	0	1	116	[701, 858]	86	0	1	1	68	[1511, 823]	-46	0	1	1	126	[972, 138]	76	1	0	1	94	[183, 399]	-72	1	0	1	58	[285, 900]	-36	0	1	1	80	[689, 219]	-58	-36	22	58	0	156	116	68	126	94	80
24	8	collaborate	contingent	12.89	1129.73722851	505234.223357	501643.326362	506502.801804	509625.814719	516739.699777	None	7113.88505858	6	2	2	120	1	0	1	154	[1057, 852]	-34	0	1	1	122	[676, 316]	-2	1	0	1	85	[1175, 224]	35	0	1	1	73	[356, 219]	47	1	0	1	25	[1118, 699]	-85	1	0	1	37	[1507, 815]	83	1	0	1	6	[238, 326]	-66	1	0	1	110	[1007, 124]	10	35	120	85	154	122	73	25	37	6	110
25	8	collaborate	contingent	1.92	1175.50880778	527477.970429	524305.412057	528747.108944	531869.384754	538883.663913	None	7014.27915852	6	2	5	89	1	0	1	30	[1245, 883]	59	1	0	1	100	[402, 721]	-11	1	0	1	42	[1133, 220]	47	1	0	1	175	[1090, 929]	-86	0	1	1	77	[382, 360]	12	1	0	1	141	[281, 119]	-52	1	0	1	89	[940, 808]	0	0	1	1	55	[550, 227]	34	-52	89	141	30	100	42	175	77	89	55
