trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	74.9	386.466845208	230608.286011	226732.722786	232026.037831	235149.228758	242230.455591	None	7081.22683277	4	4	6	34	0	1	1	50	[183, 244]	-16	1	0	1	169	[1282, 337]	45	0	1	1	149	[360, 860]	65	1	0	1	11	[1061, 360]	23	0	1	1	138	[1160, 707]	76	1	0	1	109	[1380, 136]	-75	1	0	1	21	[1444, 367]	13	0	1	1	126	[516, 200]	88	13	34	21	50	169	149	11	138	109	126
12	8	collaborate	contingent	81.3	427.668415509	251665.343968	247657.203618	252833.710558	255956.596528	263070.496554	None	7113.90002643	4	4	2	75	1	0	1	135	[1117, 811]	-60	0	1	1	84	[864, 844]	-9	1	0	1	64	[1028, 567]	11	1	0	1	156	[1014, 366]	-81	0	1	1	118	[350, 387]	-43	0	1	1	9	[503, 330]	66	0	1	1	146	[453, 148]	-71	1	0	1	20	[1330, 944]	55	11	75	64	135	84	156	118	9	146	20
13	8	collaborate	contingent	2.55	462.98209261	273290.831046	269482.921905	274960.209452	278083.620299	285164.053952	None	7080.43365353	4	4	4	145	1	0	1	157	[1423, 187]	-12	0	1	1	106	[734, 246]	39	1	0	1	174	[1362, 580]	-29	0	1	1	131	[859, 870]	14	1	0	1	96	[1066, 822]	49	0	1	1	120	[520, 491]	25	0	1	1	147	[435, 767]	-2	1	0	1	57	[1159, 515]	88	49	145	96	157	106	174	131	120	147	57
14	8	collaborate	contingent	87.05	552.483677835	293765.233971	290307.053101	294949.280146	298072.998881	305086.062147	None	7013.06326631	4	4	4	148	0	1	1	7	[451, 129]	-39	1	0	1	40	[1201, 469]	-72	0	1	1	127	[662, 323]	21	0	1	1	74	[319, 564]	74	1	0	1	157	[409, 774]	-9	1	0	1	28	[1156, 737]	-60	0	1	1	62	[562, 505]	86	1	0	1	99	[818, 800]	49	-9	148	157	7	40	127	74	28	62	99
15	8	collaborate	contingent	81.3	593.633733166	313386.184093	311348.75439	314654.57777	317778.486369	324891.707941	None	7113.22157228	4	4	2	56	1	0	1	57	[1213, 699]	-1	0	1	1	123	[484, 130]	-67	1	0	1	45	[1352, 852]	11	0	1	1	11	[1450, 189]	45	0	1	1	79	[684, 247]	-23	1	0	1	68	[821, 766]	-12	0	1	1	153	[951, 356]	83	1	0	1	178	[1048, 808]	58	11	56	45	57	123	11	79	68	153	178
16	8	collaborate	contingent	68.08	628.173834897	335228.96783	330370.010054	336665.763283	339787.735118	346869.100867	None	7081.3657491	4	4	7	90	0	1	1	66	[595, 297]	24	0	1	1	172	[556, 107]	-82	1	0	1	91	[980, 439]	-1	0	1	1	138	[758, 223]	-48	1	0	1	125	[1425, 807]	-35	1	0	1	157	[648, 847]	-67	0	1	1	54	[423, 683]	36	1	0	1	105	[1227, 339]	-15	-15	90	105	66	172	91	138	125	157	54
17	8	collaborate	contingent	99.32	678.333972123	356454.383213	352929.864481	357555.500372	360678.604063	367727.409511	None	7048.80544787	4	4	4	135	0	1	1	16	[693, 344]	-61	0	1	1	108	[474, 909]	27	1	0	1	57	[787, 880]	78	1	0	1	45	[1470, 699]	90	1	0	1	133	[1035, 669]	2	0	1	1	72	[400, 725]	63	1	0	1	28	[1132, 344]	-73	0	1	1	165	[277, 892]	-30	2	135	133	16	108	57	45	72	28	165
18	8	collaborate	contingent	99.83	777.907594171	380651.30059	375474.082575	381753.187837	384877.198333	391956.777962	None	7079.57962966	4	4	7	149	0	1	1	32	[1358, 268]	-63	1	0	1	47	[644, 900]	-78	1	0	1	102	[1261, 586]	47	0	1	1	121	[1077, 393]	28	0	1	1	62	[1315, 810]	87	1	0	1	92	[560, 756]	57	0	1	1	168	[1019, 116]	-19	1	0	1	148	[741, 671]	1	1	149	148	32	47	102	121	62	92	168
19	8	collaborate	contingent	99.83	841.073104358	401592.498298	397951.586743	402777.942799	405900.66163	412981.232734	None	7080.57110372	4	4	3	87	1	0	1	68	[749, 723]	19	0	1	1	47	[636, 443]	40	1	0	1	107	[835, 865]	-20	1	0	1	88	[1463, 737]	-1	0	1	1	156	[1200, 255]	-69	1	0	1	4	[519, 677]	83	0	1	1	146	[288, 384]	-59	0	1	1	20	[1472, 337]	67	-1	87	88	68	47	107	156	4	146	20
20	8	collaborate	contingent	47.16	914.56753826	422483.353316	418625.755747	423669.076016	426792.987181	433805.943053	None	7012.95587189	4	4	5	48	1	0	1	151	[1296, 798]	77	0	1	1	123	[1422, 520]	-75	0	1	1	3	[955, 125]	45	0	1	1	93	[1348, 370]	-45	1	0	1	164	[1071, 782]	64	1	0	1	69	[321, 910]	-21	0	1	1	13	[497, 274]	35	1	0	1	141	[299, 595]	87	-21	48	69	151	123	3	93	164	13	141
21	8	collaborate	contingent	9.14	967.042176374	444810.427961	439666.782247	446063.31579	449185.447067	454712.939121	None	5527.49205446	4	4	5	94	1	0	1	173	[1104, 713]	-79	0	1	1	117	[1455, 354]	-23	1	0	1	78	[278, 928]	16	0	1	1	59	[180, 228]	35	0	1	1	28	[1026, 239]	66	1	0	1	132	[605, 564]	-38	1	0	1	150	[294, 330]	-56	0	1	1	94	[567, 263]	0	-38	94	132	173	117	78	59	28	150	94
22	8	collaborate	contingent	97.3	1016.19597895	464549.43497	459772.884266	466402.412013	469525.425903	476539.019544	None	7013.59364079	3	5	7	88	1	0	1	99	[1215, 265]	-11	0	1	1	161	[835, 904]	-73	0	1	1	143	[293, 722]	-55	0	1	1	50	[981, 135]	38	0	1	1	0	[1009, 700]	88	1	0	1	20	[1115, 388]	68	0	1	1	36	[353, 333]	52	1	0	1	84	[732, 377]	4	4	88	84	99	161	143	50	0	20	36
23	8	collaborate	contingent	61.05	1047.22324186	485273.116832	482667.734868	486374.747137	489497.816741	496545.572436	None	7047.75569493	4	4	1	31	1	0	1	128	[1264, 297]	83	1	0	1	14	[1331, 717]	17	0	1	1	29	[277, 642]	2	0	1	1	43	[221, 898]	-12	0	1	1	72	[742, 811]	-41	0	1	1	147	[511, 939]	64	1	0	1	3	[1107, 377]	28	1	0	1	157	[1336, 154]	54	17	31	14	128	29	43	72	147	3	157
24	8	collaborate	contingent	68.08	1081.88321124	507767.955852	503591.95986	509187.023162	512309.13318	519422.99802	None	7113.86483918	4	4	0	1	1	0	1	16	[918, 902]	-15	0	1	1	59	[184, 457]	-58	0	1	1	157	[724, 241]	24	0	1	1	122	[625, 759]	59	1	0	1	47	[1435, 773]	-46	1	0	1	27	[1183, 309]	-26	0	1	1	4	[458, 930]	-3	1	0	1	102	[1236, 563]	79	-15	1	16	59	157	122	47	27	4	102
25	8	collaborate	contingent	1.0	1101.15636321	528324.40408	525551.704181	529593.703462	532715.836205	539796.538528	None	7080.70232284	4	4	5	61	0	1	1	16	[638, 607]	45	0	1	1	55	[295, 539]	6	0	1	1	175	[700, 111]	66	1	0	1	141	[1498, 391]	-80	1	0	1	123	[1388, 559]	-62	1	0	1	160	[1457, 204]	81	0	1	1	101	[406, 272]	-40	1	0	1	86	[1153, 593]	-25	81	61	160	16	55	175	141	123	101	86
