trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
1	8	collaborate	contingent	91.95	90.7865792704	15235.5822995	9540.6022371	16320.2765425	19443.457939	26457.3363765	None	7013.87843758	4	4	2	123	0	1	1	20	[394, 140]	-77	1	0	1	52	[746, 766]	71	1	0	1	116	[379, 783]	7	0	1	1	105	[1330, 627]	18	1	0	1	9	[626, 599]	-66	1	0	1	36	[580, 875]	87	0	1	1	66	[534, 402]	57	0	1	1	134	[1445, 342]	-11	7	123	116	20	52	105	9	36	66	134
2	8	collaborate	contingent	1.0	103.339697401	36577.4319246	32685.9501345	37679.3048759	40818.7493792	47915.8962431	None	7097.14686388	4	4	1	48	0	1	1	63	[1130, 134]	-15	1	0	1	148	[1139, 701]	80	0	1	1	169	[269, 178]	59	0	1	1	1	[329, 807]	47	1	0	1	43	[1151, 371]	5	0	1	1	98	[558, 532]	-50	1	0	1	86	[1062, 907]	-38	1	0	1	125	[1478, 264]	-77	80	48	148	63	169	1	43	98	86	125
3	8	collaborate	contingent	1.08	111.078793921	57418.5655258	53026.054692	58687.010517	61809.8477382	68840.2865415	None	7030.43880333	4	4	5	57	0	1	1	163	[703, 135]	74	0	1	1	136	[463, 469]	-79	0	1	1	15	[368, 242]	42	1	0	1	31	[1147, 157]	26	1	0	1	107	[1261, 481]	-50	1	0	1	173	[1412, 872]	64	0	1	1	48	[279, 657]	9	1	0	1	149	[450, 737]	88	64	57	173	163	136	15	31	107	48	149
4	8	collaborate	contingent	95.81	208.219002387	76856.5401184	74200.9162613	78292.938982	81414.9822909	88512.2061269	None	7097.22383599	4	4	1	160	0	1	1	46	[300, 213]	-66	1	0	1	165	[1254, 745]	-5	1	0	1	137	[1395, 800]	23	1	0	1	92	[499, 779]	68	0	1	1	103	[1063, 187]	57	0	1	1	175	[676, 423]	-15	0	1	1	78	[685, 108]	82	1	0	1	149	[626, 584]	11	-5	160	165	46	137	92	103	175	78	149
5	8	collaborate	contingent	5.68	228.346892345	97464.7055395	94022.9112977	98731.9838534	101854.995178	108968.996735	None	7114.0015563	4	4	6	23	0	1	1	60	[703, 857]	-37	1	0	1	25	[1397, 269]	-2	0	1	1	44	[614, 600]	-21	1	0	1	103	[1453, 816]	-80	0	1	1	171	[173, 408]	32	1	0	1	136	[210, 798]	67	1	0	1	161	[1502, 625]	42	0	1	1	14	[466, 324]	9	42	23	161	60	25	44	103	171	136	14
6	8	collaborate	contingent	95.81	308.539168703	116567.682857	114162.340773	117836.58345	120960.117819	128056.398563	None	7096.2807444	4	4	4	32	0	1	1	9	[973, 292]	23	1	0	1	132	[612, 912]	80	0	1	1	171	[433, 105]	41	0	1	1	119	[1220, 270]	-87	1	0	1	27	[1131, 787]	5	1	0	1	52	[1423, 808]	-20	0	1	1	63	[1487, 146]	-31	1	0	1	40	[341, 905]	-8	5	32	27	9	132	171	119	52	63	40
7	8	collaborate	contingent	1.01	309.863026508	135054.848858	133082.898227	136489.351642	139612.948321	146626.157102	None	7013.20878024	4	4	1	52	0	1	1	97	[1251, 212]	-45	1	0	1	157	[1393, 799]	75	0	1	1	177	[411, 183]	55	0	1	1	141	[1490, 378]	-89	1	0	1	8	[723, 836]	44	0	1	1	28	[714, 373]	24	1	0	1	66	[1244, 760]	-14	1	0	1	78	[234, 776]	-26	75	52	157	97	177	141	8	28	66	78
8	8	collaborate	contingent	1.01	347.818746261	160587.234506	151552.473169	162172.900613	165296.095205	172360.067457	None	7063.97225192	3	5	1	127	0	1	1	141	[522, 932]	-14	1	0	1	20	[1305, 106]	-73	0	1	1	7	[172, 681]	-60	1	0	1	108	[424, 235]	19	0	1	1	47	[1159, 545]	80	1	0	1	88	[358, 622]	39	0	1	1	127	[695, 732]	0	0	1	1	30	[1087, 132]	-83	-73	127	20	141	7	108	47	88	127	30
9	8	collaborate	contingent	3.17	379.927013917	180493.125474	177687.391712	182496.056279	185619.20652	192683.31219	None	7064.10567024	4	4	6	85	0	1	1	52	[1493, 489]	33	1	0	1	21	[381, 393]	64	0	1	1	101	[667, 571]	-16	0	1	1	10	[331, 870]	75	0	1	1	145	[1009, 893]	-60	1	0	1	82	[695, 123]	3	1	0	1	38	[396, 188]	47	1	0	1	168	[211, 737]	-83	47	85	38	52	21	101	10	145	82	168
10	8	collaborate	contingent	1.0	380.927054512	201167.289347	197492.442622	203002.982119	206126.070416	213207.317408	None	7081.24699213	4	4	6	61	0	1	1	12	[1072, 253]	49	0	1	1	112	[1277, 434]	-51	1	0	1	57	[465, 690]	4	0	1	1	166	[1007, 679]	75	0	1	1	68	[1315, 719]	-7	1	0	1	93	[274, 811]	-32	1	0	1	140	[462, 287]	-79	1	0	1	154	[192, 243]	87	-79	61	140	12	112	57	166	68	93	154
