trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	6.82	107.742486735	472533.585436	467638.889164	472798.807734	475922.262651	479144.787631	None	3222.52498029	5	3	1	140	0	1	1	26	[721, 682]	-66	1	0	1	115	[1145, 178]	25	1	0	1	169	[913, 230]	-29	1	0	1	36	[1050, 674]	-76	0	1	1	89	[357, 608]	51	1	0	1	146	[1419, 222]	-6	0	1	1	78	[578, 414]	62	1	0	1	56	[928, 776]	84	25	140	115	26	169	36	89	146	78	56
12	8	collaborate	contingent	0.07	109.152456186	493991.682583	487094.437059	494257.777602	497364.010863	500303.086849	None	2939.07598678	5	3	5	62	1	0	1	153	[1040, 209]	89	0	1	1	171	[444, 120]	71	1	0	1	69	[839, 210]	-7	0	1	1	57	[519, 788]	5	0	1	1	96	[464, 610]	-34	1	0	1	125	[262, 207]	-63	1	0	1	137	[1476, 740]	-75	1	0	1	16	[1339, 371]	46	-63	62	125	153	171	69	57	96	137	16
13	8	collaborate	contingent	18.38	124.773073997	515884.497431	511057.558121	516568.064669	519691.513721	522947.697628	None	3256.18390683	5	3	5	30	0	1	1	57	[634, 549]	-27	1	0	1	106	[1448, 544]	-76	0	1	1	68	[410, 847]	-38	1	0	1	147	[1410, 691]	63	1	0	1	24	[1340, 390]	6	1	0	1	37	[729, 241]	-7	0	1	1	5	[387, 420]	25	1	0	1	124	[1205, 157]	86	-7	30	37	57	106	68	147	24	5	124
14	8	collaborate	contingent	3.44	132.212730785	539781.90753	532683.462409	540131.644779	543255.323649	547529.330329	None	4274.00668047	5	3	4	131	0	1	1	129	[177, 636]	2	1	0	1	12	[1228, 744]	-61	1	0	1	161	[1288, 898]	-30	0	1	1	85	[185, 935]	46	1	0	1	99	[1237, 252]	32	0	1	1	26	[227, 477]	-75	1	0	1	39	[1038, 331]	-88	1	0	1	113	[502, 719]	18	32	131	99	129	12	161	85	26	39	113
15	8	collaborate	contingent	0.05	134.590859135	560338.911632	555879.790752	560604.503398	563728.285631	567269.1204	None	3540.83476923	5	3	7	48	0	1	1	56	[308, 526]	-8	0	1	1	26	[539, 863]	22	0	1	1	128	[242, 754]	-80	1	0	1	73	[1041, 528]	-25	1	0	1	84	[1411, 111]	-36	1	0	1	44	[1341, 487]	4	1	0	1	96	[1507, 335]	-48	1	0	1	151	[1361, 646]	77	77	48	151	56	26	128	73	84	44	96
16	8	collaborate	contingent	15.6	151.345313746	582014.588101	574398.599689	582264.478598	585404.72999	588459.356929	None	3054.62693865	5	3	2	156	1	0	1	54	[567, 859]	-78	1	0	1	9	[1378, 881]	-33	1	0	1	168	[403, 583]	-12	1	0	1	92	[684, 753]	64	0	1	1	129	[661, 421]	27	0	1	1	35	[882, 173]	-59	1	0	1	108	[1142, 526]	48	0	1	1	65	[226, 219]	-89	-12	156	168	54	9	92	129	35	108	65
17	8	collaborate	contingent	0.18	151.470705943	599884.195772	597093.320959	600884.513925	604007.004121	607664.629831	None	3657.62570966	5	3	3	102	1	0	1	95	[1016, 569]	7	1	0	1	124	[1370, 914]	-22	0	1	1	7	[295, 157]	-85	1	0	1	156	[1288, 593]	-54	0	1	1	45	[721, 179]	57	1	0	1	145	[526, 601]	-43	0	1	1	68	[194, 499]	34	1	0	1	80	[1428, 702]	22	-54	102	156	95	124	7	45	145	68	80
18	8	collaborate	contingent	0.05	151.53109814	621392.677946	615296.687145	621657.97685	624781.080626	627419.697088	None	2638.61646161	5	3	5	104	0	1	1	55	[287, 693]	49	1	0	1	125	[1299, 118]	-21	0	1	1	115	[214, 135]	-11	1	0	1	145	[604, 581]	-41	1	0	1	100	[582, 344]	4	1	0	1	26	[980, 195]	78	0	1	1	42	[190, 818]	62	1	0	1	0	[1194, 690]	-76	78	104	26	55	125	115	145	100	42	0
19	8	collaborate	contingent	0.49	151.811490337	643134.835834	638591.581566	643400.72596	646523.553368	649663.392041	None	3139.8386732	5	3	6	57	1	0	1	74	[815, 797]	-17	1	0	1	106	[1302, 689]	-49	0	1	1	55	[192, 744]	2	0	1	1	177	[438, 894]	60	0	1	1	135	[193, 577]	-78	1	0	1	117	[1276, 154]	-60	1	0	1	10	[608, 536]	47	1	0	1	153	[800, 222]	84	47	57	10	74	106	55	177	135	117	153
20	8	collaborate	contingent	10.73	161.51914227	662155.318554	657762.524049	662421.887502	665527.590753	669936.11988	None	4408.52912727	5	3	1	96	0	1	1	22	[579, 665]	74	1	0	1	77	[1476, 560]	19	0	1	1	173	[245, 464]	-77	0	1	1	102	[901, 900]	-6	1	0	1	61	[1491, 731]	35	1	0	1	161	[1397, 905]	-65	1	0	1	12	[1198, 930]	84	1	0	1	141	[1375, 424]	-45	19	96	77	22	173	102	61	161	12	141
21	8	collaborate	contingent	12.15	177.171895102	680073.703996	677067.613647	680358.002251	683480.468256	687036.77081	None	3556.30255427	5	3	5	127	0	1	1	141	[204, 361]	-14	0	1	1	6	[769, 169]	-59	1	0	1	167	[1088, 704]	-40	1	0	1	76	[1081, 910]	51	0	1	1	53	[677, 430]	74	1	0	1	110	[1501, 631]	17	1	0	1	41	[1323, 533]	86	1	0	1	21	[1058, 253]	-74	17	127	110	141	6	167	76	53	41	21
22	8	collaborate	contingent	0.12	187.214652237	705290.48427	694385.119258	705622.955146	708746.616422	712520.107571	None	3773.49114873	5	3	7	133	0	1	1	85	[247, 480]	48	1	0	1	149	[750, 759]	-16	0	1	1	37	[545, 214]	-84	0	1	1	179	[236, 771]	-46	1	0	1	100	[933, 360]	33	1	0	1	54	[1062, 577]	79	1	0	1	26	[1270, 156]	-73	1	0	1	10	[688, 292]	-57	-57	133	10	85	149	37	179	100	54	26
23	8	collaborate	contingent	5.7	190.089679891	727250.930724	723575.081618	727499.414827	730639.968243	734613.789567	None	3973.82132362	5	3	3	148	0	1	1	110	[564, 244]	38	1	0	1	160	[963, 314]	-12	1	0	1	61	[1439, 106]	87	1	0	1	121	[1149, 860]	27	1	0	1	33	[1084, 650]	-65	0	1	1	17	[855, 738]	-49	0	1	1	73	[319, 454]	75	1	0	1	150	[1203, 503]	-2	27	148	121	110	160	61	33	17	73	150
24	8	collaborate	contingent	1.3	196.814823221	750563.341863	743648.604179	750829.100402	753952.098249	760147.143353	None	6195.04510399	5	3	1	50	1	0	1	100	[1472, 273]	-50	1	0	1	10	[608, 479]	40	1	0	1	68	[669, 186]	-18	1	0	1	160	[1173, 363]	70	0	1	1	37	[524, 783]	13	1	0	1	138	[1366, 479]	-88	0	1	1	56	[274, 278]	-6	0	1	1	115	[261, 704]	-65	40	50	10	100	68	160	37	138	56	115
25	8	collaborate	contingent	10.73	202.336793631	778583.893857	766108.961749	778850.024063	781973.936782	785012.328045	None	3038.39126239	6	2	4	154	0	1	1	8	[189, 934]	-34	1	0	1	158	[525, 549]	-4	1	0	1	67	[605, 710]	87	1	0	1	91	[1031, 919]	63	1	0	1	173	[1018, 107]	-19	0	1	1	42	[212, 435]	-68	1	0	1	148	[1114, 475]	6	1	0	1	136	[1346, 302]	18	-19	154	173	8	158	67	91	42	148	136
26	8	collaborate	contingent	0.16	207.783336236	802313.934825	795733.562638	802563.26489	805669.751427	810095.717366	None	4425.96593935	4	4	1	160	0	1	1	74	[204, 674]	86	1	0	1	105	[1379, 112]	55	0	1	1	119	[440, 604]	41	1	0	1	26	[1504, 221]	-46	1	0	1	52	[1049, 677]	-72	1	0	1	168	[843, 168]	-8	0	1	1	95	[460, 373]	65	0	1	1	37	[570, 777]	-57	55	160	105	74	119	26	52	168	95	37
27	8	collaborate	contingent	7.41	212.572910755	827480.003123	821985.249891	827747.121508	830869.380053	834577.528974	None	3708.14892032	5	3	1	29	1	0	1	149	[977, 747]	60	1	0	1	53	[1289, 494]	-24	0	1	1	20	[547, 749]	9	1	0	1	124	[1427, 774]	85	1	0	1	99	[980, 899]	-70	1	0	1	40	[1028, 434]	-11	0	1	1	163	[456, 251]	46	0	1	1	3	[656, 234]	26	-24	29	53	149	20	124	99	40	163	3
28	8	collaborate	contingent	0.86	218.020928274	850742.574272	842659.071324	850991.943557	854115.097914	859158.748957	None	5043.65104237	5	3	3	32	1	0	1	14	[1289, 917]	18	1	0	1	84	[949, 875]	-52	0	1	1	154	[495, 696]	58	1	0	1	169	[1421, 761]	43	0	1	1	67	[321, 696]	-35	1	0	1	103	[1498, 557]	-71	0	1	1	34	[349, 255]	-2	1	0	1	53	[714, 771]	-21	43	32	169	14	84	154	67	103	34	53
29	8	collaborate	contingent	0.65	222.688580207	869696.232495	865037.293123	869962.525442	873069.140633	876275.252534	None	3206.11190099	5	3	0	143	1	0	1	8	[1006, 637]	-45	1	0	1	141	[1289, 776]	2	1	0	1	51	[617, 474]	-88	0	1	1	26	[877, 842]	-63	0	1	1	62	[365, 279]	81	1	0	1	178	[1435, 210]	-35	1	0	1	80	[738, 270]	63	0	1	1	165	[262, 469]	-22	-45	143	8	141	51	26	62	178	80	165
30	8	collaborate	contingent	14.26	238.233840819	891774.072107	885994.279852	892039.091711	895162.469289	898585.907968	None	3423.43867921	5	3	7	26	0	1	1	151	[466, 861]	55	1	0	1	67	[1168, 708]	-41	0	1	1	86	[274, 219]	-60	1	0	1	47	[998, 277]	-21	1	0	1	168	[1191, 453]	38	1	0	1	27	[996, 747]	-1	0	1	1	124	[536, 328]	82	1	0	1	12	[1504, 492]	14	14	26	12	151	67	86	47	168	27	124
