trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
14	8	collaborate	contingent	0.06	110.082609936	274773.718767	269946.805114	275057.311076	278163.668226	281018.439652	None	2854.77142682	4	4	7	143	0	1	1	126	[368, 272]	17	0	1	1	59	[780, 719]	84	1	0	1	75	[1252, 729]	68	0	1	1	3	[199, 633]	-40	0	1	1	42	[630, 636]	-79	1	0	1	144	[839, 269]	-1	1	0	1	13	[172, 158]	-50	1	0	1	32	[1428, 838]	-69	-69	143	32	126	59	75	3	42	144	13
15	8	collaborate	contingent	6.24	122.93027214	291205.921303	288416.364917	291756.103452	294862.315821	298085.276611	None	3222.96079063	4	4	2	30	1	0	1	37	[984, 375]	-7	1	0	1	80	[1228, 902]	-50	1	0	1	56	[1417, 243]	-26	0	1	1	129	[323, 868]	81	0	1	1	166	[1150, 672]	44	1	0	1	8	[1044, 144]	22	0	1	1	144	[569, 602]	66	0	1	1	92	[287, 235]	-62	-26	30	56	37	80	129	166	8	144	92
16	8	collaborate	contingent	0.05	123.009871952	308606.961383	304415.721647	308889.530692	311995.822232	314902.436396	None	2906.61416417	5	3	0	24	1	0	1	116	[604, 318]	88	0	1	1	26	[414, 629]	-2	1	0	1	175	[1209, 466]	29	1	0	1	43	[862, 181]	-19	0	1	1	11	[189, 844]	13	0	1	1	79	[183, 603]	-55	1	0	1	94	[1475, 749]	-70	1	0	1	144	[735, 654]	60	88	24	116	26	175	43	11	79	94	144
17	8	collaborate	contingent	19.97	142.722534156	326860.02241	320612.888624	327092.380063	330199.525264	333204.361329	None	3004.8360653	4	4	5	51	1	0	1	111	[1344, 771]	-60	0	1	1	98	[605, 936]	-47	0	1	1	21	[881, 895]	30	1	0	1	143	[842, 726]	88	1	0	1	174	[616, 229]	57	1	0	1	52	[627, 572]	-1	0	1	1	31	[520, 713]	20	0	1	1	63	[187, 574]	-12	-1	51	52	111	98	21	143	174	31	63
18	8	collaborate	contingent	0.05	152.678741327	345730.325399	341387.999858	346012.432874	349118.825577	354463.094855	None	5344.26927728	4	4	5	132	1	0	1	159	[1482, 532]	-27	1	0	1	55	[1315, 341]	77	0	1	1	178	[665, 465]	-46	0	1	1	107	[737, 931]	25	0	1	1	18	[694, 694]	-66	1	0	1	40	[725, 168]	-88	0	1	1	124	[1007, 808]	8	1	0	1	135	[1209, 142]	-3	-88	132	40	159	55	178	107	18	124	135
19	8	collaborate	contingent	19.97	169.094359138	364032.009518	359856.553887	364315.08098	367421.417604	370244.426558	None	2823.00895336	5	3	0	90	1	0	1	89	[1268, 210]	1	1	0	1	23	[721, 397]	67	1	0	1	140	[552, 461]	-50	0	1	1	55	[200, 837]	35	0	1	1	154	[268, 387]	-64	1	0	1	164	[1280, 761]	-74	0	1	1	71	[255, 550]	19	1	0	1	103	[589, 723]	-13	1	90	89	23	140	55	154	164	71	103
20	8	collaborate	contingent	2.75	180.197021342	379178.652917	375838.095175	379411.590796	382517.785204	388179.242672	None	5661.45746854	4	4	4	154	0	1	1	39	[770, 687]	-65	0	1	1	23	[383, 351]	-49	1	0	1	0	[1255, 260]	-26	1	0	1	170	[1257, 661]	-16	1	0	1	120	[889, 861]	34	1	0	1	141	[1351, 473]	13	0	1	1	77	[258, 183]	77	0	1	1	67	[765, 374]	87	34	154	120	39	23	0	170	141	77	67
21	8	collaborate	contingent	1.49	188.073320647	396813.468042	394407.737411	398131.997019	401238.490887	403793.664146	None	2555.17325935	4	4	2	140	1	0	1	146	[1074, 419]	-6	0	1	1	47	[1179, 872]	-87	1	0	1	101	[821, 206]	39	0	1	1	9	[1274, 599]	-49	0	1	1	179	[326, 717]	-39	1	0	1	115	[1454, 146]	25	0	1	1	167	[661, 898]	-27	1	0	1	131	[1198, 265]	9	39	140	101	146	47	9	179	115	167	131
22	8	collaborate	contingent	0.49	195.789450537	413746.517458	410288.918432	414029.559964	417135.78626	420794.208817	None	3658.42255716	4	4	6	140	0	1	1	7	[908, 819]	-47	0	1	1	153	[373, 124]	-13	1	0	1	65	[1416, 802]	75	0	1	1	103	[222, 336]	37	1	0	1	138	[1441, 262]	2	0	1	1	26	[680, 676]	-66	1	0	1	93	[653, 135]	47	1	0	1	172	[1010, 234]	-32	47	140	93	7	153	65	103	138	26	172
23	8	collaborate	contingent	0.31	195.970438721	432350.960011	428925.568065	432632.755197	435740.036016	440531.778051	None	4791.74203547	5	3	3	129	0	1	1	52	[344, 746]	77	0	1	1	97	[733, 747]	32	0	1	1	7	[950, 940]	-58	1	0	1	79	[1420, 218]	50	1	0	1	69	[1165, 145]	60	1	0	1	28	[1350, 720]	-79	1	0	1	170	[1463, 401]	-41	1	0	1	38	[719, 261]	-89	50	129	79	52	97	7	69	28	170	38
24	8	collaborate	contingent	1.14	205.494893332	449066.351666	446493.520574	450351.596316	453457.203901	456697.391112	None	3240.18721151	4	4	4	28	0	1	1	156	[655, 780]	52	0	1	1	99	[1267, 926]	-71	1	0	1	118	[1009, 500]	90	0	1	1	22	[951, 870]	6	1	0	1	69	[1471, 248]	-41	1	0	1	177	[921, 164]	31	1	0	1	136	[1408, 501]	72	0	1	1	53	[397, 817]	-25	-41	28	69	156	99	118	22	177	136	53
25	8	collaborate	contingent	0.05	205.54501059	465415.253948	462007.36919	465697.829855	468821.023066	472945.61864	None	4124.59557423	4	4	5	123	0	1	1	151	[311, 191]	-28	1	0	1	77	[595, 117]	46	1	0	1	168	[1136, 227]	-45	1	0	1	134	[1073, 440]	-11	0	1	1	6	[653, 826]	-63	1	0	1	23	[1380, 720]	-80	0	1	1	99	[294, 793]	24	0	1	1	44	[202, 364]	79	-80	123	23	151	77	168	134	6	99	44
26	8	collaborate	contingent	14.94	222.946217761	483233.195553	478840.807902	483465.833239	486572.241704	490596.815322	None	4024.57361878	4	4	2	30	1	0	1	51	[1175, 318]	-21	0	1	1	173	[1003, 939]	37	1	0	1	17	[994, 219]	13	1	0	1	114	[704, 123]	-84	0	1	1	62	[573, 608]	-32	0	1	1	81	[267, 482]	-51	0	1	1	125	[1506, 861]	85	1	0	1	162	[1400, 524]	48	13	30	17	51	173	114	62	81	125	162
27	8	collaborate	contingent	0.05	225.822144296	499114.066484	496575.137332	499397.152241	502503.58783	506127.594932	None	3624.00710199	4	4	2	64	0	1	1	89	[653, 551]	-25	1	0	1	129	[1432, 381]	-65	1	0	1	141	[597, 196]	-77	1	0	1	16	[1185, 414]	48	0	1	1	160	[893, 745]	84	0	1	1	61	[403, 742]	3	0	1	1	28	[544, 798]	36	1	0	1	170	[420, 282]	74	-77	64	141	89	129	16	160	61	28	170
28	8	collaborate	contingent	9.35	236.927762108	515095.616202	511554.765672	515328.595866	518434.991502	520822.984395	None	2387.99289362	4	4	0	40	1	0	1	19	[1064, 166]	21	1	0	1	142	[443, 236]	78	0	1	1	167	[281, 612]	53	0	1	1	31	[664, 786]	9	1	0	1	56	[588, 184]	-16	1	0	1	94	[786, 273]	-54	0	1	1	71	[193, 842]	-31	0	1	1	81	[386, 765]	-41	21	40	19	142	167	31	56	94	71	81
29	8	collaborate	contingent	0.05	236.988154305	528973.67471	525917.297932	530157.600969	533264.686057	535754.051588	None	2489.36553125	4	4	4	106	0	1	1	14	[883, 734]	-88	0	1	1	30	[190, 237]	76	1	0	1	131	[687, 322]	-25	1	0	1	78	[1269, 306]	28	1	0	1	2	[1483, 220]	-76	0	1	1	54	[1360, 769]	52	1	0	1	108	[1104, 379]	-2	0	1	1	44	[524, 780]	62	-76	106	2	14	30	131	78	54	108	44
30	8	collaborate	contingent	10.73	242.378191478	544586.801214	541446.74152	544869.940486	547976.482369	550163.896943	None	2187.41457439	5	3	2	49	1	0	1	84	[1137, 172]	-35	0	1	1	155	[1036, 911]	74	1	0	1	68	[634, 419]	-19	1	0	1	103	[1048, 570]	-54	1	0	1	32	[449, 172]	17	0	1	1	136	[615, 862]	-87	1	0	1	170	[309, 312]	59	0	1	1	11	[1210, 686]	38	-19	49	68	84	155	103	32	136	170	11
