trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	84.27	688.163016966	252561.426594	243560.085433	253896.73972	257002.987649	259891.988291	None	2889.00064217	4	4	2	127	1	0	1	122	[1073, 743]	5	1	0	1	60	[1472, 926]	67	1	0	1	137	[1285, 934]	-10	0	1	1	152	[189, 363]	-25	0	1	1	89	[253, 787]	38	0	1	1	50	[269, 129]	77	0	1	1	170	[1388, 236]	-43	1	0	1	16	[1346, 697]	-69	-10	127	137	122	60	152	89	50	170	16
12	8	collaborate	contingent	98.47	785.30265508	285442.865196	266889.219832	286795.616355	289917.720707	293692.064678	None	3774.34397075	3	5	7	174	1	0	1	7	[1478, 866]	-13	0	1	1	118	[485, 182]	56	0	1	1	35	[1407, 522]	-41	0	1	1	47	[723, 784]	-53	0	1	1	104	[1441, 170]	70	0	1	1	140	[609, 669]	34	1	0	1	152	[1336, 915]	22	1	0	1	177	[1056, 680]	-3	-3	174	177	7	118	35	47	104	140	152
13	8	collaborate	contingent	43.85	807.906876259	312662.825595	300271.02827	314182.407141	317304.69073	324284.94974	None	6980.25901023	3	5	3	128	1	0	1	163	[659, 610]	-35	0	1	1	139	[1106, 350]	-11	1	0	1	68	[1296, 502]	60	1	0	1	106	[1038, 665]	22	0	1	1	87	[245, 133]	41	0	1	1	45	[1159, 172]	83	0	1	1	119	[519, 377]	9	0	1	1	17	[489, 537]	-69	22	128	106	163	139	68	87	45	119	17
14	8	collaborate	contingent	31.74	871.681514373	337143.965396	329261.272502	338495.766489	341618.965689	346545.714954	None	4926.74926473	4	4	7	144	0	1	1	39	[1483, 510]	-75	1	0	1	82	[674, 913]	62	0	1	1	149	[1421, 177]	-5	0	1	1	49	[1067, 459]	-85	1	0	1	160	[555, 760]	-16	0	1	1	16	[371, 316]	-52	1	0	1	120	[312, 697]	24	1	0	1	170	[685, 599]	-26	-26	144	170	39	82	149	49	160	16	120
15	8	collaborate	contingent	3.17	882.184296364	359321.762225	351521.636356	360422.796522	363545.258614	369623.662504	None	6078.40388941	4	4	2	146	0	1	1	161	[1413, 297]	-15	1	0	1	15	[451, 690]	-49	1	0	1	99	[218, 289]	47	0	1	1	39	[1286, 394]	-73	0	1	1	85	[708, 115]	61	1	0	1	138	[1165, 683]	8	1	0	1	27	[561, 797]	-61	0	1	1	151	[910, 319]	-5	47	146	99	161	15	39	85	138	27	151
16	8	collaborate	contingent	94.02	929.694543483	386908.007457	374733.774107	388076.610787	391217.723053	394439.325175	None	3221.60212181	3	5	1	18	0	1	1	36	[179, 331]	-18	1	0	1	24	[1024, 866]	-6	0	1	1	62	[231, 166]	-44	1	0	1	131	[1021, 649]	67	1	0	1	177	[1344, 827]	21	0	1	1	82	[207, 490]	-64	0	1	1	106	[363, 317]	-88	0	1	1	14	[208, 828]	4	-6	18	24	36	62	131	177	82	106	14
17	8	collaborate	contingent	87.05	1003.74281114	425651.408678	405093.795176	428255.376376	431378.039331	435536.568004	None	4158.52867351	3	5	0	83	1	0	1	92	[1170, 551]	-9	0	1	1	15	[615, 623]	68	1	0	1	128	[1505, 883]	-45	1	0	1	104	[1430, 487]	-21	0	1	1	81	[722, 340]	2	0	1	1	3	[338, 923]	80	0	1	1	41	[223, 725]	42	0	1	1	146	[674, 945]	-63	-9	83	92	15	128	104	81	3	41	146
18	8	collaborate	contingent	1.1	1005.11166894	445423.290981	440445.824255	446691.454026	449798.533263	451668.455615	None	1869.92235264	4	4	4	77	1	0	1	118	[1071, 388]	-41	0	1	1	12	[308, 306]	65	1	0	1	27	[880, 707]	50	1	0	1	83	[1422, 848]	-6	1	0	1	140	[1184, 833]	-63	0	1	1	102	[512, 849]	-25	0	1	1	66	[362, 476]	11	0	1	1	173	[462, 669]	84	-63	77	140	118	12	27	83	102	66	173
19	8	collaborate	contingent	99.32	1059.34191223	465845.731595	458598.684056	468032.846547	471156.758296	473427.416363	None	2270.6580672	4	4	3	88	1	0	1	28	[668, 148]	60	0	1	1	38	[635, 512]	50	1	0	1	63	[1338, 341]	25	1	0	1	86	[1267, 838]	2	0	1	1	140	[307, 518]	-52	1	0	1	150	[973, 207]	-62	0	1	1	10	[763, 843]	78	0	1	1	166	[501, 870]	-78	2	88	86	28	38	63	140	150	10	166
20	8	collaborate	contingent	61.05	1139.52553428	489025.136425	479188.293371	490593.702075	493716.843362	499077.875342	None	5361.03197969	3	5	1	91	0	1	1	28	[462, 928]	63	1	0	1	108	[1504, 646]	-17	1	0	1	66	[1284, 473]	25	0	1	1	78	[232, 608]	13	1	0	1	122	[1155, 368]	-31	0	1	1	55	[1126, 747]	36	0	1	1	178	[1263, 931]	-87	0	1	1	92	[603, 545]	-1	-17	91	108	28	66	78	122	55	178	92
21	8	collaborate	contingent	94.02	1230.06281119	509948.910503	504071.217917	511051.411317	514173.565884	516728.788827	None	2555.22294292	4	4	1	18	1	0	1	78	[1261, 339]	-60	1	0	1	24	[1311, 662]	-6	0	1	1	105	[609, 370]	-87	0	1	1	42	[404, 401]	-24	1	0	1	12	[1489, 856]	6	1	0	1	152	[879, 791]	46	0	1	1	169	[244, 892]	29	0	1	1	179	[661, 535]	19	-6	18	24	78	105	42	12	152	169	179
22	8	collaborate	contingent	100.0	1324.87439046	529971.621182	524277.043521	531225.690117	534346.529547	536667.551	None	2321.02145272	4	4	3	9	1	0	1	27	[1397, 406]	-18	1	0	1	73	[1076, 383]	-64	1	0	1	161	[1183, 118]	28	1	0	1	9	[1311, 699]	0	0	1	1	53	[394, 376]	-44	0	1	1	84	[922, 200]	-75	0	1	1	123	[691, 319]	66	0	1	1	173	[485, 583]	16	0	9	9	27	73	161	53	84	123	173
23	8	collaborate	contingent	47.16	1357.37217245	550745.778585	542696.102824	552415.332347	555521.972838	558243.475262	None	2721.50242355	3	5	5	154	1	0	1	173	[1365, 230]	-19	0	1	1	152	[362, 674]	2	0	1	1	11	[523, 581]	-37	0	1	1	64	[732, 861]	90	1	0	1	21	[1168, 523]	-47	1	0	1	133	[1399, 818]	21	0	1	1	47	[316, 309]	-73	0	1	1	79	[642, 701]	75	21	154	133	173	152	11	64	21	47	79
24	8	collaborate	contingent	50.55	1429.65817658	571803.448167	565424.055579	573155.369485	576262.081817	578483.646186	None	2221.56436842	4	4	1	49	1	0	1	47	[1260, 920]	2	1	0	1	29	[756, 877]	20	0	1	1	155	[621, 776]	74	1	0	1	126	[1081, 857]	-77	0	1	1	61	[806, 277]	-12	0	1	1	139	[331, 267]	90	1	0	1	110	[1350, 577]	-61	0	1	1	168	[963, 320]	61	20	49	29	47	155	126	61	139	110	168
25	8	collaborate	contingent	14.4	1470.89685368	593228.919681	588152.918447	594480.589261	597603.938008	600192.568667	None	2588.63065898	4	4	7	53	0	1	1	179	[377, 842]	54	1	0	1	29	[1043, 238]	24	1	0	1	121	[1061, 451]	-68	0	1	1	104	[484, 487]	-51	0	1	1	159	[663, 421]	74	1	0	1	61	[1307, 313]	-8	0	1	1	76	[351, 564]	-23	1	0	1	19	[600, 131]	34	34	53	19	179	29	121	104	159	61	76
