trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
1	8	collaborate	contingent	89.62	78.8486771004	18308.7322393	13882.1917065	19578.8190214	22700.3440348	25889.6691313	None	3189.32509644	4	4	6	49	0	1	1	119	[593, 564]	-70	1	0	1	27	[604, 126]	22	1	0	1	169	[447, 634]	60	0	1	1	10	[1367, 283]	39	1	0	1	130	[178, 668]	-81	0	1	1	73	[894, 340]	-24	1	0	1	41	[489, 280]	8	0	1	1	157	[764, 759]	72	8	49	41	119	27	169	10	130	73	157
2	8	collaborate	contingent	89.62	150.665580257	36111.9044268	31366.793343	37362.1778659	40468.2920536	42772.8266718	None	2304.53461828	4	4	6	88	1	0	1	14	[244, 863]	74	0	1	1	150	[845, 888]	-62	0	1	1	29	[1192, 823]	59	1	0	1	94	[704, 324]	-6	1	0	1	132	[383, 190]	-44	0	1	1	170	[1086, 366]	-82	1	0	1	80	[566, 463]	8	0	1	1	56	[1481, 556]	32	8	88	80	14	150	29	94	132	170	56
3	8	collaborate	contingent	89.62	245.390014159	49720.6089556	47499.6154991	55682.9993417	58787.7763898	62461.849739	None	3674.07334914	4	4	2	79	1	0	1	36	[353, 830]	43	1	0	1	103	[637, 855]	-24	1	0	1	87	[544, 682]	-8	0	1	1	141	[1364, 206]	-62	0	1	1	6	[1090, 515]	73	0	1	1	129	[980, 693]	-50	0	1	1	173	[1198, 622]	86	1	0	1	47	[790, 774]	32	-8	79	87	36	103	141	6	129	173	47
4	8	collaborate	contingent	40.64	266.211026383	70712.4977824	67155.3618267	71980.3596641	75103.724344	78077.478583	None	2973.75423904	4	4	6	70	0	1	1	104	[1181, 652]	-34	0	1	1	54	[1038, 277]	16	0	1	1	35	[770, 107]	35	0	1	1	18	[582, 398]	52	1	0	1	160	[238, 331]	90	1	0	1	1	[172, 931]	69	1	0	1	93	[522, 157]	-23	1	0	1	121	[365, 751]	-51	-23	70	93	104	54	35	18	160	1	121
5	8	collaborate	contingent	40.64	313.537929539	87512.3700064	84839.3764854	89264.5714483	92371.733575	95894.7270227	None	3522.99344772	4	4	2	88	1	0	1	94	[454, 378]	-6	1	0	1	42	[765, 152]	46	1	0	1	65	[275, 203]	23	0	1	1	12	[682, 717]	76	0	1	1	30	[1238, 710]	58	0	1	1	128	[1508, 580]	-40	1	0	1	84	[416, 142]	4	0	1	1	157	[1075, 559]	-69	23	88	65	94	42	12	30	128	84	157
6	8	collaborate	contingent	81.3	393.271931033	102892.816247	100737.566949	104144.02693	107250.606624	110289.949241	None	3039.34261707	4	4	1	28	1	0	1	172	[330, 319]	36	1	0	1	17	[563, 626]	11	1	0	1	27	[207, 853]	1	0	1	1	144	[1088, 630]	64	1	0	1	38	[512, 888]	-10	0	1	1	79	[936, 702]	-51	0	1	1	158	[751, 167]	50	0	1	1	97	[1053, 305]	-69	11	28	17	172	27	144	38	79	158	97
7	8	collaborate	contingent	50.55	468.461364935	119594.609217	117019.902046	120860.541629	123983.584487	127106.347674	None	3122.76318703	4	4	6	22	0	1	1	130	[798, 161]	72	0	1	1	66	[780, 311]	-44	1	0	1	33	[564, 869]	-11	0	1	1	89	[416, 177]	-67	1	0	1	43	[503, 678]	-21	1	0	1	104	[713, 631]	-82	1	0	1	2	[588, 395]	20	0	1	1	151	[1408, 223]	51	20	22	2	130	66	33	89	43	104	151
8	8	collaborate	contingent	74.9	550.722944205	135306.67888	132450.444833	136574.89484	139681.470502	142856.003859	None	3174.53335738	4	4	2	112	1	0	1	151	[428, 400]	-39	1	0	1	109	[583, 690]	3	1	0	1	99	[589, 289]	13	0	1	1	13	[949, 380]	-81	1	0	1	74	[803, 910]	38	0	1	1	128	[1000, 128]	-16	0	1	1	161	[1206, 412]	-49	0	1	1	51	[1351, 647]	61	13	112	99	151	109	13	74	128	161	51
9	8	collaborate	contingent	78.17	637.712582319	150269.829104	147763.931469	151537.847132	154644.335924	157867.471809	None	3223.13588533	4	4	0	101	1	0	1	113	[171, 781]	-12	1	0	1	84	[740, 820]	17	1	0	1	165	[443, 895]	-64	1	0	1	130	[340, 469]	-29	0	1	1	145	[1094, 536]	-44	0	1	1	101	[1354, 643]	0	0	1	1	22	[956, 792]	79	0	1	1	50	[1135, 129]	51	-12	101	113	84	165	130	145	101	22	50
10	8	collaborate	contingent	12.89	684.807890216	166452.579198	164229.844675	171193.426684	174300.088116	178410.022022	None	4109.93390543	4	4	7	131	0	1	1	151	[1405, 567]	-20	1	0	1	132	[645, 774]	-1	0	1	1	106	[1048, 304]	25	0	1	1	81	[1254, 748]	50	1	0	1	54	[873, 794]	77	0	1	1	119	[1227, 129]	12	1	0	1	19	[1003, 891]	-68	1	0	1	166	[488, 807]	-35	-35	131	166	151	132	106	81	54	119	19
11	8	collaborate	contingent	100.0	784.466512263	185573.189693	183117.277176	189748.476291	192869.903805	196760.944531	None	3891.04072558	4	4	6	36	1	0	1	63	[360, 715]	-27	0	1	1	129	[1436, 308]	87	1	0	1	3	[263, 412]	33	0	1	1	75	[1303, 113]	-39	0	1	1	153	[1050, 910]	63	1	0	1	46	[336, 265]	-10	1	0	1	36	[506, 183]	0	0	1	1	172	[1194, 581]	44	0	36	36	63	129	3	75	153	46	172
12	8	collaborate	contingent	87.05	862.030189363	203909.311666	201989.17093	211406.341956	214529.612068	218270.207374	None	3740.59530564	4	4	5	31	0	1	1	138	[829, 268]	73	0	1	1	52	[1136, 438]	-21	0	1	1	152	[1044, 741]	59	1	0	1	16	[434, 401]	15	1	0	1	172	[928, 848]	39	1	0	1	40	[500, 646]	-9	0	1	1	27	[1160, 170]	4	1	0	1	78	[606, 807]	-47	-9	31	40	138	52	152	16	172	27	78
13	8	collaborate	contingent	97.3	939.439388461	226003.183037	223129.628123	230210.23073	233316.593065	235455.97263	None	2139.37956435	4	4	4	88	0	1	1	145	[1383, 873]	-57	1	0	1	106	[737, 362]	-18	0	1	1	26	[1311, 258]	62	0	1	1	52	[883, 927]	36	1	0	1	84	[974, 648]	4	1	0	1	0	[604, 735]	88	0	1	1	168	[1168, 120]	-80	1	0	1	134	[318, 247]	-46	4	88	84	145	106	26	52	0	168	134
14	8	collaborate	contingent	84.27	1006.85176863	245992.694483	242418.376944	247261.760816	250384.080856	253323.004224	None	2938.92336812	4	4	5	24	0	1	1	145	[1213, 203]	59	0	1	1	40	[1401, 770]	-16	0	1	1	130	[1124, 603]	74	1	0	1	99	[782, 872]	-75	1	0	1	177	[925, 825]	27	1	0	1	14	[922, 362]	10	1	0	1	25	[456, 505]	-1	0	1	1	75	[1502, 624]	-51	10	24	14	145	40	130	99	177	25	75
15	8	collaborate	contingent	87.05	1097.38777276	264996.761982	262758.28418	279507.846531	282615.241777	287561.001858	None	4945.76008023	4	4	3	143	0	1	1	114	[1427, 685]	29	1	0	1	62	[408, 371]	81	0	1	1	16	[670, 904]	-53	1	0	1	134	[700, 613]	9	1	0	1	37	[463, 212]	-74	0	1	1	177	[397, 920]	-34	0	1	1	97	[338, 747]	46	1	0	1	124	[536, 690]	19	9	143	134	114	62	16	37	177	97	124
16	8	collaborate	contingent	61.05	1148.23388722	295807.949675	292653.265949	297076.463266	300182.394183	302537.013253	None	2354.61906919	4	4	7	105	0	1	1	110	[1161, 409]	-5	0	1	1	18	[1466, 601]	87	0	1	1	74	[1006, 514]	31	1	0	1	30	[592, 814]	75	0	1	1	54	[964, 111]	51	1	0	1	133	[340, 282]	-28	1	0	1	173	[670, 539]	-68	1	0	1	88	[268, 863]	17	17	105	88	110	18	74	30	54	133	173
17	8	collaborate	contingent	94.02	1234.32788871	313109.014622	309902.331637	314376.840949	317500.514989	323545.549613	None	6045.03462341	4	4	0	58	1	0	1	64	[553, 692]	-6	1	0	1	11	[612, 285]	47	0	1	1	115	[899, 115]	-57	0	1	1	161	[1398, 323]	77	0	1	1	1	[1435, 856]	57	1	0	1	54	[914, 684]	4	1	0	1	22	[210, 212]	36	0	1	1	37	[1242, 642]	21	-6	58	64	11	115	161	1	54	22	37
18	8	collaborate	contingent	16.04	1292.26232261	334083.782712	331527.678201	335352.213831	338459.42764	340796.507016	None	2337.07937653	4	4	7	89	1	0	1	48	[610, 527]	41	0	1	1	109	[1478, 409]	-20	1	0	1	60	[403, 801]	29	0	1	1	18	[1172, 735]	71	0	1	1	137	[1319, 544]	-48	0	1	1	171	[1344, 710]	-82	1	0	1	86	[460, 223]	3	1	0	1	122	[1003, 692]	-33	-33	89	122	48	109	60	18	137	171	86
19	8	collaborate	contingent	89.62	1352.94239852	351954.946316	347259.033389	353220.393796	356343.659144	359182.688515	None	2839.02937162	4	4	6	155	0	1	1	36	[1040, 500]	-61	0	1	1	18	[1338, 439]	-43	1	0	1	157	[628, 162]	-2	0	1	1	0	[1422, 185]	-25	0	1	1	170	[1186, 413]	-15	1	0	1	106	[1027, 288]	49	1	0	1	147	[916, 738]	8	1	0	1	132	[508, 561]	23	8	155	147	36	18	157	0	170	106	132
20	8	collaborate	contingent	71.53	1424.47174094	367048.622321	363875.683415	368316.935414	371440.315489	374164.047369	None	2723.73188007	5	3	2	37	1	0	1	99	[625, 312]	-62	0	1	1	115	[1229, 274]	-78	1	0	1	23	[586, 776]	14	1	0	1	57	[185, 116]	-20	0	1	1	38	[932, 241]	-1	0	1	1	128	[1058, 856]	89	1	0	1	67	[309, 487]	-30	1	0	1	144	[821, 732]	73	14	37	23	99	115	57	38	128	67	144
21	8	collaborate	contingent	94.02	1520.13029022	381244.729149	379071.8148	385318.431999	388440.598824	390561.326246	None	2120.72742148	4	4	1	60	0	1	1	135	[1211, 914]	-75	1	0	1	66	[329, 505]	-6	1	0	1	14	[599, 704]	46	0	1	1	167	[1384, 401]	73	1	0	1	104	[245, 773]	-44	0	1	1	44	[1113, 457]	16	0	1	1	122	[1325, 157]	-62	1	0	1	76	[393, 201]	-16	-6	60	66	135	14	167	104	44	122	76
22	8	collaborate	contingent	1.64	1570.18549869	400732.177705	396022.504483	402069.958273	405190.509389	407529.146928	None	2338.6375399	5	3	5	110	1	0	1	120	[667, 182]	-10	1	0	1	55	[251, 190]	55	1	0	1	150	[838, 314]	-40	0	1	1	14	[976, 836]	-84	0	1	1	176	[1267, 663]	-66	1	0	1	164	[673, 558]	-54	0	1	1	138	[1388, 861]	-28	1	0	1	65	[362, 540]	45	-54	110	164	120	55	150	14	176	138	65
23	8	collaborate	contingent	84.27	1658.29708391	415294.11424	412405.118444	416545.840279	419670.162729	421456.024312	None	1785.8615826	4	4	3	22	0	1	1	174	[1399, 743]	28	1	0	1	102	[885, 154]	-80	1	0	1	25	[704, 726]	-3	1	0	1	12	[962, 303]	10	0	1	1	49	[829, 837]	-27	1	0	1	89	[330, 403]	-67	0	1	1	59	[1248, 782]	-37	0	1	1	132	[1277, 282]	70	10	22	12	174	102	25	49	89	59	132
