trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
15	8	collaborate	contingent	50.55	692.475693239	333860.33248	327079.173542	335212.210737	338335.968261	345416.7784	None	7080.81013935	4	4	1	140	1	0	1	84	[1481, 690]	56	1	0	1	160	[961, 897]	-20	0	1	1	9	[667, 870]	-49	0	1	1	24	[253, 123]	-64	1	0	1	122	[1024, 578]	18	0	1	1	144	[497, 517]	-4	0	1	1	106	[623, 110]	34	1	0	1	49	[1198, 690]	-89	-20	140	160	84	9	24	122	144	106	49
16	8	collaborate	contingent	87.05	761.27807341	355604.289167	350543.857501	356856.519374	359996.512381	363838.955554	None	3842.44317361	5	3	2	152	1	0	1	82	[1367, 269]	70	1	0	1	156	[1222, 550]	-4	1	0	1	143	[1075, 514]	9	0	1	1	72	[390, 888]	80	1	0	1	6	[1188, 845]	-34	0	1	1	19	[674, 427]	-47	1	0	1	92	[1432, 847]	60	0	1	1	171	[890, 334]	-19	9	152	143	82	156	72	6	19	92	171
17	8	collaborate	contingent	1.01	795.82175051	372238.360368	368964.563734	373757.50837	376881.683749	380054.591965	None	3172.90821641	4	4	4	89	0	1	1	143	[1048, 311]	-54	1	0	1	79	[319, 528]	10	0	1	1	44	[1327, 852]	45	0	1	1	61	[950, 708]	28	1	0	1	162	[571, 766]	-73	1	0	1	129	[606, 612]	-40	0	1	1	25	[879, 320]	64	1	0	1	96	[258, 676]	-7	-73	89	162	143	79	44	61	129	25	96
18	8	collaborate	contingent	74.9	856.852453293	398341.538555	385816.401305	401096.317308	404220.186261	411234.326605	None	7014.14034488	4	4	4	135	1	0	1	33	[272, 825]	-78	1	0	1	128	[947, 692]	7	0	1	1	1	[1356, 138]	-46	0	1	1	104	[494, 158]	31	1	0	1	148	[395, 565]	-13	0	1	1	65	[1476, 381]	70	1	0	1	83	[768, 908]	52	0	1	1	46	[946, 226]	89	-13	135	148	33	128	1	104	65	83	46
19	8	collaborate	contingent	95.81	954.757453293	422475.283903	416798.009839	424210.72662	427337.601192	434398.278806	None	7060.67761348	4	4	0	135	1	0	1	140	[857, 691]	-5	1	0	1	165	[1367, 389]	-30	0	1	1	177	[253, 274]	-42	1	0	1	107	[1466, 232]	28	1	0	1	46	[537, 871]	89	0	1	1	25	[811, 352]	-70	0	1	1	12	[1220, 346]	-57	0	1	1	90	[622, 180]	45	-5	135	140	165	177	107	46	25	12	90
20	8	collaborate	contingent	91.95	1050.39107534	446139.214111	439742.248981	447240.408222	450363.761453	455509.190968	None	5145.42951417	4	4	7	61	0	1	1	161	[901, 267]	80	0	1	1	134	[175, 647]	-73	0	1	1	100	[491, 215]	-39	1	0	1	23	[1170, 648]	38	0	1	1	121	[290, 762]	-60	1	0	1	85	[579, 775]	-24	1	0	1	13	[813, 774]	48	1	0	1	54	[967, 736]	7	7	61	54	161	134	100	23	121	85	13
21	8	collaborate	contingent	87.05	1136.05195507	469135.87384	460751.51399	470305.011469	473427.402535	476968.120263	None	3540.71772752	4	4	0	75	1	0	1	66	[1240, 561]	9	0	1	1	7	[1018, 590]	68	0	1	1	135	[883, 218]	-60	1	0	1	38	[1476, 376]	37	1	0	1	164	[1438, 837]	-89	1	0	1	82	[903, 914]	-7	0	1	1	117	[394, 447]	-42	0	1	1	48	[382, 189]	27	9	75	66	7	135	38	164	82	117	48
22	8	collaborate	contingent	61.05	1207.22726296	487592.758214	483982.346378	489360.081034	492483.634396	495438.97784	None	2955.34344346	4	4	1	69	1	0	1	8	[1236, 491]	61	1	0	1	52	[1015, 726]	17	0	1	1	133	[845, 201]	-64	1	0	1	75	[613, 778]	-6	0	1	1	92	[1456, 174]	-23	0	1	1	123	[297, 185]	-54	1	0	1	108	[226, 605]	-39	0	1	1	37	[1094, 110]	32	17	69	52	8	133	75	92	123	108	37
23	8	collaborate	contingent	100.0	1282.50464313	512490.886372	503723.660318	513742.972529	516866.008338	522745.025515	None	5879.01717676	4	4	0	57	1	0	1	57	[407, 835]	0	1	0	1	70	[620, 908]	-13	0	1	1	155	[631, 239]	82	0	1	1	106	[281, 419]	-49	1	0	1	94	[1344, 798]	-37	1	0	1	125	[1124, 817]	-68	0	1	1	17	[1309, 262]	40	0	1	1	29	[556, 468]	28	0	57	57	70	155	106	94	125	17	29
24	8	collaborate	contingent	71.53	1364.24622836	537210.337722	528340.770656	538627.061874	541750.94842	545725.009915	None	3974.061495	4	4	3	160	0	1	1	66	[1306, 738]	-86	1	0	1	96	[800, 728]	64	0	1	1	158	[1202, 263]	2	1	0	1	174	[402, 918]	-14	0	1	1	84	[492, 368]	76	0	1	1	8	[1504, 632]	-28	1	0	1	51	[485, 637]	-71	1	0	1	18	[957, 867]	-38	-14	160	174	66	96	158	84	8	51	18
25	8	collaborate	contingent	95.81	1421.06901035	565650.253902	551102.748237	566918.499668	570040.780039	575285.054882	None	5244.27484274	4	4	7	65	0	1	1	126	[837, 293]	-61	0	1	1	25	[1197, 422]	40	1	0	1	96	[843, 745]	-31	0	1	1	142	[1205, 158]	-77	0	1	1	167	[1045, 218]	78	1	0	1	47	[598, 570]	18	1	0	1	79	[346, 412]	-14	1	0	1	60	[1188, 681]	5	5	65	60	126	25	96	142	167	47	79
