trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	8.13	688.158087133	257597.556595	248061.725463	258869.545297	262005.962081	264260.746664	None	2254.78458289	4	4	5	89	0	1	1	122	[1073, 743]	-33	0	1	1	60	[1472, 926]	29	0	1	1	137	[1285, 934]	-48	1	0	1	152	[189, 363]	-63	1	0	1	89	[253, 787]	0	1	0	1	50	[269, 129]	39	1	0	1	170	[1388, 236]	-81	0	1	1	16	[1346, 697]	73	39	89	50	122	60	137	152	89	170	16
12	8	collaborate	contingent	95.81	785.298295599	290495.677803	271841.87803	291764.090576	294887.396353	300247.799499	None	5360.40314606	5	3	2	40	0	1	1	7	[1478, 866]	33	1	0	1	118	[485, 182]	-78	1	0	1	35	[1407, 522]	5	1	0	1	47	[723, 784]	-7	1	0	1	104	[1441, 170]	-64	1	0	1	140	[609, 669]	80	0	1	1	152	[1336, 915]	68	0	1	1	177	[1056, 680]	43	5	40	35	7	118	47	104	140	152	177
13	8	collaborate	contingent	1.36	807.904237524	317883.902161	304907.509305	319151.339581	322274.874443	326866.856752	None	4591.98230949	5	3	1	16	0	1	1	163	[659, 610]	33	1	0	1	139	[1106, 350]	57	0	1	1	68	[1296, 502]	-52	0	1	1	106	[1038, 665]	90	1	0	1	87	[245, 133]	-71	1	0	1	45	[1159, 172]	-29	1	0	1	119	[519, 377]	77	1	0	1	17	[489, 537]	-1	57	16	139	163	68	106	87	45	119	17
14	8	collaborate	contingent	95.81	871.679313437	342197.31754	334215.208182	343465.695858	346589.71235	350596.654916	None	4006.94256594	4	4	5	21	1	0	1	39	[1483, 510]	-18	0	1	1	82	[674, 913]	-61	1	0	1	149	[1421, 177]	52	1	0	1	49	[1067, 459]	-28	0	1	1	160	[555, 760]	41	1	0	1	16	[371, 316]	5	0	1	1	120	[312, 697]	81	0	1	1	170	[685, 599]	31	5	21	16	39	82	149	49	160	120	170
15	8	collaborate	contingent	17.84	882.182788321	364126.110147	356425.399946	365391.958265	368515.273572	372356.994358	None	3841.72078577	4	4	4	53	1	0	1	161	[1413, 297]	72	0	1	1	15	[451, 690]	38	0	1	1	99	[218, 289]	-46	1	0	1	39	[1286, 394]	14	1	0	1	85	[708, 115]	-32	0	1	1	138	[1165, 683]	-85	0	1	1	27	[561, 797]	26	1	0	1	151	[910, 319]	82	-32	53	85	161	15	99	39	138	27	151
16	8	collaborate	contingent	1.0	929.693792451	391794.639918	379520.01472	393063.799326	396202.969165	403300.698032	None	7097.72886716	5	3	5	178	1	0	1	36	[179, 331]	-38	0	1	1	24	[1024, 866]	-26	1	0	1	62	[231, 166]	-64	0	1	1	131	[1021, 649]	47	0	1	1	177	[1344, 827]	1	1	0	1	82	[207, 490]	-84	1	0	1	106	[363, 317]	72	1	0	1	14	[208, 828]	-16	-84	178	82	36	24	62	131	177	106	14
17	8	collaborate	contingent	61.05	1003.74606936	431956.907049	410046.705168	433225.341447	436349.096964	439838.505895	None	3489.40893073	5	3	4	64	0	1	1	92	[1170, 551]	-28	1	0	1	15	[615, 623]	49	0	1	1	128	[1505, 883]	-64	0	1	1	104	[1430, 487]	-40	1	0	1	81	[722, 340]	-17	1	0	1	3	[338, 923]	61	1	0	1	41	[223, 725]	23	1	0	1	146	[674, 945]	-82	-17	64	81	92	15	128	104	3	41	146
18	8	collaborate	contingent	1.64	1005.11763966	450393.190194	445232.501002	451661.420798	454785.663808	458709.380253	None	3923.71644451	4	4	1	66	0	1	1	118	[1071, 388]	-52	1	0	1	12	[308, 306]	54	0	1	1	27	[880, 707]	39	0	1	1	83	[1422, 848]	-17	0	1	1	140	[1184, 833]	-74	1	0	1	102	[512, 849]	-36	1	0	1	66	[362, 476]	0	1	0	1	173	[462, 669]	73	54	66	12	118	27	83	140	102	66	173
19	8	collaborate	contingent	9.14	1059.34626171	471735.254424	463551.717553	473003.328884	476126.419137	479215.818098	None	3089.39896094	4	4	7	24	0	1	1	28	[668, 148]	-4	1	0	1	38	[635, 512]	-14	0	1	1	63	[1338, 341]	-39	0	1	1	86	[1267, 838]	-62	1	0	1	140	[307, 518]	64	0	1	1	150	[973, 207]	54	1	0	1	10	[763, 843]	14	1	0	1	166	[501, 870]	38	38	24	166	28	38	63	86	140	150	10
20	8	collaborate	contingent	99.32	1139.52952936	494295.896405	483891.734311	495564.403744	498704.155277	503247.393376	None	4543.23809985	5	3	6	176	1	0	1	28	[462, 928]	-32	0	1	1	108	[1504, 646]	68	0	1	1	66	[1284, 473]	-70	1	0	1	78	[232, 608]	-82	0	1	1	122	[1155, 368]	54	1	0	1	55	[1126, 747]	-59	1	0	1	178	[1263, 931]	-2	1	0	1	92	[603, 545]	84	-2	176	178	28	108	66	78	122	55	92
21	8	collaborate	contingent	87.05	1230.06553349	514754.149375	509024.4795	516021.423686	519161.063791	524506.252378	None	5345.18858664	4	4	6	160	0	1	1	78	[1261, 339]	82	0	1	1	24	[1311, 662]	-44	1	0	1	105	[609, 370]	55	1	0	1	42	[404, 401]	-62	0	1	1	12	[1489, 856]	-32	0	1	1	152	[879, 791]	8	1	0	1	169	[244, 892]	-9	1	0	1	179	[661, 535]	-19	-9	160	169	78	24	105	42	12	152	179
22	8	collaborate	contingent	89.62	1324.87553349	534942.81519	529197.287851	536194.229471	539333.982836	542790.837103	None	3456.85426733	4	4	6	115	0	1	1	27	[1397, 406]	88	0	1	1	73	[1076, 383]	42	0	1	1	161	[1183, 118]	-46	0	1	1	9	[1311, 699]	-74	1	0	1	53	[394, 376]	62	1	0	1	84	[922, 200]	31	1	0	1	123	[691, 319]	-8	1	0	1	173	[485, 583]	-58	-8	115	123	27	73	161	9	53	84	173
23	8	collaborate	contingent	17.84	1357.37623628	556051.400499	547417.377197	557369.130011	560492.845209	565368.535856	None	4875.69064621	5	3	3	32	0	1	1	173	[1365, 230]	39	1	0	1	152	[362, 674]	60	1	0	1	11	[523, 581]	21	1	0	1	64	[732, 861]	-32	0	1	1	21	[1168, 523]	11	0	1	1	133	[1399, 818]	79	1	0	1	47	[316, 309]	-15	1	0	1	79	[642, 701]	-47	-32	32	64	173	152	11	21	133	47	79
24	8	collaborate	contingent	94.02	1429.66361645	576858.690688	570296.458305	578109.76299	581233.573121	588280.195452	None	7046.62233042	4	4	5	145	0	1	1	47	[1260, 920]	-82	0	1	1	29	[756, 877]	-64	1	0	1	155	[621, 776]	-10	0	1	1	126	[1081, 857]	19	1	0	1	61	[806, 277]	84	1	0	1	139	[331, 267]	6	0	1	1	110	[1350, 577]	35	1	0	1	168	[963, 320]	-23	6	145	139	47	29	155	126	61	110	168
25	8	collaborate	contingent	68.08	1470.90271297	598200.077926	593107.012135	599451.729722	602574.878621	605046.395444	None	2471.51682292	4	4	0	14	1	0	1	179	[377, 842]	15	0	1	1	29	[1043, 238]	-15	0	1	1	121	[1061, 451]	73	1	0	1	104	[484, 487]	90	1	0	1	159	[663, 421]	35	0	1	1	61	[1307, 313]	-47	1	0	1	76	[351, 564]	-62	0	1	1	19	[600, 131]	-5	15	14	179	29	121	104	159	61	76	19
