trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
1	8	collaborate	contingent	50.55	35.1621610676	13190.1033343	9249.98863733	14458.367177	17582.3962185	20822.7401482	None	3240.34392969	4	4	2	44	1	0	1	166	[388, 548]	58	0	1	1	118	[1047, 889]	-74	1	0	1	24	[182, 421]	20	0	1	1	155	[1432, 936]	69	1	0	1	73	[1332, 180]	-29	0	1	1	142	[1222, 933]	82	1	0	1	42	[1079, 308]	2	0	1	1	95	[1399, 397]	-51	20	44	24	166	118	155	73	142	42	95
2	8	collaborate	contingent	4.48	62.6795412386	37571.1013579	26716.413047	38841.0626369	41963.2868466	44885.8033334	None	2922.51648687	4	4	1	63	1	0	1	136	[1484, 369]	-73	1	0	1	19	[1127, 311]	44	0	1	1	67	[394, 910]	-4	1	0	1	33	[493, 114]	30	0	1	1	107	[391, 334]	-44	0	1	1	54	[571, 772]	9	1	0	1	83	[1286, 268]	-20	0	1	1	125	[247, 183]	-62	44	63	19	136	67	33	107	54	83	125
3	8	collaborate	contingent	7.21	115.519749704	65092.1589513	53235.5433849	67863.1817235	71005.1443572	74309.4740477	None	3304.32969044	4	4	6	100	1	0	1	56	[1171, 416]	44	0	1	1	122	[1429, 485]	-22	1	0	1	159	[1478, 810]	-59	1	0	1	21	[219, 922]	79	0	1	1	32	[740, 315]	68	0	1	1	176	[842, 111]	-76	1	0	1	140	[1433, 182]	-40	0	1	1	99	[419, 433]	1	-40	100	140	56	122	159	21	32	176	99
4	8	collaborate	contingent	98.47	202.205469458	92595.5424612	81123.1761082	93863.9639151	96988.2814218	101615.994168	None	4627.71274584	4	4	6	84	1	0	1	157	[489, 755]	-73	1	0	1	110	[259, 288]	-26	0	1	1	56	[748, 915]	28	0	1	1	178	[1286, 502]	86	1	0	1	74	[280, 455]	10	0	1	1	31	[709, 243]	53	1	0	1	87	[639, 768]	-3	0	1	1	17	[1032, 278]	67	-3	84	87	157	110	56	178	74	31	17
5	8	collaborate	contingent	81.3	284.991349184	115390.520308	107207.008055	116909.738615	120033.261834	123990.74089	None	3957.47905603	4	4	6	120	1	0	1	42	[550, 652]	78	0	1	1	117	[1423, 685]	3	0	1	1	146	[1148, 902]	-26	0	1	1	0	[1318, 514]	-60	1	0	1	68	[495, 142]	52	1	0	1	52	[224, 442]	68	1	0	1	131	[454, 840]	-11	0	1	1	19	[1147, 258]	-79	-11	120	131	42	117	146	0	68	52	19
6	8	collaborate	contingent	99.83	384.820783086	146001.634025	133007.63828	147769.504573	150892.934325	154150.492333	None	3257.55800826	4	4	6	34	0	1	1	58	[1245, 786]	-24	0	1	1	103	[1203, 388]	-69	1	0	1	135	[465, 430]	79	0	1	1	91	[1494, 141]	-57	1	0	1	161	[885, 177]	53	1	0	1	145	[542, 753]	69	1	0	1	35	[354, 315]	-1	0	1	1	22	[965, 882]	12	-1	34	35	58	103	135	91	161	145	22
7	8	collaborate	contingent	94.02	460.589982184	169115.822261	160678.612376	170715.109272	173854.374555	177414.120573	None	3559.74601867	4	4	1	76	0	1	1	122	[984, 803]	-46	1	0	1	70	[668, 337]	6	1	0	1	31	[202, 407]	45	1	0	1	159	[523, 225]	-83	0	1	1	80	[1323, 864]	-4	1	0	1	3	[270, 903]	73	0	1	1	49	[1329, 303]	27	0	1	1	107	[1131, 136]	-31	6	76	70	122	31	159	80	3	49	107
8	8	collaborate	contingent	98.47	557.729620298	193593.338103	186429.505262	195096.070642	198235.67094	204013.440939	None	5777.76999903	4	4	7	141	1	0	1	99	[171, 761]	42	0	1	1	163	[1493, 814]	-22	0	1	1	55	[1353, 490]	86	1	0	1	115	[619, 765]	26	0	1	1	126	[1452, 370]	15	0	1	1	89	[981, 778]	52	1	0	1	151	[365, 836]	-10	1	0	1	138	[443, 520]	3	3	141	138	99	163	55	115	126	89	151
9	8	collaborate	contingent	64.57	639.673242345	224237.878963	210426.897346	225505.8767	228646.042199	232953.60072	None	4307.55852142	5	3	7	70	1	0	1	5	[987, 703]	65	0	1	1	53	[1045, 547]	17	0	1	1	133	[620, 372]	-63	1	0	1	27	[342, 455]	43	1	0	1	150	[328, 107]	-80	0	1	1	17	[1104, 391]	53	1	0	1	115	[655, 931]	-45	1	0	1	86	[281, 820]	-16	-16	70	86	5	53	133	27	150	17	115
10	8	collaborate	contingent	99.83	739.588242345	251627.91874	240368.768858	252725.143976	255865.094317	258906.318817	None	3041.22449997	4	4	4	121	1	0	1	25	[714, 648]	-84	1	0	1	60	[892, 862]	61	0	1	1	77	[1508, 491]	44	0	1	1	145	[1458, 669]	-24	1	0	1	122	[481, 258]	-1	0	1	1	98	[1373, 940]	23	0	1	1	88	[1397, 228]	33	1	0	1	111	[466, 663]	10	-1	121	122	25	60	77	145	98	88	111
11	8	collaborate	contingent	94.02	810.178945127	283622.143571	270844.349014	285055.789244	288195.035833	290216.226113	None	2021.19028001	4	4	4	133	0	1	1	39	[172, 525]	-86	1	0	1	10	[542, 731]	-57	1	0	1	159	[274, 246]	-26	0	1	1	54	[892, 898]	79	1	0	1	127	[489, 325]	6	0	1	1	139	[1239, 217]	-6	1	0	1	28	[353, 559]	-75	0	1	1	77	[1072, 781]	56	6	133	127	39	10	159	54	139	28	77
12	8	collaborate	contingent	97.3	902.356222035	308501.997997	297229.683546	309607.695387	312743.027353	316082.944559	None	3339.91720645	4	4	4	60	1	0	1	129	[696, 653]	-69	1	0	1	21	[1154, 448]	39	0	1	1	68	[1256, 826]	-8	0	1	1	39	[1148, 202]	21	1	0	1	56	[574, 135]	4	1	0	1	167	[268, 282]	73	0	1	1	104	[1455, 438]	-44	0	1	1	92	[1499, 136]	-32	4	60	56	129	21	68	39	167	104	92
13	8	collaborate	contingent	12.89	954.777807261	328508.303546	321677.718024	330277.970862	333400.246387	336088.730724	None	2688.48433711	4	4	7	68	0	1	1	15	[1238, 158]	53	0	1	1	95	[1492, 345]	-27	1	0	1	71	[1038, 217]	-3	0	1	1	178	[1396, 697]	70	1	0	1	161	[860, 319]	87	1	0	1	143	[1168, 373]	-75	0	1	1	107	[1123, 840]	-39	1	0	1	33	[479, 349]	35	35	68	33	15	95	71	178	161	143	107
14	8	collaborate	contingent	7.21	990.670083618	353374.224773	344772.31665	354891.902888	358031.862026	361405.228001	None	3373.36597474	4	4	1	120	1	0	1	75	[205, 734]	45	1	0	1	160	[287, 582]	-40	1	0	1	107	[370, 720]	13	1	0	1	170	[654, 882]	-50	0	1	1	121	[1032, 324]	-1	0	1	1	65	[617, 602]	55	0	1	1	142	[1170, 438]	-22	0	1	1	31	[749, 351]	89	-40	120	160	75	107	170	121	65	142	31
15	8	collaborate	contingent	57.52	1067.33472173	381511.744602	368686.301238	383614.829677	386738.044638	390946.724106	None	4208.67946714	4	4	2	54	1	0	1	113	[276, 878]	-59	0	1	1	15	[1090, 873]	39	1	0	1	36	[370, 530]	18	0	1	1	92	[833, 174]	-38	1	0	1	55	[173, 286]	-1	0	1	1	3	[792, 703]	51	1	0	1	77	[712, 323]	-23	0	1	1	130	[1046, 645]	-76	18	54	36	113	15	92	55	3	77	130
16	8	collaborate	contingent	1.01	1103.60406415	402369.666876	396624.134604	403638.57216	406760.636925	408981.551422	None	2220.91449701	5	3	5	154	0	1	1	39	[1022, 914]	-65	1	0	1	70	[214, 468]	84	1	0	1	7	[289, 324]	-33	0	1	1	118	[427, 945]	36	0	1	1	80	[570, 833]	74	1	0	1	49	[1505, 156]	-75	1	0	1	24	[1403, 384]	-50	1	0	1	104	[1127, 601]	50	-75	154	49	39	70	7	118	80	24	104
17	8	collaborate	contingent	78.17	1166.26976693	426065.763469	417665.122321	428486.530471	431626.36462	435100.877052	None	3474.51243149	3	5	4	101	0	1	1	125	[1269, 203]	-24	1	0	1	102	[195, 929]	-1	1	0	1	0	[972, 403]	-79	0	1	1	29	[1466, 736]	72	1	0	1	89	[418, 460]	12	0	1	1	163	[895, 835]	-62	0	1	1	150	[1377, 871]	-49	0	1	1	114	[1057, 644]	-13	12	101	89	125	102	0	29	163	150	114
18	8	collaborate	contingent	81.3	1253.93077106	452117.490008	442246.611359	453468.776482	456609.429843	459982.890018	None	3373.46017494	4	4	5	137	1	0	1	91	[593, 109]	46	1	0	1	138	[384, 492]	-1	0	1	1	68	[1207, 517]	69	1	0	1	161	[1116, 305]	-24	0	1	1	106	[1386, 367]	31	1	0	1	126	[204, 107]	11	0	1	1	34	[1480, 634]	-77	0	1	1	78	[687, 618]	59	11	137	126	91	138	68	161	106	34	78
19	8	collaborate	contingent	94.02	1329.69997016	472740.356759	467713.074988	475344.533383	478468.427538	481157.001677	None	2688.57413886	4	4	4	109	0	1	1	34	[1251, 289]	75	0	1	1	163	[1384, 536]	-54	0	1	1	47	[839, 249]	62	1	0	1	61	[359, 252]	48	1	0	1	103	[682, 188]	6	0	1	1	17	[999, 184]	-88	1	0	1	173	[517, 342]	-64	1	0	1	141	[496, 656]	-32	6	109	103	34	163	47	61	17	173	141
20	8	collaborate	contingent	37.55	1397.12351944	511533.610411	486333.720153	512718.076029	515859.286893	517762.177483	None	1902.89058995	3	5	1	133	0	1	1	44	[991, 443]	89	1	0	1	157	[566, 302]	-24	0	1	1	63	[191, 932]	70	0	1	1	30	[1485, 301]	-77	0	1	1	77	[236, 392]	56	1	0	1	117	[436, 171]	16	0	1	1	179	[627, 739]	-46	1	0	1	128	[381, 569]	5	-24	133	157	44	63	30	77	117	179	128
21	8	collaborate	contingent	68.08	1480.82214149	542561.390307	525092.359447	544280.72356	547421.149301	549874.068261	None	2452.91895997	4	4	7	75	1	0	1	21	[1197, 622]	54	1	0	1	178	[1122, 312]	77	0	1	1	98	[741, 677]	-23	0	1	1	164	[222, 250]	-89	1	0	1	152	[851, 329]	-77	0	1	1	49	[1209, 809]	26	0	1	1	114	[594, 791]	-39	1	0	1	60	[455, 457]	15	15	75	60	21	178	98	164	152	49	114
22	8	collaborate	contingent	98.47	1577.9617796	564820.725657	557407.452519	566089.045946	569213.984001	571984.923203	None	2770.93920165	4	4	6	103	1	0	1	29	[1383, 206]	74	0	1	1	48	[180, 462]	55	1	0	1	136	[873, 150]	-33	1	0	1	163	[1310, 577]	-60	0	1	1	91	[235, 622]	12	0	1	1	147	[332, 914]	-44	1	0	1	106	[1465, 755]	-3	0	1	1	12	[654, 777]	-89	-3	103	106	29	48	136	163	91	147	12
23	8	collaborate	contingent	74.9	1665.3262135	589919.990309	580233.814426	591272.371265	594394.603905	599539.731225	None	5145.12732055	5	3	7	103	1	0	1	76	[988, 323]	27	0	1	1	115	[615, 748]	-12	0	1	1	42	[872, 877]	61	1	0	1	3	[1415, 513]	-80	1	0	1	171	[1510, 164]	-68	1	0	1	126	[1349, 112]	-23	0	1	1	22	[656, 930]	81	1	0	1	90	[1394, 778]	13	13	103	90	76	115	42	3	171	126	22
24	8	collaborate	contingent	7.21	1717.57976279	617975.30232	604714.972554	619326.593926	622450.150134	624788.171607	None	2338.02147325	4	4	6	47	0	1	1	93	[347, 462]	-46	0	1	1	170	[245, 211]	57	1	0	1	82	[1018, 155]	-35	0	1	1	138	[497, 834]	89	1	0	1	18	[1427, 411]	29	1	0	1	119	[1488, 606]	-72	1	0	1	7	[864, 187]	40	0	1	1	46	[446, 282]	1	40	47	7	93	170	82	138	18	119	46
25	8	collaborate	contingent	54.01	1789.39634206	648317.674597	631017.017614	650003.398171	653143.191268	657903.08119	None	4759.88992139	3	5	3	36	0	1	1	65	[449, 213]	-29	1	0	1	30	[975, 321]	6	0	1	1	44	[202, 763]	-8	1	0	1	17	[1329, 151]	19	0	1	1	75	[861, 721]	-39	0	1	1	121	[267, 375]	-85	1	0	1	132	[1184, 240]	84	0	1	1	104	[1283, 891]	-68	19	36	17	65	30	44	75	121	132	104
