trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
13	8	collaborate	contingent	99.83	651.640227604	300127.594923	294548.192736	301378.897241	304503.160312	309661.920335	None	5158.76002305	4	4	7	83	0	1	1	54	[664, 726]	29	1	0	1	104	[447, 400]	-21	0	1	1	37	[258, 767]	46	1	0	1	66	[761, 371]	17	0	1	1	153	[385, 661]	-70	1	0	1	1	[194, 143]	82	0	1	1	139	[188, 518]	-56	1	0	1	82	[525, 151]	1	1	83	82	54	104	37	66	153	1	139
14	8	collaborate	contingent	29.05	666.691628443	319265.361709	314772.236908	320549.413682	323655.986412	326529.754286	None	2873.76787434	4	4	0	23	1	0	1	176	[1087, 409]	27	0	1	1	63	[1231, 717]	-40	0	1	1	26	[477, 559]	-3	0	1	1	138	[1152, 898]	65	0	1	1	94	[308, 899]	-71	1	0	1	73	[1156, 252]	-50	1	0	1	161	[371, 237]	42	1	0	1	15	[1439, 155]	8	27	23	176	63	26	138	94	73	161	15
15	8	collaborate	contingent	1.03	692.484008613	339053.695241	331320.937303	340307.356613	343428.345744	347169.118822	None	3740.77307775	4	4	2	78	0	1	1	84	[1481, 690]	-6	0	1	1	160	[961, 897]	-82	1	0	1	9	[667, 870]	69	1	0	1	24	[253, 123]	54	0	1	1	122	[1024, 578]	-44	1	0	1	144	[497, 517]	-66	1	0	1	106	[623, 110]	-28	0	1	1	49	[1198, 690]	29	69	78	9	84	160	24	122	144	106	49
16	8	collaborate	contingent	50.55	761.286285521	360713.464716	355435.404947	361983.244337	365104.850723	367826.651301	None	2721.80057855	3	5	7	151	0	1	1	82	[1367, 269]	69	0	1	1	156	[1222, 550]	-5	0	1	1	143	[1075, 514]	8	1	0	1	72	[390, 888]	79	0	1	1	6	[1188, 845]	-35	1	0	1	19	[674, 427]	-48	0	1	1	92	[1432, 847]	59	1	0	1	171	[890, 334]	-20	-20	151	171	82	156	143	72	6	19	92
17	8	collaborate	contingent	68.08	795.831189293	377580.465154	373588.077833	378848.908003	381971.951593	385812.258358	None	3840.30676502	4	4	0	158	1	0	1	143	[1048, 311]	15	0	1	1	79	[319, 528]	79	1	0	1	44	[1327, 852]	-66	1	0	1	61	[950, 708]	-83	0	1	1	162	[571, 766]	-4	0	1	1	129	[606, 612]	29	1	0	1	25	[879, 320]	-47	0	1	1	96	[258, 676]	62	15	158	143	79	44	61	162	129	25	96
18	8	collaborate	contingent	47.16	856.861909047	404867.76944	390856.188229	406202.364039	409310.52059	412916.156442	None	3605.63585235	4	4	5	44	0	1	1	33	[272, 825]	11	0	1	1	128	[947, 692]	-84	1	0	1	1	[1356, 138]	43	1	0	1	104	[494, 158]	-60	0	1	1	148	[395, 565]	76	1	0	1	65	[1476, 381]	-21	0	1	1	83	[768, 908]	-39	1	0	1	46	[946, 226]	-2	-21	44	65	33	128	1	104	148	83	46
19	8	collaborate	contingent	100.0	954.766547161	428063.57937	421834.033426	429298.027059	432404.449874	437147.614995	None	4743.1651206	4	4	7	90	0	1	1	140	[857, 691]	-50	0	1	1	165	[1367, 389]	-75	1	0	1	177	[253, 274]	-87	0	1	1	107	[1466, 232]	-17	0	1	1	46	[537, 871]	44	1	0	1	25	[811, 352]	65	1	0	1	12	[1220, 346]	78	1	0	1	90	[622, 180]	0	0	90	90	140	165	177	107	46	25	12
20	8	collaborate	contingent	99.32	1050.40313239	450992.017849	444361.350951	452326.931338	455450.60941	458507.23954	None	3056.63012992	4	4	4	123	1	0	1	161	[901, 267]	-38	1	0	1	134	[175, 647]	-11	1	0	1	100	[491, 215]	23	0	1	1	23	[1170, 648]	-80	1	0	1	121	[290, 762]	2	0	1	1	85	[579, 775]	38	0	1	1	13	[813, 774]	-70	0	1	1	54	[967, 736]	69	2	123	121	161	134	100	23	85	13	54
21	8	collaborate	contingent	84.27	1136.06540929	474155.582118	464802.378627	475405.889278	478530.052283	482269.806012	None	3739.75372882	4	4	7	58	0	1	1	66	[1240, 561]	-8	1	0	1	7	[1018, 590]	51	1	0	1	135	[883, 218]	-77	0	1	1	38	[1476, 376]	20	0	1	1	164	[1438, 837]	74	0	1	1	82	[903, 914]	-24	1	0	1	117	[394, 447]	-59	1	0	1	48	[382, 189]	10	10	58	48	66	7	135	38	164	82	117
22	8	collaborate	contingent	81.3	1207.23867695	493194.562226	489083.305476	494443.616552	497550.725164	500923.487251	None	3372.7620874	4	4	2	122	0	1	1	8	[1236, 491]	-66	0	1	1	52	[1015, 726]	70	1	0	1	133	[845, 201]	-11	0	1	1	75	[613, 778]	47	1	0	1	92	[1456, 174]	30	1	0	1	123	[297, 185]	-1	0	1	1	108	[226, 605]	14	1	0	1	37	[1094, 110]	85	-11	122	133	8	52	75	92	123	108	37
23	8	collaborate	contingent	50.55	1282.51367695	511863.685447	507653.279511	518843.385705	521965.741299	525590.616492	None	3624.87519298	4	4	3	86	0	1	1	57	[407, 835]	29	0	1	1	70	[620, 908]	16	1	0	1	155	[631, 239]	-69	1	0	1	106	[281, 419]	-20	0	1	1	94	[1344, 798]	-8	0	1	1	125	[1124, 817]	-39	1	0	1	17	[1309, 262]	69	1	0	1	29	[556, 468]	57	-20	86	106	57	70	155	94	125	17	29
24	8	collaborate	contingent	91.95	1364.25301937	542391.001872	532669.515052	543707.785905	546832.235178	550321.672216	None	3489.43703788	4	4	4	77	1	0	1	66	[1306, 738]	11	0	1	1	96	[800, 728]	-19	1	0	1	158	[1202, 263]	-81	0	1	1	174	[402, 918]	83	1	0	1	84	[492, 368]	-7	1	0	1	8	[1504, 632]	69	0	1	1	51	[485, 637]	26	0	1	1	18	[957, 867]	59	-7	77	84	66	96	158	174	8	51	18
25	8	collaborate	contingent	17.84	1421.07765748	560976.097899	556032.526431	572013.90691	575120.285374	580498.508547	None	5378.22317327	4	4	4	19	1	0	1	126	[837, 293]	73	1	0	1	25	[1197, 422]	-6	0	1	1	96	[843, 745]	-77	1	0	1	142	[1205, 158]	57	1	0	1	167	[1045, 218]	32	0	1	1	47	[598, 570]	-28	0	1	1	79	[346, 412]	-60	0	1	1	60	[1188, 681]	-41	32	19	167	126	25	96	142	47	79	60
