trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	87.05	800.883445609	247808.396396	242046.498441	249110.26881	252217.14496	259230.773883	None	7013.62892295	4	4	1	123	1	0	1	38	[985, 218]	85	1	0	1	132	[1441, 598]	-9	0	1	1	165	[317, 716]	-42	0	1	1	54	[619, 835]	69	1	0	1	24	[1196, 908]	-81	0	1	1	70	[1037, 658]	53	1	0	1	3	[472, 156]	-60	0	1	1	148	[521, 665]	-25	-9	123	132	38	165	54	24	70	3	148
12	8	collaborate	contingent	78.17	888.616994892	269016.688036	264740.934272	270251.619908	273374.792632	280473.10979	None	7098.31715808	4	4	0	36	1	0	1	24	[1506, 911]	12	0	1	1	62	[383, 629]	-26	0	1	1	120	[334, 362]	-84	1	0	1	145	[1355, 916]	71	1	0	1	2	[1052, 805]	34	0	1	1	85	[852, 838]	-49	0	1	1	46	[399, 879]	-10	1	0	1	109	[1376, 221]	-73	12	36	24	62	120	145	2	85	46	109
13	8	collaborate	contingent	98.47	970.139271249	295535.010091	287702.975396	297204.570196	300310.989641	307374.978833	None	7063.98919157	4	4	6	3	0	1	1	152	[1307, 362]	31	1	0	1	168	[1052, 656]	15	1	0	1	33	[894, 683]	-30	1	0	1	126	[739, 798]	57	0	1	1	54	[284, 904]	-51	0	1	1	68	[1153, 876]	-65	1	0	1	6	[434, 902]	-3	0	1	1	95	[1110, 202]	88	-3	3	6	152	168	33	126	54	68	95
14	8	collaborate	contingent	31.74	986.629240636	318096.20041	312184.252717	319682.001817	322788.555781	329819.544601	None	7030.98881991	4	4	6	72	0	1	1	125	[763, 810]	-53	0	1	1	67	[564, 414]	5	0	1	1	83	[261, 263]	-11	0	1	1	44	[543, 194]	28	1	0	1	178	[384, 136]	74	1	0	1	13	[442, 761]	59	1	0	1	98	[564, 939]	-26	1	0	1	33	[380, 530]	39	-26	72	98	125	67	83	44	178	13	33
15	8	collaborate	contingent	21.86	1026.31843973	344297.891463	336799.870026	345566.34712	348690.484202	355786.622668	None	7096.13846572	4	4	3	127	1	0	1	73	[351, 245]	54	0	1	1	142	[1435, 710]	-15	0	1	1	123	[1097, 751]	4	1	0	1	97	[206, 841]	30	1	0	1	155	[749, 785]	-28	0	1	1	57	[1260, 655]	70	1	0	1	5	[473, 788]	-58	0	1	1	46	[1011, 166]	81	30	127	97	73	142	123	155	57	5	46
16	8	collaborate	contingent	99.83	1077.38833049	368044.306553	360863.185157	369296.277603	372419.458025	379499.881242	None	7080.42321759	4	4	6	18	0	1	1	98	[923, 162]	-80	0	1	1	28	[1423, 941]	-10	0	1	1	1	[1128, 268]	17	1	0	1	40	[498, 850]	-22	0	1	1	127	[1345, 581]	71	1	0	1	53	[421, 118]	-35	1	0	1	17	[588, 526]	1	1	0	1	88	[348, 485]	-70	1	18	17	98	28	1	40	127	53	88
17	8	collaborate	contingent	91.95	1165.49921021	391690.992221	385595.341982	392976.11099	396099.139666	403179.854646	None	7080.71498056	4	4	6	150	0	1	1	120	[1246, 593]	30	1	0	1	66	[716, 745]	84	1	0	1	47	[454, 458]	-77	0	1	1	135	[513, 109]	15	1	0	1	3	[414, 856]	-33	0	1	1	145	[1174, 194]	5	1	0	1	157	[248, 636]	-7	0	1	1	78	[1309, 798]	72	-7	150	157	120	66	47	135	3	145	78
18	8	collaborate	contingent	95.81	1219.16224918	414235.268352	408022.709496	415487.204581	418610.080044	425623.662417	None	7013.58237283	4	4	0	146	1	0	1	151	[220, 793]	-5	0	1	1	60	[1302, 538]	86	0	1	1	175	[1208, 162]	-29	1	0	1	106	[430, 296]	40	0	1	1	136	[1438, 399]	10	1	0	1	16	[782, 190]	-50	1	0	1	162	[1043, 439]	-16	0	1	1	83	[1328, 720]	63	-5	146	151	60	175	106	136	16	162	83
19	8	collaborate	contingent	78.17	1258.75532016	436011.128045	431351.769381	437262.98107	440369.629234	447384.303885	None	7014.67465129	4	4	4	169	0	1	1	30	[1369, 878]	-41	1	0	1	170	[198, 189]	-1	0	1	1	85	[1201, 670]	84	1	0	1	155	[470, 159]	14	1	0	1	1	[978, 640]	-12	1	0	1	144	[909, 786]	25	0	1	1	115	[1480, 445]	54	0	1	1	42	[1467, 644]	-53	-12	169	1	30	170	85	155	144	115	42
20	8	collaborate	contingent	81.3	1311.45843829	457904.257394	454914.595553	459056.704647	462178.99182	469276.24309	None	7097.25127023	4	4	3	64	1	0	1	154	[665, 923]	90	1	0	1	88	[396, 121]	-24	1	0	1	124	[506, 770]	-60	1	0	1	53	[275, 252]	11	0	1	1	78	[1410, 130]	-14	0	1	1	140	[1293, 377]	-76	0	1	1	107	[1499, 799]	-43	0	1	1	170	[1390, 597]	74	11	64	53	154	88	124	78	140	107	170
21	8	collaborate	contingent	50.55	1374.18415804	484389.976036	478477.549279	485708.143559	488831.287327	495845.728128	None	7014.44080107	4	4	2	152	0	1	1	35	[1361, 113]	-63	0	1	1	109	[1103, 389]	43	1	0	1	172	[455, 500]	-20	1	0	1	95	[840, 199]	57	1	0	1	130	[705, 342]	22	1	0	1	54	[534, 194]	-82	0	1	1	155	[1148, 742]	-3	0	1	1	140	[654, 763]	12	-20	152	172	35	109	95	130	54	155	140
22	8	collaborate	contingent	97.3	1446.41486082	508153.625668	503861.455106	509705.22373	512811.930173	519893.35037	None	7081.4201966	3	5	7	165	1	0	1	114	[1052, 696]	51	0	1	1	55	[695, 228]	-70	0	1	1	135	[935, 865]	30	0	1	1	27	[549, 495]	-42	0	1	1	124	[260, 429]	41	1	0	1	39	[1025, 377]	-54	0	1	1	101	[785, 920]	64	1	0	1	161	[1068, 533]	4	4	165	161	114	55	135	27	124	39	101
23	8	collaborate	contingent	5.04	1449.43712372	530997.965723	525803.865639	532249.684962	535355.967323	542419.845087	None	7063.87776451	4	4	6	97	0	1	1	121	[758, 890]	-24	0	1	1	2	[1493, 432]	-85	1	0	1	169	[289, 691]	-72	0	1	1	20	[924, 768]	77	1	0	1	156	[352, 207]	-59	0	1	1	49	[452, 893]	48	1	0	1	140	[702, 314]	-43	1	0	1	80	[610, 524]	17	-43	97	140	121	2	169	20	156	49	80
24	8	collaborate	contingent	94.02	1498.68470087	555162.768919	547363.04734	556481.125941	559587.274149	566684.250884	None	7096.97673447	5	3	2	82	0	1	1	9	[1127, 340]	73	1	0	1	144	[348, 679]	-62	1	0	1	76	[744, 204]	6	1	0	1	24	[199, 140]	58	1	0	1	117	[622, 515]	-35	1	0	1	54	[468, 530]	28	0	1	1	66	[1457, 897]	16	0	1	1	168	[1381, 754]	-86	6	82	76	9	144	24	117	54	66	168
25	8	collaborate	contingent	54.01	1556.21296853	578775.345076	571744.05313	580043.742087	583150.062568	590163.845069	None	7013.7825017	4	4	4	147	1	0	1	14	[499, 662]	-47	1	0	1	112	[258, 801]	35	1	0	1	83	[1001, 627]	64	0	1	1	123	[1295, 578]	24	1	0	1	166	[927, 200]	-19	0	1	1	43	[1120, 150]	-76	0	1	1	151	[808, 707]	-4	0	1	1	29	[1399, 708]	-62	-19	147	166	14	112	83	123	43	151	29
