trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
1	8	collaborate	contingent	29.05	15.0251844693	30366.112317	11244.5860741	31634.3902044	34741.7278233	41808.0118992	None	7066.28407597	4	4	6	159	1	0	1	32	[880, 798]	-53	1	0	1	153	[693, 758]	6	0	1	1	4	[1288, 374]	-25	0	1	1	18	[667, 502]	-39	1	0	1	94	[493, 389]	65	0	1	1	70	[817, 325]	89	1	0	1	132	[448, 542]	27	0	1	1	58	[1477, 398]	-79	27	159	132	32	153	4	18	94	70	58
2	8	collaborate	contingent	95.81	66.537647289	64466.9827677	50688.7196957	65785.8661365	68909.4380191	74870.1893014	None	5960.75128233	3	5	6	138	0	1	1	160	[1072, 282]	-22	0	1	1	87	[1171, 771]	51	1	0	1	42	[603, 663]	-84	0	1	1	115	[855, 160]	23	0	1	1	22	[1373, 420]	-64	1	0	1	97	[790, 932]	41	1	0	1	143	[194, 576]	-5	0	1	1	70	[374, 366]	68	-5	138	143	160	87	42	115	22	97	70
3	8	collaborate	contingent	1.0	92.3150274599	95010.825286	82785.579505	97782.3111	100904.337665	108001.72712	None	7097.38945445	4	4	1	178	1	0	1	173	[913, 905]	5	1	0	1	91	[708, 632]	87	0	1	1	80	[627, 149]	-82	0	1	1	121	[1372, 617]	57	1	0	1	70	[547, 530]	-72	1	0	1	142	[1141, 693]	36	0	1	1	28	[1080, 514]	-30	0	1	1	40	[257, 328]	-42	87	178	91	173	80	121	70	142	28	40
4	8	collaborate	contingent	89.62	177.775335357	129077.250112	117153.118015	131397.481968	134503.824074	141601.321657	None	7097.49758269	4	4	7	146	0	1	1	20	[326, 874]	-54	0	1	1	149	[876, 173]	-3	1	0	1	89	[401, 722]	57	1	0	1	114	[202, 583]	32	0	1	1	7	[1214, 322]	-41	0	1	1	172	[1322, 170]	-26	1	0	1	58	[642, 599]	88	1	0	1	138	[1234, 747]	8	8	146	138	20	149	89	114	7	172	58
5	8	collaborate	contingent	71.53	262.775543822	160656.053972	148883.173487	161909.427756	165030.785026	172094.656559	None	7063.87153339	4	4	3	14	1	0	1	118	[367, 551]	76	0	1	1	77	[789, 183]	-63	0	1	1	177	[915, 281]	17	1	0	1	28	[1315, 726]	-14	1	0	1	149	[987, 794]	45	1	0	1	7	[1121, 926]	7	0	1	1	63	[1144, 379]	-49	0	1	1	161	[1360, 184]	33	-14	14	28	118	77	177	149	7	63	161
6	8	collaborate	contingent	84.27	326.836485748	190297.586138	179442.186947	191549.567817	194672.251948	201769.528876	None	7097.27692778	3	5	2	110	1	0	1	21	[1415, 838]	89	0	1	1	157	[1177, 251]	-47	1	0	1	100	[650, 788]	10	0	1	1	88	[799, 113]	22	1	0	1	50	[1051, 746]	60	0	1	1	11	[767, 269]	-81	0	1	1	67	[1016, 436]	43	0	1	1	142	[1350, 196]	-32	10	110	100	21	157	88	50	11	67	142
7	8	collaborate	contingent	47.16	370.737600202	221443.111352	208148.658367	222693.774966	225801.492683	232814.010634	None	7012.51795112	4	4	0	136	1	0	1	157	[1047, 802]	-21	0	1	1	108	[771, 375]	28	1	0	1	65	[496, 617]	71	0	1	1	45	[834, 145]	-89	1	0	1	136	[1227, 815]	0	0	1	1	90	[258, 351]	46	0	1	1	27	[1448, 252]	-71	1	0	1	17	[899, 932]	-61	-21	136	157	108	65	45	136	90	27	17
8	8	collaborate	contingent	37.55	433.039877109	255008.318177	239878.517008	256277.338667	259382.802552	266480.241489	None	7097.43893687	4	4	4	10	0	1	1	77	[281, 814]	-67	0	1	1	40	[583, 766]	-30	1	0	1	92	[1224, 543]	-82	1	0	1	107	[1266, 868]	83	1	0	1	166	[1430, 450]	24	1	0	1	60	[1057, 476]	-50	0	1	1	176	[477, 543]	14	0	1	1	9	[298, 281]	1	24	10	166	77	40	92	107	60	176	9
9	8	collaborate	contingent	97.3	523.825756836	282881.322478	271708.850608	284115.13788	287237.773995	294302.012065	None	7064.23806979	3	5	1	17	0	1	1	96	[452, 276]	-79	1	0	1	13	[1435, 674]	4	0	1	1	85	[560, 154]	-68	0	1	1	133	[294, 408]	64	1	0	1	156	[886, 860]	41	1	0	1	72	[1322, 438]	-55	0	1	1	168	[846, 259]	29	0	1	1	179	[643, 407]	18	4	17	13	96	85	133	156	72	168	179
10	8	collaborate	contingent	87.05	604.801476589	310384.020186	300246.654072	311635.78121	314742.025817	321839.350028	None	7097.32421098	4	4	7	70	0	1	1	155	[387, 843]	-85	1	0	1	169	[1467, 596]	81	1	0	1	89	[1278, 222]	-19	1	0	1	41	[586, 507]	29	0	1	1	141	[977, 704]	-71	0	1	1	18	[182, 638]	52	0	1	1	119	[363, 625]	-49	1	0	1	61	[894, 294]	9	9	70	61	155	169	89	41	141	18	119
11	8	collaborate	contingent	91.95	681.299744245	341830.623163	328404.614034	343164.269152	346287.325684	353301.418276	None	7014.09259149	4	4	5	171	0	1	1	124	[728, 298]	47	1	0	1	22	[1335, 596]	-31	0	1	1	10	[268, 378]	-19	1	0	1	163	[1209, 724]	8	0	1	1	89	[523, 677]	82	1	0	1	178	[982, 677]	-7	1	0	1	136	[1330, 164]	35	0	1	1	151	[516, 106]	20	-7	171	178	124	22	10	163	89	136	151
12	8	collaborate	contingent	98.47	734.597323457	375079.333871	360114.580378	376330.462987	379435.958027	386449.864418	None	7013.906391	4	4	7	167	0	1	1	143	[598, 238]	24	1	0	1	36	[1175, 412]	-49	1	0	1	123	[1495, 813]	44	1	0	1	9	[1376, 934]	-22	0	1	1	68	[1270, 177]	-81	0	1	1	19	[289, 394]	-32	0	1	1	83	[327, 751]	84	1	0	1	170	[1002, 393]	-3	-3	167	170	143	36	123	9	68	19	83
