trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
1	8	collaborate	contingent	1.0	1.77723963223	48988.5331492	15886.1103902	64034.4020186	67157.7370087	74171.8411179	None	7014.10410921	2	6	0	26.0	1	0	1	116	[431, 302]	90.0	0	1	1	175	[1112, 789]	31.0	0	1	1	10	[930, 901]	16.0	1	0	1	86	[295, 473]	-60.0	0	1	1	25	[745, 847]	1.0	0	1	1	74	[1119, 202]	-48.0	0	1	1	105	[869, 170]	-79.0	0	1	1	61	[1275, 753]	-35.0	90	26.0	116	175	10	86	25	74	105	61
2	8	collaborate	contingent	100.0	52.2938450323	87617.7639421	81336.9243299	105168.892667	108292.904657	115373.57654	None	7080.67188327	1	7	7	126	0	1	1	67	[244, 492]	59	0	1	1	10	[658, 789]	-64	0	1	1	166	[1346, 209]	-40	0	1	1	29	[1287, 892]	-83	0	1	1	47	[1209, 597]	79	0	1	1	149	[1058, 230]	-23	0	1	1	80	[356, 800]	46	1	0	1	126	[1329, 386]	0	0	126	126	67	10	166	29	47	149	80
3	8	collaborate	contingent	99.32	102.533047835	132159.211601	121453.215146	142746.929857	145870.535721	152967.536614	None	7097.00089289	2	6	0	120	1	0	1	122	[1363, 899]	-2	0	1	1	133	[353, 635]	-13	0	1	1	160	[371, 289]	-40	0	1	1	145	[827, 154]	-25	0	1	1	17	[1191, 157]	-77	1	0	1	40	[1464, 143]	80	0	1	1	179	[616, 264]	-59	0	1	1	74	[463, 873]	46	-2	120	122	133	160	145	17	40	179	74
4	8	collaborate	contingent	74.9	158.756199806	174362.953465	161835.786588	183413.014458	186519.733804	193601.524735	None	7081.7909312	3	5	5	38	1	0	1	81	[1200, 342]	-43	0	1	1	123	[756, 359]	-85	0	1	1	138	[1497, 348]	80	0	1	1	3	[602, 849]	35	0	1	1	14	[864, 890]	24	1	0	1	25	[1027, 143]	13	0	1	1	41	[327, 613]	-3	1	0	1	66	[859, 725]	-28	13	38	25	81	123	138	3	14	41	66
5	8	collaborate	contingent	34.58	177.201090559	203238.311026	200031.270297	212456.586951	215579.510683	222644.017767	None	7064.50708376	3	5	1	132	0	1	1	84	[819, 757]	48	1	0	1	157	[477, 805]	-25	1	0	1	39	[897, 895]	-87	0	1	1	117	[1405, 793]	15	0	1	1	28	[1342, 556]	-76	0	1	1	12	[448, 162]	-60	1	0	1	62	[327, 278]	70	0	1	1	171	[788, 321]	-39	-25	132	157	84	39	117	28	12	62	171
6	8	collaborate	contingent	21.86	189.550350358	235888.505365	229825.311963	247611.690734	250735.63748	257833.074556	None	7097.43707601	2	6	0	141	1	0	1	171	[1347, 526]	-30	0	1	1	70	[1178, 201]	71	0	1	1	118	[919, 218]	23	0	1	1	84	[663, 801]	57	1	0	1	31	[1043, 864]	-70	0	1	1	145	[1199, 877]	-4	0	1	1	57	[230, 354]	84	0	1	1	132	[1056, 486]	9	-30	141	171	70	118	84	31	145	57	132
7	8	collaborate	contingent	84.27	242.617363281	272347.967093	265348.463756	293038.380815	296161.715072	303276.424999	None	7114.70992723	2	6	2	105	0	1	1	31	[1096, 107]	74	0	1	1	117	[331, 700]	-12	1	0	1	95	[1317, 225]	10	0	1	1	70	[830, 775]	35	0	1	1	175	[808, 323]	-70	1	0	1	135	[1369, 527]	-30	0	1	1	46	[242, 385]	59	0	1	1	146	[517, 260]	-41	10	105	95	31	117	70	175	135	46	146
8	8	collaborate	contingent	74.9	312.354639638	316938.682918	310107.019176	318173.765822	321297.756919	328378.502844	None	7080.74592444	3	5	7	63	0	1	1	39	[1090, 760]	24	0	1	1	78	[791, 819]	-15	1	0	1	133	[657, 287]	-70	0	1	1	27	[343, 899]	36	0	1	1	90	[494, 687]	-27	0	1	1	3	[633, 608]	60	1	0	1	17	[1190, 401]	46	1	0	1	50	[924, 250]	13	13	63	50	39	78	133	27	90	3	17
9	8	collaborate	contingent	87.05	366.811652561	344445.099574	334841.189028	354264.233131	357387.671852	364452.012527	None	7064.3406744	2	6	6	6	0	1	1	109	[498, 835]	77	0	1	1	47	[550, 151]	-41	1	0	1	91	[1099, 800]	-85	0	1	1	145	[387, 473]	41	0	1	1	36	[346, 719]	-30	0	1	1	63	[996, 325]	-57	1	0	1	177	[1429, 107]	9	0	1	1	10	[1467, 813]	-4	9	6	177	109	47	91	145	36	63	10
10	8	collaborate	contingent	71.53	436.615329662	378131.397047	370247.342948	384593.275376	387716.700902	394731.026768	None	7014.32586617	2	6	6	72	0	1	1	42	[1090, 577]	30	0	1	1	125	[951, 680]	-53	1	0	1	1	[694, 170]	71	0	1	1	13	[1201, 343]	59	0	1	1	29	[179, 405]	43	0	1	1	53	[594, 410]	19	1	0	1	86	[477, 284]	-14	0	1	1	97	[446, 672]	-25	-14	72	86	42	125	1	13	29	53	97
