trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	2.84	534.862069735	385969.522498	354356.228663	387654.393928	390777.843021	397891.516955	None	7113.67393362	4	4	1	149	1	0	1	134	[451, 150]	15	1	0	1	101	[1282, 576]	48	0	1	1	159	[393, 414]	-10	1	0	1	80	[612, 428]	69	0	1	1	171	[991, 757]	-22	1	0	1	148	[773, 284]	1	0	1	1	33	[1340, 892]	-64	0	1	1	16	[182, 608]	-47	48	149	101	134	159	80	171	148	33	16
12	8	collaborate	contingent	99.83	634.777069735	420854.78341	403552.572682	422122.465309	425245.524774	432342.717765	None	7097.19299094	4	4	5	161	0	1	1	61	[946, 308]	-80	1	0	1	139	[438, 566]	22	0	1	1	21	[975, 665]	-40	1	0	1	33	[742, 817]	-52	1	0	1	176	[685, 340]	-15	1	0	1	162	[1201, 192]	-1	0	1	1	120	[290, 400]	41	0	1	1	93	[556, 229]	68	-1	161	162	61	139	21	33	176	120	93
13	8	collaborate	contingent	17.84	670.703972891	448842.697972	437536.543313	450177.455299	453318.288847	460398.074291	None	7079.78544425	4	4	0	173	1	0	1	25	[1339, 829]	-32	0	1	1	133	[1161, 144]	40	0	1	1	68	[503, 667]	-75	0	1	1	151	[1184, 529]	22	1	0	1	11	[909, 766]	-18	1	0	1	95	[1480, 392]	78	0	1	1	176	[951, 219]	-3	1	0	1	109	[553, 209]	64	-32	173	25	133	68	151	11	95	176	109
14	8	collaborate	contingent	89.62	721.959240284	477615.449069	466794.418897	478884.456731	482008.232774	489121.113156	None	7112.88038231	4	4	6	4	0	1	1	114	[175, 557]	70	0	1	1	102	[342, 491]	82	1	0	1	86	[1128, 899]	-82	0	1	1	21	[606, 153]	-17	0	1	1	52	[195, 161]	-48	1	0	1	147	[1295, 351]	37	1	0	1	176	[844, 923]	8	1	0	1	41	[1128, 379]	-37	8	4	176	114	102	86	21	52	147	41
15	8	collaborate	contingent	71.53	758.237341483	507691.824259	494982.384627	508959.787292	512082.997769	519196.842509	None	7113.84473958	4	4	7	27	0	1	1	47	[1511, 679]	-20	1	0	1	24	[1150, 202]	3	0	1	1	70	[1315, 734]	-43	0	1	1	89	[411, 613]	-62	1	0	1	160	[379, 218]	47	1	0	1	130	[976, 252]	77	0	1	1	109	[265, 680]	-82	1	0	1	13	[1371, 204]	14	14	27	13	47	24	70	89	160	130	109
16	8	collaborate	contingent	95.81	809.343465992	537216.082738	524541.422279	538484.719464	541607.954133	548722.139018	None	7114.18488536	3	5	7	71	0	1	1	81	[292, 350]	-10	0	1	1	31	[876, 359]	40	1	0	1	112	[1508, 403]	-41	0	1	1	96	[643, 821]	-25	0	1	1	4	[1078, 694]	67	1	0	1	14	[1241, 154]	57	0	1	1	161	[270, 534]	90	1	0	1	66	[959, 111]	5	5	71	66	81	31	112	96	4	14	161
17	8	collaborate	contingent	54.01	836.968435379	576026.343338	554400.578834	577294.286211	580417.973919	587464.587086	None	7046.61316701	5	3	4	138	1	0	1	14	[257, 361]	-56	0	1	1	77	[1404, 754]	61	0	1	1	95	[169, 736]	43	1	0	1	49	[468, 262]	89	1	0	1	119	[1453, 315]	19	1	0	1	67	[692, 177]	71	1	0	1	176	[1436, 108]	-38	0	1	1	143	[762, 764]	-5	19	138	119	14	77	95	49	67	176	143
18	8	collaborate	contingent	99.32	935.863643845	603413.874209	595981.675746	604831.904208	607955.050175	615018.975956	None	7063.92578078	3	5	1	90	0	1	1	124	[212, 725]	-34	1	0	1	88	[514, 881]	2	0	1	1	144	[529, 453]	-54	1	0	1	57	[1329, 654]	33	1	0	1	114	[971, 862]	-24	0	1	1	1	[525, 153]	89	0	1	1	159	[576, 725]	-69	0	1	1	45	[355, 571]	45	2	90	88	124	144	57	114	1	159	45
19	8	collaborate	contingent	99.83	1026.42895174	631702.330658	620095.2925	633054.010605	636177.153273	643224.305615	None	7047.15234206	3	5	3	100	1	0	1	116	[1494, 668]	-16	0	1	1	53	[397, 152]	47	0	1	1	16	[923, 913]	84	1	0	1	99	[1348, 384]	1	0	1	1	3	[517, 843]	-83	1	0	1	144	[941, 164]	-44	0	1	1	64	[260, 331]	36	0	1	1	154	[663, 322]	-54	1	100	99	116	53	16	3	144	64	154
20	8	collaborate	contingent	94.02	1122.08750102	655198.35997	648985.531342	656466.939883	659589.917976	666670.490741	None	7080.57276444	4	4	7	3	0	1	1	145	[399, 882]	38	0	1	1	40	[373, 603]	-37	1	0	1	127	[1314, 865]	56	1	0	1	178	[612, 185]	5	0	1	1	65	[624, 642]	-62	1	0	1	106	[805, 353]	77	0	1	1	25	[669, 422]	-22	1	0	1	9	[978, 432]	-6	-6	3	9	145	40	127	178	65	106	25
21	8	collaborate	contingent	99.32	1213.88338075	676590.8838	672165.348968	677859.057591	680982.014425	687995.855206	None	7013.84078099	4	4	7	154	1	0	1	34	[1253, 727]	-60	0	1	1	167	[583, 368]	-13	0	1	1	15	[494, 213]	-41	1	0	1	125	[1180, 173]	29	0	1	1	83	[321, 838]	71	0	1	1	54	[780, 805]	-80	1	0	1	94	[969, 370]	60	1	0	1	152	[1292, 452]	2	2	154	152	34	167	15	125	83	54	94
22	8	collaborate	contingent	95.81	1277.65845666	699986.488002	694759.019911	701338.983492	704461.585153	711575.593734	None	7114.00858135	4	4	7	109	0	1	1	117	[657, 936]	-8	0	1	1	62	[591, 264]	47	0	1	1	143	[389, 486]	-34	1	0	1	163	[1127, 339]	-54	1	0	1	36	[1379, 189]	73	1	0	1	25	[1175, 738]	84	0	1	1	132	[207, 735]	-23	1	0	1	104	[772, 275]	5	5	109	104	117	62	143	163	36	25	132
23	8	collaborate	contingent	4.48	1294.4218515	730646.791597	717236.544632	731916.08479	735039.039792	742052.290816	None	7013.25102392	4	4	4	20	1	0	1	14	[1097, 212]	6	1	0	1	1	[699, 262]	19	1	0	1	98	[846, 736]	-78	0	1	1	73	[531, 386]	-53	1	0	1	156	[1347, 168]	44	0	1	1	113	[522, 904]	87	0	1	1	126	[1457, 861]	74	0	1	1	86	[592, 628]	-66	44	20	156	14	1	98	73	113	126	86
24	8	collaborate	contingent	97.3	1390.97648962	756598.011833	747580.488461	757866.900004	760989.239591	768003.322286	None	7014.08269501	4	4	3	12	1	0	1	56	[1358, 158]	-44	0	1	1	39	[172, 797]	-27	1	0	1	125	[1347, 457]	67	1	0	1	8	[1156, 608]	4	0	1	1	20	[566, 497]	-8	0	1	1	73	[374, 790]	-61	0	1	1	147	[409, 459]	45	1	0	1	102	[999, 339]	90	4	12	8	56	39	125	20	73	147	102
25	8	collaborate	contingent	31.74	1422.71656553	782649.415631	773146.586337	783917.526744	787040.52793	794055.228239	None	7014.70030884	4	4	1	5	1	0	1	126	[391, 715]	59	1	0	1	159	[1422, 154]	26	0	1	1	89	[1139, 923]	-84	0	1	1	76	[1387, 675]	-71	1	0	1	18	[637, 578]	-13	0	1	1	170	[742, 861]	15	0	1	1	115	[902, 706]	70	1	0	1	142	[390, 324]	43	26	5	159	126	89	76	18	170	115	142
