trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
1	8	collaborate	contingent	1.53	1.26532990281	27501.2711482	19468.506826	28819.9188342	31959.7392753	38973.547068	None	7013.80779271	3	5	7	173	0	1	1	128	[869, 218]	45	1	0	1	110	[1255, 542]	63	0	1	1	153	[505, 676]	20	1	0	1	28	[1168, 867]	-35	0	1	1	164	[522, 323]	9	0	1	1	59	[1030, 181]	-66	0	1	1	97	[1430, 514]	76	1	0	1	48	[884, 695]	-55	-55	173	48	128	110	153	28	164	59	97
2	8	collaborate	contingent	10.27	52.3769151282	53335.4838024	44634.7475774	54538.2121527	57660.2999294	64757.8019105	None	7097.50198113	4	4	5	126	1	0	1	130	[411, 942]	-4	1	0	1	66	[220, 569]	60	1	0	1	42	[469, 668]	84	0	1	1	107	[290, 390]	19	0	1	1	149	[682, 463]	-23	1	0	1	89	[1078, 882]	37	0	1	1	161	[1358, 488]	-35	0	1	1	55	[571, 123]	71	37	126	89	130	66	42	107	149	161	55
3	8	collaborate	contingent	99.32	151.695537176	74477.1559854	70019.0910484	75729.5082328	78852.1359176	85917.1917301	None	7065.0558125	4	4	4	140	0	1	1	179	[274, 155]	-39	1	0	1	47	[1164, 611]	-87	0	1	1	9	[538, 245]	-49	0	1	1	108	[1169, 226]	32	1	0	1	138	[963, 924]	2	0	1	1	157	[693, 219]	-17	1	0	1	91	[968, 748]	49	1	0	1	24	[382, 768]	-64	2	140	138	179	47	9	108	157	91	24
4	8	collaborate	contingent	98.47	212.983655306	97656.4571618	92245.0563403	98908.1016273	102031.092183	109062.269036	None	7031.17685308	4	4	6	3	1	0	1	27	[1196, 494]	-24	1	0	1	95	[226, 760]	88	1	0	1	69	[469, 739]	-66	0	1	1	80	[174, 306]	-77	0	1	1	50	[615, 259]	-47	0	1	1	127	[1193, 160]	56	1	0	1	0	[1426, 128]	3	0	1	1	145	[330, 145]	38	3	3	0	27	95	69	80	50	127	145
5	8	collaborate	contingent	78.17	301.983089208	121569.630553	114305.192501	122804.993105	125945.148561	133042.020466	None	7096.87190506	4	4	0	115	1	0	1	127	[854, 937]	-12	1	0	1	16	[686, 732]	-81	0	1	1	94	[1176, 474]	21	0	1	1	74	[387, 190]	41	1	0	1	84	[1400, 707]	31	0	1	1	143	[203, 118]	-28	1	0	1	43	[262, 731]	72	0	1	1	174	[1390, 161]	-59	-12	115	127	16	94	74	84	143	43	174
6	8	collaborate	contingent	89.62	396.451711256	141058.413806	137918.265682	142326.710387	145450.097535	152463.472082	None	7013.37454669	4	4	4	82	1	0	1	73	[1474, 510]	9	1	0	1	170	[932, 890]	-88	0	1	1	38	[1146, 213]	44	0	1	1	15	[997, 423]	67	1	0	1	90	[289, 480]	-8	1	0	1	51	[537, 580]	31	0	1	1	4	[857, 356]	78	0	1	1	110	[1464, 114]	-28	-8	82	90	73	170	38	15	51	4	110
7	8	collaborate	contingent	47.16	460.682019152	163168.61774	157740.646174	164269.848129	167376.148084	174456.777295	None	7080.62921105	4	4	7	140	1	0	1	41	[413, 777]	-81	0	1	1	116	[210, 189]	24	1	0	1	19	[937, 941]	-59	0	1	1	177	[1122, 780]	-37	0	1	1	151	[535, 183]	-11	0	1	1	31	[1350, 321]	-71	1	0	1	54	[244, 753]	86	1	0	1	161	[407, 608]	-21	-21	140	161	41	116	19	177	151	31	54
8	8	collaborate	contingent	99.83	521.529032075	187482.683721	179533.466606	188734.788556	191857.968245	198904.877573	None	7046.90932842	4	4	4	90	0	1	1	103	[529, 726]	-13	1	0	1	21	[1293, 308]	69	0	1	1	10	[473, 245]	80	0	1	1	65	[722, 902]	25	1	0	1	91	[1450, 834]	-1	1	0	1	146	[960, 188]	-56	0	1	1	175	[206, 487]	-85	1	0	1	113	[1400, 506]	-23	-1	90	91	103	21	10	65	146	175	113
9	8	collaborate	contingent	98.47	619.412581358	210578.440256	204699.578337	211846.735737	214953.22739	222051.187541	None	7097.96015163	4	4	3	104	0	1	1	65	[610, 738]	39	0	1	1	118	[1345, 237]	-14	0	1	1	169	[544, 281]	-65	1	0	1	101	[1142, 885]	3	1	0	1	28	[933, 735]	76	1	0	1	90	[1419, 755]	14	1	0	1	143	[794, 796]	-39	0	1	1	13	[245, 236]	-89	3	104	101	65	118	169	28	90	143	13
10	8	collaborate	contingent	99.32	674.206767338	232706.167195	227026.870783	234023.952787	237130.234048	244144.008853	None	7013.77480443	4	4	4	64	0	1	1	40	[191, 624]	24	1	0	1	167	[1331, 335]	77	1	0	1	103	[442, 826]	-39	0	1	1	10	[444, 209]	54	1	0	1	66	[1475, 622]	-2	1	0	1	133	[1159, 375]	-69	0	1	1	51	[206, 779]	13	0	1	1	0	[739, 215]	64	-2	64	66	40	167	103	10	133	51	0
