trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
1	8	collaborate	contingent	2.55	1.7750405949	57627.7796594	21455.979594	58862.7778926	62002.8168632	68532.483546	None	6529.66668279	6	2	7	110	0	1	1	116	[431, 302]	-6	1	0	1	175	[1112, 789]	-65	1	0	1	10	[930, 901]	-80	0	1	1	86	[295, 473]	24	1	0	1	25	[745, 847]	85	1	0	1	74	[1119, 202]	36	1	0	1	105	[869, 170]	5	1	0	1	61	[1275, 753]	49	49	110	61	116	175	10	86	25	74	105
2	8	collaborate	contingent	1.03	52.2900405949	98759.2712736	76181.1948632	100027.314959	103150.458615	107209.744331	None	4059.28571533	7	1	4	115	1	0	1	67	[244, 492]	48	1	0	1	10	[658, 789]	-75	1	0	1	166	[1346, 209]	-51	1	0	1	29	[1287, 892]	86	1	0	1	47	[1209, 597]	68	1	0	1	149	[1058, 230]	-34	1	0	1	80	[356, 800]	35	0	1	1	126	[1329, 386]	-11	68	115	47	67	10	166	29	149	80	126
3	8	collaborate	contingent	1.16	102.528662642	136349.355915	116292.902824	137601.251296	140724.449566	143696.897089	None	2972.44752241	6	2	7	13	0	1	1	122	[1363, 899]	71	1	0	1	133	[353, 635]	60	1	0	1	160	[371, 289]	33	1	0	1	145	[827, 154]	48	1	0	1	17	[1191, 157]	-4	0	1	1	40	[1464, 143]	-27	1	0	1	179	[616, 264]	14	1	0	1	74	[463, 873]	-61	-61	13	74	122	133	160	145	17	40	179
4	8	collaborate	contingent	37.55	158.754382396	176996.098544	156672.274002	178248.045973	181371.972926	184544.688976	None	3172.71604993	5	3	2	114	0	1	1	81	[1200, 342]	33	1	0	1	123	[756, 359]	-9	1	0	1	138	[1497, 348]	-24	1	0	1	3	[602, 849]	-69	1	0	1	14	[864, 890]	-80	0	1	1	25	[1027, 143]	89	1	0	1	41	[327, 613]	73	0	1	1	66	[859, 725]	48	-24	114	138	81	123	3	14	25	41	66
5	8	collaborate	contingent	2.31	177.197272354	206036.89596	194865.089297	207305.339175	210429.377922	214019.414914	None	3590.03699126	5	3	4	78	1	0	1	84	[819, 757]	-6	0	1	1	157	[477, 805]	-79	0	1	1	39	[897, 895]	39	1	0	1	117	[1405, 793]	-39	1	0	1	28	[1342, 556]	50	1	0	1	12	[448, 162]	66	0	1	1	62	[327, 278]	16	1	0	1	171	[788, 321]	87	50	78	28	84	157	39	117	12	62	171
6	8	collaborate	contingent	2.84	189.549285277	241206.045938	224656.24189	242440.977827	245564.392723	248570.059438	None	3005.66671505	6	2	2	70	0	1	1	171	[1347, 526]	79	1	0	1	70	[1178, 201]	0	1	0	1	118	[919, 218]	-48	1	0	1	84	[663, 801]	-14	0	1	1	31	[1043, 864]	39	1	0	1	145	[1199, 877]	-75	1	0	1	57	[230, 354]	13	1	0	1	132	[1056, 486]	-62	-48	70	118	171	70	84	31	145	57	132
7	8	collaborate	contingent	21.86	242.615165003	286612.262537	260176.106549	287881.527535	291003.625818	294978.694104	None	3975.06828648	6	2	6	76	1	0	1	31	[1096, 107]	45	1	0	1	117	[331, 700]	-41	0	1	1	95	[1317, 225]	-19	1	0	1	70	[830, 775]	6	1	0	1	175	[808, 323]	81	0	1	1	135	[1369, 527]	-59	1	0	1	46	[242, 385]	30	1	0	1	146	[517, 260]	-70	30	76	46	31	117	95	70	175	135	146
8	8	collaborate	contingent	64.57	312.350884757	311829.625777	304931.001696	313013.738668	316136.539243	318608.001504	None	2471.46226173	5	3	0	23	1	0	1	39	[1090, 760]	-16	1	0	1	78	[791, 819]	-55	0	1	1	133	[657, 287]	70	1	0	1	27	[343, 899]	-4	1	0	1	90	[494, 687]	-67	1	0	1	3	[633, 608]	20	0	1	1	17	[1190, 401]	6	0	1	1	50	[924, 250]	-27	-16	23	39	78	133	27	90	3	17	50
9	8	collaborate	contingent	21.86	366.808161664	347833.122206	329663.008593	349085.301289	352207.506601	355466.082548	None	3258.57594644	6	2	3	115	1	0	1	109	[498, 835]	6	1	0	1	47	[550, 151]	68	0	1	1	91	[1099, 800]	24	1	0	1	145	[387, 473]	-30	1	0	1	36	[346, 719]	79	1	0	1	63	[996, 325]	52	0	1	1	177	[1429, 107]	-62	1	0	1	10	[1467, 813]	-75	-30	115	145	109	47	91	36	63	177	10
10	8	collaborate	contingent	68.08	436.61250408	378159.059853	365065.989007	379411.465091	382534.186859	385072.422891	None	2538.23603151	6	2	3	28	1	0	1	42	[1090, 577]	-14	1	0	1	125	[951, 680]	83	0	1	1	1	[694, 170]	27	1	0	1	13	[1201, 343]	15	1	0	1	29	[179, 405]	-1	1	0	1	53	[594, 410]	-25	0	1	1	86	[477, 284]	-58	1	0	1	97	[446, 672]	-69	15	28	13	42	125	1	29	53	86	97
