trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	61.05	681.291202265	346730.27466	332452.481855	347999.514706	351121.974883	356950.060515	None	5828.0856317	4	4	7	134	1	0	1	124	[728, 298]	10	0	1	1	22	[1335, 596]	-68	1	0	1	10	[268, 378]	-56	0	1	1	163	[1209, 724]	-29	1	0	1	89	[523, 677]	45	0	1	1	178	[982, 677]	-44	0	1	1	136	[1330, 164]	-2	1	0	1	151	[516, 106]	-17	-17	134	151	124	22	10	163	89	178	136
12	8	collaborate	contingent	8.13	734.591410731	380063.139927	363763.246076	381147.330772	384270.433854	390315.587474	None	6045.15361907	4	4	6	44	1	0	1	143	[598, 238]	81	0	1	1	36	[1175, 412]	8	0	1	1	123	[1495, 813]	-79	0	1	1	9	[1376, 934]	35	1	0	1	68	[1270, 177]	-24	1	0	1	19	[289, 394]	25	1	0	1	83	[327, 751]	-39	0	1	1	170	[1002, 393]	54	-39	44	83	143	36	123	9	68	19	170
13	8	collaborate	contingent	95.81	832.155032778	416367.805349	396344.011638	417719.651336	420842.139737	426904.205712	None	6062.06597509	4	4	5	22	1	0	1	121	[478, 169]	81	0	1	1	148	[1157, 888]	54	1	0	1	7	[545, 483]	15	0	1	1	173	[904, 275]	29	1	0	1	37	[479, 898]	-15	1	0	1	27	[451, 742]	-5	0	1	1	163	[1238, 225]	39	0	1	1	88	[1470, 338]	-66	-5	22	27	121	148	7	173	37	163	88
14	8	collaborate	contingent	50.55	896.514034272	453156.476588	433082.74376	454424.552514	457547.831167	464561.538896	None	7013.70772827	5	3	6	47	1	0	1	108	[438, 480]	-61	0	1	1	93	[1271, 356]	-46	0	1	1	36	[1143, 534]	11	0	1	1	161	[1456, 151]	66	1	0	1	126	[694, 915]	-79	1	0	1	13	[1152, 718]	34	1	0	1	67	[1014, 435]	-20	1	0	1	49	[983, 711]	-2	-20	47	67	108	93	36	161	126	13	49
15	8	collaborate	contingent	78.17	969.637711373	503855.641105	472593.745716	504940.454696	508063.615324	515010.732186	None	6947.11686133	4	4	4	44	0	1	1	108	[1250, 792]	-64	1	0	1	61	[339, 258]	-17	1	0	1	76	[538, 311]	-32	0	1	1	145	[1348, 502]	79	1	0	1	32	[196, 768]	12	0	1	1	18	[1199, 571]	26	0	1	1	98	[1072, 319]	-54	1	0	1	46	[872, 773]	-2	12	44	32	108	61	76	145	18	98	46
16	8	collaborate	contingent	94.02	1060.17498828	584597.406682	520120.41857	586150.388419	589273.633351	593999.740126	None	4726.10677498	4	4	5	91	0	1	1	114	[1269, 273]	-23	1	0	1	75	[469, 322]	16	0	1	1	150	[1273, 787]	-59	0	1	1	172	[1408, 144]	-81	1	0	1	44	[305, 765]	47	1	0	1	97	[997, 691]	-6	1	0	1	140	[736, 691]	-49	0	1	1	23	[1431, 724]	68	-6	91	97	114	75	150	172	44	140	23
17	8	collaborate	contingent	19.77	1070.56002888	650176.807996	604302.410123	651344.550447	654467.843762	661114.065394	None	6646.22163283	4	4	2	136	1	0	1	1	[723, 258]	-45	0	1	1	167	[1290, 195]	-31	1	0	1	105	[556, 913]	31	0	1	1	139	[1414, 297]	-3	0	1	1	73	[981, 218]	63	1	0	1	25	[216, 593]	-69	1	0	1	124	[333, 134]	12	0	1	1	56	[1175, 486]	80	31	136	105	1	167	139	73	25	124	56
18	8	collaborate	contingent	29.05	1119.12370598	709092.048286	667710.340578	712798.789477	715921.98566	722969.093284	None	7047.10762462	4	4	1	51	1	0	1	141	[272, 615]	90	1	0	1	24	[539, 538]	27	0	1	1	157	[1184, 329]	74	0	1	1	5	[1379, 780]	46	0	1	1	36	[1121, 646]	15	1	0	1	77	[239, 264]	-26	1	0	1	131	[430, 254]	-80	0	1	1	170	[643, 727]	61	27	51	24	141	157	5	36	77	131	170
19	8	collaborate	contingent	99.83	1218.95313988	773068.78752	728229.397905	775070.928825	778195.115023	785191.151665	None	6996.03664191	4	4	3	80	0	1	1	29	[1087, 604]	51	1	0	1	117	[365, 595]	-37	0	1	1	92	[1418, 938]	-12	1	0	1	81	[574, 554]	-1	0	1	1	106	[1134, 917]	-26	1	0	1	66	[205, 520]	14	0	1	1	157	[855, 888]	-77	1	0	1	13	[605, 795]	67	-1	80	81	29	117	92	106	66	157	13
20	8	collaborate	contingent	91.95	1309.73971915	850252.652074	790418.741812	851671.47819	854795.157468	860956.871128	None	6161.7136603	4	4	7	168	0	1	1	79	[1336, 188]	89	1	0	1	135	[400, 298]	33	0	1	1	96	[1022, 318]	72	1	0	1	34	[460, 671]	-46	0	1	1	115	[793, 228]	53	1	0	1	67	[241, 870]	-79	0	1	1	147	[626, 181]	21	1	0	1	175	[679, 468]	-7	-7	168	175	79	135	96	34	115	67	147
21	8	collaborate	contingent	98.47	1403.78629842	900301.143374	868172.814215	902521.292833	905645.296495	912725.399726	None	7080.10323131	4	4	1	57	0	1	1	150	[1448, 581]	87	1	0	1	54	[637, 697]	3	0	1	1	16	[852, 239]	41	0	1	1	120	[1299, 468]	-63	0	1	1	97	[1179, 322]	-40	1	0	1	74	[541, 488]	-17	1	0	1	163	[1095, 787]	74	1	0	1	177	[365, 762]	60	3	57	54	150	16	120	97	74	163	177
22	8	collaborate	contingent	57.52	1481.78150688	964244.328032	918019.219703	966815.072123	969938.995148	977035.127749	None	7096.13260114	4	4	6	46	0	1	1	15	[1065, 812]	31	0	1	1	86	[1418, 766]	-40	1	0	1	53	[689, 166]	-7	1	0	1	162	[483, 359]	64	1	0	1	143	[344, 460]	83	0	1	1	101	[857, 866]	-55	1	0	1	64	[328, 667]	-18	0	1	1	114	[998, 379]	-68	-18	46	64	15	86	53	162	143	101	114
23	8	collaborate	contingent	100.0	1581.69594079	1003787.66363	982395.696203	1004973.60755	1008095.72025	1013974.01697	None	5878.29672001	4	4	7	86	0	1	1	98	[1111, 319]	-12	0	1	1	29	[993, 840]	57	1	0	1	48	[577, 887]	38	0	1	1	16	[800, 696]	70	1	0	1	174	[487, 159]	-88	1	0	1	59	[261, 711]	27	0	1	1	6	[1239, 662]	80	1	0	1	86	[325, 507]	0	0	86	86	98	29	48	16	174	59	6
24	8	collaborate	contingent	95.81	1679.51537469	1049110.212	1020386.47928	1050779.12663	1053902.63987	1060966.12177	None	7063.4819052	5	3	7	32	0	1	1	55	[1193, 935]	-23	1	0	1	109	[188, 238]	-77	1	0	1	142	[431, 202]	70	1	0	1	173	[490, 633]	39	0	1	1	128	[1459, 197]	84	0	1	1	71	[1123, 441]	-39	1	0	1	89	[640, 366]	-57	1	0	1	27	[214, 729]	5	5	32	27	55	109	142	173	128	71	89
25	8	collaborate	contingent	89.62	1773.56058315	1093399.78528	1066810.87455	1095133.35584	1098256.10118	1105320.03979	None	7063.93860955	4	4	3	112	1	0	1	19	[279, 743]	-87	1	0	1	104	[437, 436]	8	0	1	1	51	[949, 925]	61	1	0	1	120	[689, 695]	-8	0	1	1	174	[1381, 755]	-62	1	0	1	137	[171, 340]	-25	0	1	1	41	[1064, 291]	71	0	1	1	29	[1074, 680]	83	-8	112	120	19	104	51	174	137	41	29
