trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
1	8	collaborate	contingent	1.0	48.4046381139	53922.3341148	20890.827399	59666.4269492	62772.8065121	69786.4502465	None	7013.64373443	3	5	7	89.0	0	1	1	43	[402, 460]	46.0	1	0	1	70	[1437, 481]	19.0	1	0	1	12	[616, 650]	77.0	0	1	1	24	[418, 814]	65.0	0	1	1	53	[364, 612]	36.0	0	1	1	129	[778, 849]	-40.0	0	1	1	159	[205, 572]	-70.0	1	0	1	179	[828, 352]	90.0	90	89.0	179	43	70	12	24	53	129	159
2	8	collaborate	contingent	34.58	68.5344477066	81811.6484349	77485.7826298	82962.9233359	86069.1980682	93082.7963516	None	7013.59828342	4	4	7	20	0	1	1	72	[553, 892]	-52	1	0	1	22	[1242, 826]	-2	0	1	1	113	[1371, 122]	87	1	0	1	41	[1269, 536]	-21	0	1	1	146	[526, 318]	54	0	1	1	89	[602, 712]	-69	1	0	1	164	[1097, 617]	36	1	0	1	175	[1004, 856]	25	25	20	175	72	22	113	41	146	89	164
3	8	collaborate	contingent	89.62	150.79516746	100898.883591	98560.6452138	102150.914592	105256.938977	110283.886663	None	5026.94768588	5	3	0	50	1	0	1	58	[462, 286]	-8	1	0	1	122	[1114, 274]	-72	0	1	1	110	[841, 858]	-60	0	1	1	0	[233, 438]	50	1	0	1	93	[1391, 795]	-43	1	0	1	145	[896, 321]	85	0	1	1	47	[699, 803]	3	1	0	1	27	[1084, 742]	23	-8	50	58	122	110	0	93	145	47	27
4	8	collaborate	contingent	7.21	200.376752685	120955.062143	118115.629944	122256.835612	125364.670341	129004.178561	None	3639.50822004	5	3	5	148	0	1	1	170	[345, 411]	-22	1	0	1	105	[1321, 585]	43	1	0	1	139	[1222, 914]	9	1	0	1	159	[925, 234]	-11	1	0	1	19	[1145, 259]	-51	1	0	1	8	[759, 163]	-40	0	1	1	41	[641, 434]	-73	0	1	1	121	[359, 679]	27	-40	148	8	170	105	139	159	19	41	121
5	8	collaborate	contingent	57.52	278.795374733	140594.817412	138073.214252	141845.803772	144969.748685	148760.775189	None	3791.02650381	5	3	2	168	1	0	1	86	[557, 346]	82	0	1	1	59	[258, 709]	-71	1	0	1	6	[919, 236]	-18	0	1	1	105	[545, 515]	63	0	1	1	43	[236, 200]	-55	1	0	1	131	[1356, 407]	37	1	0	1	74	[858, 831]	-86	1	0	1	163	[1018, 613]	5	-18	168	6	86	59	105	43	131	74	163
6	8	collaborate	contingent	57.52	349.691254459	170804.793762	156842.405209	172105.539086	175212.898778	179303.402741	None	4090.50396377	4	4	1	102	0	1	1	135	[193, 343]	-33	1	0	1	84	[834, 832]	18	0	1	1	176	[260, 686]	-74	0	1	1	46	[487, 602]	56	0	1	1	106	[486, 785]	-4	1	0	1	15	[1435, 155]	87	1	0	1	152	[1457, 649]	-50	1	0	1	120	[1000, 919]	-18	18	102	84	135	176	46	106	15	152	120
7	8	collaborate	contingent	97.3	448.255688361	203117.445052	187586.645393	204620.009002	207726.371338	211717.710354	None	3991.33901618	3	5	4	131	0	1	1	146	[1389, 739]	-15	0	1	1	89	[618, 370]	42	0	1	1	156	[345, 856]	-25	0	1	1	109	[231, 662]	22	1	0	1	135	[805, 312]	-4	1	0	1	123	[1035, 333]	8	1	0	1	28	[1282, 198]	-77	0	1	1	63	[478, 191]	68	-4	131	135	146	89	156	109	123	28	63
8	8	collaborate	contingent	81.3	538.140896827	253667.58705	219984.070519	255721.127977	258844.235345	264188.471057	None	5344.23571189	3	5	5	6	0	1	1	65	[858, 297]	-59	0	1	1	125	[301, 278]	61	0	1	1	15	[202, 115]	-9	1	0	1	165	[1056, 495]	21	0	1	1	45	[417, 610]	-39	1	0	1	175	[602, 809]	11	1	0	1	135	[851, 727]	51	0	1	1	150	[1047, 841]	36	11	6	175	65	125	15	165	45	135	150
9	8	collaborate	contingent	47.16	605.248173735	277049.265233	271085.051308	278333.372553	281456.568624	285630.536043	None	4173.96741895	4	4	2	143	1	0	1	89	[1460, 117]	54	0	1	1	21	[705, 771]	-58	1	0	1	164	[1334, 739]	-21	0	1	1	177	[256, 120]	-34	0	1	1	107	[901, 853]	36	0	1	1	120	[271, 402]	23	1	0	1	31	[1085, 488]	-68	1	0	1	138	[1309, 177]	5	-21	143	164	89	21	177	107	120	31	138
10	8	collaborate	contingent	99.32	703.556723018	326461.726581	293746.348891	328080.947888	331189.121666	336230.577756	None	5041.45608919	3	5	7	109	0	1	1	11	[205, 206]	-82	0	1	1	53	[1465, 630]	56	1	0	1	123	[1106, 105]	-14	0	1	1	31	[386, 344]	78	0	1	1	141	[615, 127]	-32	1	0	1	165	[622, 315]	-56	0	1	1	63	[299, 871]	46	1	0	1	111	[895, 690]	-2	-2	109	111	11	53	123	31	141	165	63
