trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	98.47	534.860092286	391610.228162	358630.192374	392861.953456	395968.872149	402282.968237	None	6314.0960886	4	4	4	174	0	1	1	134	[451, 150]	40	0	1	1	101	[1282, 576]	73	1	0	1	159	[393, 414]	15	0	1	1	80	[612, 428]	-86	1	0	1	171	[991, 757]	3	0	1	1	148	[773, 284]	26	1	0	1	33	[1340, 892]	-39	1	0	1	16	[182, 608]	-22	3	174	171	134	101	159	80	148	33	16
12	8	collaborate	contingent	100.0	634.774526188	426245.732035	408309.312405	427346.320621	430469.391166	437566.47162	None	7097.08045357	4	4	7	93	1	0	1	61	[946, 308]	32	0	1	1	139	[438, 566]	-46	1	0	1	21	[975, 665]	72	0	1	1	33	[742, 817]	60	0	1	1	176	[685, 340]	-83	0	1	1	162	[1201, 192]	-69	1	0	1	120	[290, 400]	-27	1	0	1	93	[556, 229]	0	0	93	93	61	139	21	33	176	162	120
13	8	collaborate	contingent	54.01	670.697308179	453415.526979	442375.965094	455419.231576	458525.36148	464002.011926	None	5476.65044615	4	4	2	49	0	1	1	25	[1339, 829]	24	1	0	1	133	[1161, 144]	-84	1	0	1	68	[503, 667]	-19	1	0	1	151	[1184, 529]	78	0	1	1	11	[909, 766]	38	0	1	1	95	[1480, 392]	-46	1	0	1	176	[951, 219]	53	0	1	1	109	[553, 209]	-60	-19	49	68	25	133	151	11	95	176	109
14	8	collaborate	contingent	12.89	721.953887449	482038.535213	471232.319685	484107.522747	487213.94918	489786.626651	None	2572.67747024	4	4	0	149	1	0	1	114	[175, 557]	35	1	0	1	102	[342, 491]	47	0	1	1	86	[1128, 899]	63	1	0	1	21	[606, 153]	-52	1	0	1	52	[195, 161]	-83	0	1	1	147	[1295, 351]	2	0	1	1	176	[844, 923]	-27	0	1	1	41	[1128, 379]	-72	35	149	114	102	86	21	52	147	176	41
15	8	collaborate	contingent	1.03	758.233229865	508639.404567	499020.138683	514183.515185	517309.31497	524353.416425	None	7044.10145472	4	4	3	158	1	0	1	47	[1511, 679]	-69	0	1	1	24	[1150, 202]	-46	1	0	1	70	[1315, 734]	88	1	0	1	89	[411, 613]	69	0	1	1	160	[379, 218]	-2	0	1	1	130	[976, 252]	28	1	0	1	109	[265, 680]	49	0	1	1	13	[1371, 204]	-35	69	158	89	47	24	70	160	130	109	13
16	8	collaborate	contingent	6.4	809.337867979	542439.140806	529513.634838	543707.654994	546814.062001	553009.329852	None	6195.26785112	5	3	3	137	1	0	1	81	[292, 350]	56	1	0	1	31	[876, 359]	-74	0	1	1	112	[1508, 403]	25	1	0	1	96	[643, 821]	41	1	0	1	4	[1078, 694]	-47	0	1	1	14	[1241, 154]	-57	1	0	1	161	[270, 534]	-24	0	1	1	66	[959, 111]	71	41	137	96	81	31	112	4	14	161	66
17	8	collaborate	contingent	1.24	836.964771135	578826.779394	558904.668665	582516.785962	585625.499591	592637.057259	None	7011.55766812	3	5	1	136	0	1	1	14	[257, 361]	-58	1	0	1	77	[1404, 754]	59	1	0	1	95	[169, 736]	41	0	1	1	49	[468, 262]	87	0	1	1	119	[1453, 315]	17	0	1	1	67	[692, 177]	69	0	1	1	176	[1436, 108]	-40	1	0	1	143	[762, 764]	-7	59	136	77	14	95	49	119	67	176	143
18	8	collaborate	contingent	98.47	935.858393183	608803.948491	601221.931273	610071.625507	613177.268282	617702.750353	None	4525.48207044	5	3	6	156	1	0	1	124	[212, 725]	32	0	1	1	88	[514, 881]	68	1	0	1	144	[529, 453]	12	0	1	1	57	[1329, 654]	-81	0	1	1	114	[971, 862]	42	1	0	1	1	[525, 153]	-25	1	0	1	159	[576, 725]	-3	1	0	1	45	[355, 571]	-69	-3	156	159	124	88	144	57	114	1	45
19	8	collaborate	contingent	81.3	1026.42282708	637008.958549	625334.167695	638276.067065	641399.18526	648479.86095	None	7080.67569034	5	3	7	143	0	1	1	116	[1494, 668]	27	1	0	1	53	[397, 152]	90	1	0	1	16	[923, 913]	-53	0	1	1	99	[1348, 384]	44	1	0	1	3	[517, 843]	-40	0	1	1	144	[941, 164]	-1	1	0	1	64	[260, 331]	79	1	0	1	154	[663, 322]	-11	-11	143	154	116	53	16	99	3	144	64
20	8	collaborate	contingent	97.3	1122.08383121	660319.741136	654226.14609	661688.549581	664812.630671	671875.751402	None	7063.12073167	4	4	0	141	1	0	1	145	[399, 882]	-4	1	0	1	40	[373, 603]	-79	0	1	1	127	[1314, 865]	14	0	1	1	178	[612, 185]	-37	1	0	1	65	[624, 642]	76	0	1	1	106	[805, 353]	35	1	0	1	25	[669, 422]	-64	0	1	1	9	[978, 432]	-48	-4	141	145	40	127	178	65	106	25	9
21	8	collaborate	contingent	84.27	1213.87745326	681478.055019	676952.134569	683080.635005	686186.772606	690929.538617	None	4742.7660111	4	4	2	25	0	1	1	34	[1253, 727]	-9	1	0	1	167	[583, 368]	38	1	0	1	15	[494, 213]	10	0	1	1	125	[1180, 173]	80	1	0	1	83	[321, 838]	-58	1	0	1	54	[780, 805]	-29	0	1	1	94	[969, 370]	-69	0	1	1	152	[1292, 452]	53	10	25	15	34	167	125	83	54	94	152
22	8	collaborate	contingent	31.74	1277.65209138	705291.283513	698795.135458	706559.850115	709683.459105	713827.235367	None	4143.77626243	4	4	0	143	1	0	1	117	[657, 936]	26	1	0	1	62	[591, 264]	81	1	0	1	143	[389, 486]	0	0	1	1	163	[1127, 339]	-20	0	1	1	36	[1379, 189]	-73	0	1	1	25	[1175, 738]	-62	1	0	1	132	[207, 735]	11	0	1	1	104	[772, 275]	39	26	143	117	62	143	163	36	25	132	104
23	8	collaborate	contingent	29.05	1294.41466853	735467.179844	722475.237077	737119.665776	740226.842512	747139.758276	None	6912.91576376	4	4	7	113	0	1	1	14	[1097, 212]	-81	0	1	1	1	[699, 262]	-68	0	1	1	98	[846, 736]	15	1	0	1	73	[531, 386]	40	0	1	1	156	[1347, 168]	-43	1	0	1	113	[522, 904]	0	1	0	1	126	[1457, 861]	-13	1	0	1	86	[592, 628]	27	27	113	86	14	1	98	73	156	113	126
24	8	collaborate	contingent	95.81	1390.96821781	761587.376	752817.316856	763093.398215	766211.623865	773308.398626	None	7096.77476109	4	4	1	44	0	1	1	56	[1358, 158]	-12	1	0	1	39	[172, 797]	5	0	1	1	125	[1347, 457]	-81	0	1	1	8	[1156, 608]	36	1	0	1	20	[566, 497]	24	1	0	1	73	[374, 790]	-29	1	0	1	147	[409, 459]	77	0	1	1	102	[999, 339]	-58	5	44	39	56	125	8	20	73	147	102
25	8	collaborate	contingent	31.74	1422.70829372	788037.183421	778384.062646	789138.33281	792245.293289	796553.932364	None	4308.63907468	4	4	6	89	0	1	1	126	[391, 715]	-37	0	1	1	159	[1422, 154]	-70	1	0	1	89	[1139, 923]	0	1	0	1	76	[1387, 675]	13	0	1	1	18	[637, 578]	71	1	0	1	170	[742, 861]	-81	1	0	1	115	[902, 706]	-26	0	1	1	142	[390, 324]	-53	-26	89	115	126	159	89	76	18	170	142
