trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	91.95	620.734761488	228984.97001	222003.640113	231138.131128	234244.601959	236649.597245	None	2404.99528629	4	4	7	118	1	0	1	38	[1215, 140]	80	1	0	1	87	[418, 267]	31	0	1	1	51	[857, 703]	67	0	1	1	155	[1456, 634]	-37	0	1	1	26	[676, 188]	-88	1	0	1	170	[552, 931]	-52	0	1	1	139	[469, 740]	-21	1	0	1	111	[647, 370]	7	7	118	111	38	87	51	155	26	170	139
12	8	collaborate	contingent	97.3	718.619969953	248106.83224	243797.403941	249374.444508	252480.703113	255069.126593	None	2588.42348029	4	4	1	123	1	0	1	0	[516, 496]	-57	1	0	1	119	[1331, 263]	4	0	1	1	27	[831, 759]	-84	1	0	1	131	[1399, 552]	-8	0	1	1	41	[351, 658]	82	0	1	1	91	[290, 818]	32	0	1	1	161	[1071, 871]	-38	1	0	1	70	[1097, 505]	53	4	123	119	0	27	131	41	91	161	70
13	8	collaborate	contingent	91.95	814.509403856	264287.674858	261701.384643	265556.283383	268662.812861	272203.189488	None	3540.37662762	4	4	7	165	0	1	1	63	[915, 725]	-78	0	1	1	13	[1138, 485]	-28	1	0	1	32	[713, 645]	-47	1	0	1	113	[361, 509]	52	1	0	1	126	[1345, 183]	39	0	1	1	99	[594, 765]	66	0	1	1	1	[1481, 309]	-16	1	0	1	158	[820, 288]	7	7	165	158	63	13	32	113	126	99	1
14	8	collaborate	contingent	19.77	874.308837758	284611.887199	278615.847302	285729.570503	288836.313674	290706.326341	None	1870.01266764	4	4	1	129	0	1	1	131	[977, 934]	-2	1	0	1	98	[933, 239]	31	1	0	1	13	[517, 165]	-64	1	0	1	166	[293, 731]	-37	0	1	1	80	[1377, 165]	49	0	1	1	33	[404, 867]	-84	0	1	1	1	[1003, 591]	-52	1	0	1	121	[1082, 208]	8	31	129	98	131	13	166	80	33	1	121
15	8	collaborate	contingent	99.32	973.627459805	305603.659466	298104.497011	306938.271659	310044.737359	313518.308328	None	3473.57096883	4	4	6	24	0	1	1	64	[835, 824]	-40	0	1	1	98	[648, 718]	-74	1	0	1	43	[694, 288]	-19	1	0	1	6	[1175, 184]	18	0	1	1	165	[541, 828]	39	0	1	1	136	[1027, 772]	68	1	0	1	22	[1012, 229]	2	1	0	1	125	[1419, 500]	79	2	24	22	64	98	43	6	165	136	125
16	8	collaborate	contingent	12.89	1029.98689371	324507.250903	320832.531343	326226.455275	329333.509639	332055.008922	None	2721.49928231	4	4	0	124	1	0	1	159	[281, 215]	-35	0	1	1	13	[1503, 597]	-69	0	1	1	121	[1332, 874]	3	1	0	1	84	[823, 291]	40	1	0	1	48	[601, 124]	76	0	1	1	171	[592, 663]	-47	1	0	1	73	[1112, 310]	51	0	1	1	110	[392, 475]	14	-35	124	159	13	121	84	48	171	73	110
17	8	collaborate	contingent	87.05	1123.17051575	348003.393798	340857.517671	349274.129357	352378.529968	355551.450914	None	3172.92094603	4	4	5	39	0	1	1	121	[1478, 640]	-82	1	0	1	71	[749, 376]	-32	1	0	1	140	[424, 471]	79	0	1	1	48	[1123, 678]	-9	0	1	1	94	[701, 622]	-55	1	0	1	30	[194, 115]	9	0	1	1	15	[553, 863]	24	1	0	1	5	[1438, 364]	34	9	39	30	121	71	140	48	94	15	5
18	8	collaborate	contingent	1.05	1162.77951725	373038.945654	362398.143546	374524.061913	377628.535832	383874.83414	None	6246.2983082	4	4	4	86	0	1	1	171	[1422, 783]	-85	1	0	1	48	[482, 289]	38	1	0	1	84	[361, 158]	2	0	1	1	133	[297, 821]	-47	1	0	1	152	[405, 500]	-66	0	1	1	29	[1319, 255]	57	0	1	1	17	[1049, 544]	69	1	0	1	94	[543, 833]	-8	-66	86	152	171	48	84	133	29	17	94
19	8	collaborate	contingent	68.08	1197.31984715	395884.210978	389201.623261	398870.300402	401976.691694	406669.474	None	4692.78230577	4	4	6	110	0	1	1	79	[781, 831]	31	0	1	1	162	[1148, 451]	-52	1	0	1	141	[927, 744]	-31	1	0	1	18	[973, 341]	-88	0	1	1	93	[1268, 268]	17	1	0	1	111	[176, 626]	-1	1	0	1	125	[543, 425]	-15	0	1	1	1	[305, 207]	-71	-15	110	125	79	162	141	18	93	111	1
20	8	collaborate	contingent	89.62	1292.12984715	423169.253709	411795.936313	424571.018675	427678.94797	430767.015906	None	3088.06793607	4	4	2	129	1	0	1	66	[1059, 457]	63	1	0	1	56	[515, 254]	73	1	0	1	121	[1320, 146]	8	0	1	1	174	[687, 713]	-45	1	0	1	136	[709, 249]	-7	0	1	1	111	[671, 522]	18	0	1	1	35	[1445, 461]	-86	0	1	1	45	[252, 866]	84	8	129	121	66	56	174	136	111	35	45
21	8	collaborate	contingent	10.27	1339.40072688	442223.865301	437864.717625	443694.255065	446799.565063	448052.165667	None	1252.60060435	5	3	4	114	1	0	1	65	[929, 807]	49	1	0	1	107	[360, 637]	7	0	1	1	174	[1226, 817]	-60	0	1	1	125	[1035, 931]	-11	1	0	1	77	[491, 768]	37	1	0	1	96	[514, 449]	18	1	0	1	28	[965, 293]	86	0	1	1	6	[268, 408]	-72	37	114	77	65	107	174	125	96	28	6
22	8	collaborate	contingent	99.32	1438.29593534	467239.397452	456117.307966	468524.829815	471632.256218	474672.23075	None	3039.97453277	4	4	4	34	0	1	1	8	[409, 752]	26	0	1	1	117	[462, 336]	-83	1	0	1	46	[528, 928]	-12	1	0	1	68	[506, 636]	-34	1	0	1	36	[754, 147]	-2	0	1	1	24	[621, 514]	10	0	1	1	96	[1422, 856]	-62	1	0	1	155	[238, 152]	59	-2	34	36	8	117	46	68	24	96	155
23	8	collaborate	contingent	87.05	1525.34821225	489566.89986	483906.631523	490835.79062	493944.290253	496046.226613	None	2101.93635979	4	4	0	45	1	0	1	36	[443, 476]	9	1	0	1	127	[1008, 351]	-82	0	1	1	76	[780, 853]	-31	1	0	1	11	[278, 387]	34	1	0	1	116	[341, 112]	-71	0	1	1	57	[171, 772]	-12	0	1	1	153	[1218, 495]	72	0	1	1	170	[1245, 841]	55	9	45	36	127	76	11	116	57	153	170
24	8	collaborate	contingent	10.27	1576.45979748	508338.632775	503294.084184	509589.839426	512695.86601	514482.719818	None	1786.85380755	4	4	4	117	1	0	1	115	[626, 502]	2	0	1	1	168	[988, 668]	-51	1	0	1	102	[1455, 258]	15	0	1	1	47	[933, 902]	70	1	0	1	154	[1009, 141]	-37	1	0	1	75	[482, 935]	42	0	1	1	59	[1406, 733]	58	0	1	1	6	[1291, 483]	-69	-37	117	154	115	168	102	47	75	59	6
25	8	collaborate	contingent	95.81	1671.37580161	525171.065518	520177.122232	526405.901741	529513.848997	532017.309872	None	2503.46087474	4	4	6	48	1	0	1	175	[537, 404]	53	1	0	1	43	[182, 504]	5	0	1	1	163	[730, 855]	65	1	0	1	123	[1099, 395]	-75	0	1	1	86	[1138, 789]	-38	0	1	1	144	[945, 762]	84	1	0	1	53	[1336, 107]	-5	0	1	1	16	[386, 819]	32	-5	48	53	175	43	163	123	86	144	16
