trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
16	8	collaborate	contingent	99.83	1029.98670845	319813.0625	315705.334097	321081.589035	324204.727475	331202.314181	None	6997.58670665	4	4	2	120	0	1	1	159	[281, 215]	-39	1	0	1	13	[1503, 597]	-73	1	0	1	121	[1332, 874]	-1	0	1	1	84	[823, 291]	36	0	1	1	48	[601, 124]	72	1	0	1	171	[592, 663]	-51	0	1	1	73	[1112, 310]	47	1	0	1	110	[392, 475]	10	-1	120	121	159	13	84	48	171	73	110
17	8	collaborate	contingent	99.32	1123.17398536	342709.307747	335828.339849	344151.46568	347268.869982	352429.268952	None	5160.39897046	4	4	6	17	1	0	1	121	[1478, 640]	76	0	1	1	71	[749, 376]	-54	0	1	1	140	[424, 471]	57	1	0	1	48	[1123, 678]	-31	1	0	1	94	[701, 622]	-77	0	1	1	30	[194, 115]	-13	1	0	1	15	[553, 863]	2	0	1	1	5	[1438, 364]	12	2	17	15	121	71	140	48	94	30	5
18	8	collaborate	contingent	78.17	1162.7853862	368129.158844	357272.903012	369380.451811	372503.22701	379518.394031	None	7015.16702087	4	4	6	29	1	0	1	171	[1422, 783]	38	0	1	1	48	[482, 289]	-19	0	1	1	84	[361, 158]	-55	1	0	1	133	[297, 821]	76	0	1	1	152	[405, 500]	57	1	0	1	29	[1319, 255]	0	1	0	1	17	[1049, 544]	12	0	1	1	94	[543, 833]	-65	12	29	17	171	48	84	133	152	29	94
19	8	collaborate	contingent	1.0	1197.3240633	392462.753031	384360.433645	393730.06229	396852.687575	401731.237414	None	4878.54983942	4	4	4	176	1	0	1	79	[781, 831]	-83	1	0	1	162	[1148, 451]	14	0	1	1	141	[927, 744]	35	0	1	1	18	[973, 341]	-22	1	0	1	93	[1268, 268]	83	0	1	1	111	[176, 626]	65	0	1	1	125	[543, 425]	51	1	0	1	1	[305, 207]	-5	83	176	93	79	162	141	18	111	125	1
20	8	collaborate	contingent	100.0	1292.13564257	418179.835072	406640.951873	419432.515756	422556.15782	427548.710479	None	4992.55265884	4	4	3	174	0	1	1	66	[1059, 457]	-72	0	1	1	56	[515, 254]	-62	0	1	1	121	[1320, 146]	53	1	0	1	174	[687, 713]	0	0	1	1	136	[709, 249]	38	1	0	1	111	[671, 522]	63	1	0	1	35	[1445, 461]	-41	1	0	1	45	[252, 866]	-51	0	174	174	66	56	121	136	111	35	45
21	8	collaborate	contingent	84.27	1339.40482855	437319.475101	432708.904187	438554.316328	441677.298988	445652.465598	None	3975.16661034	3	5	3	115	0	1	1	65	[929, 807]	50	0	1	1	107	[360, 637]	8	1	0	1	174	[1226, 817]	-59	1	0	1	125	[1035, 931]	-10	0	1	1	77	[491, 768]	38	0	1	1	96	[514, 449]	19	0	1	1	28	[965, 293]	87	1	0	1	6	[268, 408]	-71	-10	115	125	65	107	174	77	96	28	6
22	8	collaborate	contingent	98.47	1438.2984506	462236.494684	450979.689703	463405.086536	466528.083125	473593.150044	None	7065.06691904	4	4	0	11	1	0	1	8	[409, 752]	3	1	0	1	117	[462, 336]	74	0	1	1	46	[528, 928]	-35	0	1	1	68	[506, 636]	-57	0	1	1	36	[754, 147]	-25	1	0	1	24	[621, 514]	-13	1	0	1	96	[1422, 856]	-85	0	1	1	155	[238, 152]	36	3	11	8	117	46	68	36	24	96	155
23	8	collaborate	contingent	87.05	1525.3507275	484281.685655	478769.581068	485700.234805	488823.444353	492431.69764	None	3608.25328731	4	4	7	161	0	1	1	36	[443, 476]	-55	0	1	1	127	[1008, 351]	34	1	0	1	76	[780, 853]	85	0	1	1	11	[278, 387]	-30	0	1	1	116	[341, 112]	45	1	0	1	57	[171, 772]	-76	1	0	1	153	[1218, 495]	8	1	0	1	170	[1245, 841]	-9	-9	161	170	36	127	76	11	116	57	153
24	8	collaborate	contingent	91.95	1576.45991348	503203.308235	498128.540493	504454.93292	507578.486648	510484.359777	None	2905.87312909	4	4	3	54	0	1	1	115	[626, 502]	-61	1	0	1	168	[988, 668]	66	0	1	1	102	[1455, 258]	-48	1	0	1	47	[933, 902]	7	0	1	1	154	[1009, 141]	80	0	1	1	75	[482, 935]	-21	1	0	1	59	[1406, 733]	-5	1	0	1	6	[1291, 483]	48	7	54	47	115	168	102	154	75	59	6
25	8	collaborate	contingent	94.02	1671.3745516	520021.603081	515464.28883	521273.195876	524396.608854	529424.476454	None	5027.86760022	4	4	5	150	0	1	1	175	[537, 404]	-25	0	1	1	43	[182, 504]	-73	1	0	1	163	[730, 855]	-13	0	1	1	123	[1099, 395]	27	1	0	1	86	[1138, 789]	64	1	0	1	144	[945, 762]	6	0	1	1	53	[1336, 107]	-83	1	0	1	16	[386, 819]	-46	6	150	144	175	43	163	123	86	53	16
