trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
1	8	collaborate	contingent	100.0	98.6485492831	42255.3241245	14283.0394078	43557.0022747	46663.2402844	53693.8728309	None	7030.63254653	3	5	0	90	1	0	1	90	[1478, 469]	0	0	1	1	13	[189, 648]	77	1	0	1	43	[1330, 137]	47	1	0	1	107	[1365, 605]	-17	0	1	1	147	[520, 571]	-57	0	1	1	125	[870, 722]	-35	0	1	1	56	[314, 222]	34	0	1	1	1	[306, 525]	89	0	90	90	13	43	107	147	125	56	1
2	8	collaborate	contingent	29.05	163.087983185	82886.0771882	59839.4940771	84121.4936212	87226.5392879	94241.1747198	None	7014.6354319	3	5	1	103	1	0	1	146	[1086, 319]	-43	1	0	1	76	[1257, 157]	27	0	1	1	54	[455, 838]	49	0	1	1	170	[609, 832]	-67	0	1	1	121	[181, 698]	-18	1	0	1	20	[1241, 515]	83	0	1	1	99	[711, 287]	4	0	1	1	66	[1078, 582]	37	27	103	76	146	54	170	121	20	99	66
3	8	collaborate	contingent	91.95	209.589384024	119178.062283	99116.7726323	120475.091286	123581.802128	130645.540608	None	7063.73848068	3	5	5	107	1	0	1	22	[1175, 125]	85	0	1	1	148	[1046, 457]	-41	0	1	1	9	[529, 499]	-82	1	0	1	124	[1283, 283]	-17	0	1	1	138	[427, 742]	-31	1	0	1	114	[1479, 161]	-7	0	1	1	82	[503, 900]	25	0	1	1	100	[851, 212]	7	-7	107	114	22	148	9	124	138	82	100
4	8	collaborate	contingent	100.0	306.600388153	150720.378544	135521.55344	152822.289225	155928.734328	162977.034662	None	7048.30033406	2	6	3	156	1	0	1	65	[1260, 298]	-89	0	1	1	80	[356, 371]	76	0	1	1	19	[630, 174]	-43	1	0	1	156	[1003, 807]	0	0	1	1	174	[350, 568]	-18	0	1	1	34	[1117, 618]	-58	0	1	1	130	[647, 935]	26	0	1	1	92	[652, 764]	64	0	156	156	65	80	19	174	34	130	92
5	8	collaborate	contingent	78.17	348.886512663	184168.154804	167851.811899	185470.045912	188576.102487	195623.270223	None	7047.16773659	3	5	5	149	0	1	1	7	[941, 820]	-38	0	1	1	115	[202, 776]	34	0	1	1	140	[682, 221]	9	0	1	1	85	[764, 813]	64	1	0	1	63	[1438, 918]	86	1	0	1	161	[1502, 293]	-12	1	0	1	41	[1216, 699]	-72	0	1	1	25	[1101, 480]	-56	-12	149	161	7	115	140	85	63	41	25
6	8	collaborate	contingent	74.9	431.148091933	215546.435397	201702.189542	217081.934814	220189.500785	227285.782566	None	7096.28178145	3	5	6	77	1	0	1	139	[1302, 282]	-62	0	1	1	53	[329, 257]	24	0	1	1	5	[1019, 628]	72	0	1	1	25	[1295, 504]	52	0	1	1	101	[1150, 746]	-24	0	1	1	72	[598, 659]	5	1	0	1	90	[852, 112]	-13	1	0	1	120	[1474, 175]	-43	-13	77	90	139	53	5	25	101	72	120
7	8	collaborate	contingent	84.27	473.783167089	252385.577966	236404.383482	253620.479415	256727.347501	263807.537601	None	7080.19010044	3	5	3	11	0	1	1	49	[860, 202]	-38	0	1	1	154	[579, 418]	37	1	0	1	7	[1492, 726]	4	1	0	1	21	[992, 812]	-10	0	1	1	168	[354, 199]	23	0	1	1	85	[584, 151]	-74	1	0	1	140	[1308, 240]	51	0	1	1	116	[701, 621]	75	-10	11	21	49	154	7	168	85	140	116
8	8	collaborate	contingent	54.01	541.438474985	277704.132551	268717.523226	279003.8446	282111.49854	289174.359166	None	7062.860626	3	5	5	110	0	1	1	152	[1278, 275]	-42	0	1	1	48	[741, 788]	62	0	1	1	114	[1028, 113]	-4	0	1	1	70	[807, 197]	40	0	1	1	91	[289, 441]	19	1	0	1	129	[1016, 615]	-19	1	0	1	174	[847, 356]	-64	1	0	1	139	[1429, 547]	-29	-19	110	129	152	48	114	70	91	174	139
9	8	collaborate	contingent	95.81	589.845737888	309197.464155	294852.015327	310432.331883	313539.554776	320619.454946	None	7079.90017015	3	5	6	38	0	1	1	54	[1238, 841]	-16	0	1	1	91	[1445, 128]	-53	0	1	1	79	[831, 706]	-41	0	1	1	131	[684, 144]	87	1	0	1	150	[1361, 750]	68	0	1	1	164	[368, 756]	54	1	0	1	43	[1005, 445]	-5	1	0	1	23	[1137, 628]	15	-5	38	43	54	91	79	131	150	164	23
10	8	collaborate	contingent	64.57	622.643839087	353016.994094	326297.418264	354251.883081	357358.146748	364422.174059	None	7064.02731136	3	5	7	99	0	1	1	26	[620, 756]	73	1	0	1	150	[1190, 477]	-51	0	1	1	54	[574, 320]	45	0	1	1	40	[263, 398]	59	0	1	1	71	[879, 352]	28	0	1	1	168	[378, 599]	-69	1	0	1	2	[1448, 370]	-83	1	0	1	115	[811, 861]	-16	-16	99	115	26	150	54	40	71	168	2
